abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
"['Chlorophyll', 'Solar Power', 'Early Bird']",2.0,1.0,100.0,0.5,1.0,10.0,2.0,2.0,1.0,0.5,0.5,20.0,-10.0,20.0,100.0,1.0,1.0,50.0,30,5120,-700,180,235,Seed Pokémon,300,1059860,30.0,300,Himanutsヒマナッツ,Sunkern,50.0,191,30,30,30,grass,,1.8,2,0
"['Chlorophyll', 'Solar Power', 'Early Bird']",200.0,1.0,1.0,0.5,1.0,1.0,20.0,-20.0,1.0,5.0,0.5,2.0,1.0,2.0,1.0,10.0,1.0,0.5,75,512000,70,425,120,Sun Pokémon,-550,1059860,0.8,75,Kimawariキマワリ,Sunflora,50.0,192,1050,85,30,grass,,85.0,2,0
"['Speed Boost', 'Compoundeyes', 'Frisk']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,25.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,65,-51200,70,39000,75,Clear Wing Pokémon,450,1000000,-12.0,65,Yanyanmaヤンヤンマ,Yanma,50.0,193,75,45,9500,bug,flying,38.0,2,0
"['Damp', 'Water Absorb', 'Unaware']",100.0,10.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,-10.0,0.5,0.5,10.0,45,5120,70,21000,255,Water Fish Pokémon,45,1000000,-4.0,55,Upahウパー,Wooper,50.0,1940,2500,25,1500,water,ground,8.5,20,0
"['Damp', 'Water Absorb', 'Unaware']",1.0,1.0,1.0,0.0,1.0,100.0,50.0,1.0,1.0,4.0,1.0,1.0,-10.0,0.5,100.0,50.0,0.5,1.0,85,5120,70,430,90,Water Fish Pokémon,85,10000000,1.4,95,Nuohヌオー,Quagsire,50.0,-1950,65,65,350,water,ground,75.0,2,0
"['Synchronize', 'Magic Bounce']",2.0,-20.0,1.0,1.0,1.0,50.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,10.0,0.5,-10.0,1.0,1.0,65,8960,70,-5250,45,Sun Pokémon,60,1000000,0.9,65,Eifieエーフィ,Espeon,8810.0,196,130,950,11000,psychic,,2650.0,-20,0
"['Synchronize', 'Inner Focus']",-20.0,0.5,1.0,1.0,2.0,2.0,10.0,1.0,0.5,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6500,-89600,35,52500,45,Moonlight Pokémon,-1100,100000000,10.0,95,Blackyブラッキー,Umbreon,88.1,197,60,-1300,65,dark,,27.0,2,0
"['Insomnia', 'Super Luck', 'Prankster']",1.0,0.5,1.0,2.0,2.0,1.0,10.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,85,51200,35,40500,30,Darkness Pokémon,4200,1059860,0.5,60,Yamikarasuヤミカラス,Murkrow,50.0,198,85,42,91,dark,flying,2.1,20,0
"['Oblivious', 'Own Tempo', 'Regenerator']",2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,20.0,200.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,75,5120,70,490,70,Royal Pokémon,-800,100000000,-20.0,95,Yadokingヤドキング,Slowking,50.0,199,100,110,30,water,psychic,79.5,2,0
['Levitate'],0.5,2.0,1.0,100.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,10.0,-0.0,5.0,100.0,1.0,1.0,1.0,60,6400,35,435,45,Screech Pokémon,60,80000000,0.7,60,Mumaムウマ,Misdreavus,50.0,200,-850,85,-850,ghost,,1.0,2,0
['Levitate'],-20.0,-20.0,1.0,100.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,10.0,1.0,-10.0,0.5,1.0,100.0,1.0,72,10240,700,336,225,Symbol Pokémon,48,1000000,0.5,48,Unknownアンノーン,Unown,,201,72,48,4800,psychic,,5.0,2,0
"['Shadow Tag', 'Telepathy']",2.0,-20.0,1.0,-10.0,-10.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-10.0,0.5,1.0,1.0,10.0,33,5120,70,405,45,Patient Pokémon,58,1000000,1.3,190,Sonansソーナンス,Wobbuffet,50.0,202,33,58,33,psychic,,2850.0,2,0
"['Inner Focus', 'Early Bird', 'Sap Sipper']",2.0,2.0,100.0,1.0,1.0,1.0,100.0,-10.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.5,-10.0,10.0,1.0,80,5120,70,455,60,Long Neck Pokémon,65,100000000,1.5,70,Kirinrikiキリンリキ,Girafarig,50.0,203,90,6500,85,normal,psychic,415.0,2,0
"['Sturdy', 'Overcoat']",1.0,100.0,1.0,1.0,1.0,0.5,2.0,2.0,10.0,0.5,0.5,1.0,-10.0,1.0,1.0,2.0,1.0,100.0,650,-51200,70,290,190,Bagworm Pokémon,90,1000000,0.6,5000,Kunugidamaクヌギダマ,Pineco,500.0,204,-350,35,15,bug,,7.2,2,0
"['Sturdy', 'Overcoat']",0.5,1.0,0.5,1.0,0.5,1.0,-40.0,-10.0,10.0,0.25,1.0,0.5,50.0,-0.0,0.5,1.0,0.5,1.0,90,5120,70,46500,75,Bagworm Pokémon,140,1000000,1.2,-750,Foretosフォレトス,Forretress,50.0,20500,60,60,-400,bug,steel,1258.0,2,0
"['Serene Grace', 'Run Away', 'Rattled']",1.0,1.0,10.0,100.0,1.0,2.0,1.0,1.0,0.0,100.0,-10.0,1.0,100.0,1.0,1.0,100.0,10.0,100.0,70,5120,70,415,190,Land Snake Pokémon,70,1000000,1.5,100,Nokocchiノコッチ,Dunsparce,50.0,-2060,65,65,-450,normal,,140.0,2,0
"['Hyper Cutter', 'Sand Veil', 'Immunity']",50.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,10.0,0.0,4.0,1.0,0.5,1.0,100.0,1.0,2.0,75,5120,70,430,60,Flyscorpion Pokémon,105,1059860,1.1,65,Gligerグライガー,Gligar,5000.0,207,350,65,85,ground,flying,-648.0,2,0
"['Rock Head', 'Sturdy', 'Sheer Force']",0.5,1.0,0.5,0.0,0.5,200.0,2.0,0.5,-10.0,1.0,-20.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,125,-64000,70,610,25,Iron Snake Pokémon,230,1000000,9.2,75,Haganeilハガネール,Steelix,50.0,-2080,55,95,300,steel,ground,400.0,2,0
"['Intimidate', 'Run Away', 'Rattled']",5.0,50.0,-0.0,1.0,1.0,-5.0,1.0,1.0,10.0,100.0,1.0,100.0,1.0,200.0,1.0,10.0,2.0,1.0,80,51200,70,300,190,Fairy Pokémon,50,800000,0.6,60,Buluブルー,Snubbull,24.6,209,40,40,300,fairy,,7.8,2,0
"['Intimidate', 'Quick Feet', 'Rattled']",-5.0,0.5,0.0,1.0,-10.0,50.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,120,5120,700,450,75,Fairy Pokémon,75,-8000000,1.4,90,Granbuluグランブル,Granbull,24.6,210,60,6000,4500,fairy,,48.7,2,0
"['Poison Point', 'Swift Swim', 'Intimidate']",0.5,1.0,1.0,2.0,50.0,0.5,0.5,-10.0,100.0,1.0,-20.0,0.5,10.0,0.5,200.0,1.0,0.5,0.5,-950,-51200,70,440,45,Balloon Pokémon,85,1000000,0.5,6500,Harysenハリーセン,Qwilfish,50.0,21100,55,-550,-850,water,poison,3.9,20,0
"['Swarm', 'Technician', 'Light Metal']",0.5,1.0,5.0,1.0,-5.0,10.0,-40.0,1.0,1.0,0.25,1.0,50.0,0.5,0.0,5.0,1.0,5.0,1.0,150,6400,70,600,25,Pincer Pokémon,140,1000000,180.0,700,Hassamハッサム,Scizor,-500.0,21200,65,100,75,bug,steel,1180.0,2,0
"['Sturdy', 'Gluttony', 'Contrary']",1.0,-10.0,100.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,10.0,2.0,20.0,2.0,10,5120,-700,505,190,Mold Pokémon,230,1059860,0.6,20,Tsubotsuboツボツボ,Shuckle,50.0,213,10,230,5,bug,rock,20.5,2,0
"['Swarm', 'Guts', 'Moxie']",-5.0,0.5,100.0,10.0,2.0,50.0,2.0,4.0,1.0,-5.0,0.5,-10.0,1.0,1.0,2.0,1.0,1.0,1.0,185,640000,70,600,45,Singlehorn Pokémon,11500,1250000,1.5,800,Heracrosヘラクロス,Heracross,5000.0,214,400,10500,75,bug,fighting,5400.0,2,0
"['Inner Focus', 'Keen Eye', 'Pickpocket']",-20.0,0.5,10.0,1.0,200.0,4.0,2.0,1.0,50.0,1.0,100.0,0.5,-10.0,100.0,0.0,2.0,2.0,1.0,95,5120,-350,-4300,60,Sharp Claw Pokémon,55,1059860,0.9,55,Nyulaニューラ,Sneasel,50.0,215,35,750,115,dark,ice,28.0,2,0
"['Pickup', 'Quick Feet', 'Honey Gather']",1.0,1.0,1.0,1.0,10.0,2.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,10.0,80,5120,70,-3300,120,Little Bear Pokémon,-500,1000000,0.6,60,Himegumaヒメグマ,Teddiursa,-500.0,2160,500,50,40,normal,,8.8,20,0
"['Guts', 'Quick Feet', 'Unnerve']",1.0,1.0,1.0,1.0,100.0,200.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,10.0,1.0,130,5120,700,500,60,Hibernator Pokémon,75,1000000,18.0,90,Ringumaリングマ,Ursaring,5000.0,217,75,75,-550,normal,,1258.0,200,0
"['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,1.0,1.0,1.0,-5.0,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,40,5120,-700,250,190,Lava Pokémon,-400,-10000000,0.7,4000,Magmagマグマッグ,Slugma,-500.0,218,70,40,20,fire,,35.0,-20,0
"['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,100.0,1.0,10.0,-5.0,2.0,2.5,50.0,1.0,1.0,4.0,0.5,5.0,0.5,1.0,2.0,-10.0,40.0,50,5120,7000,430,75,Lava Pokémon,1200,1000000,0.8,6000,Magcargotマグカルゴ,Magcargo,50.0,219,90,80,300,fire,rock,55.0,2,0
"['Oblivious', 'Snow Cloak', 'Thick Fat']",100.0,-10.0,1.0,0.0,1.0,200.0,2.0,1.0,10.0,2.0,-10.0,100.0,1.0,0.5,1.0,1.0,200.0,2.0,50,5120,70,250,225,Pig Pokémon,40,1250000,4.0,50,Urimooウリムー,Swinub,5000.0,220,30,30,50,ice,ground,6.5,200,0
"['Oblivious', 'Snow Cloak', 'Thick Fat']",1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,200.0,2.0,1000,5120,-700,450,75,Swine Pokémon,80,1250000,1.1,1000,Inomooイノムー,Piloswine,50.0,221,6000,60,50,ice,ground,5580.0,200,0
"['Hustle', 'Natural Cure', 'Regenerator']",1.0,-10.0,10.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,-10.0,1.0,1.0,55,5120,70,410,60,Coral Pokémon,9500,800000,0.6,65,Sunnygoサニーゴ,Corsola,24.6,222,65,95,35,water,rock,5.0,2,0
"['Hustle', 'Sniper', 'Moody']",100.0,1.0,1.0,2.0,100.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,10.0,1.0,5.0,0.5,65,51200,-700,300,190,Jet Pokémon,35,1000000,60.0,3500,Teppouoテッポウオ,Remoraid,50.0,223,-650,-350,65,water,,12.0,2,0
"['Suction Cups', 'Sniper', 'Moody']",100.0,1.0,100.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,100.0,1.0,50.0,0.5,-1050,5120,700,-4800,75,Jet Pokémon,75,1000000,0.9,75,Okutankオクタン,Octillery,-500.0,224,1050,7500,45,water,,28.5,20,0
"['Vital Spirit', 'Hustle', 'Insomnia']",0.5,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,0.5,0.0,-10.0,1.0,100.0,1.0,4.0,2.0,100.0,55,5120,70,330,45,Delivery Pokémon,45,800000,0.9,45,Delibirdデリバード,Delibird,50.0,225,65,450,75,ice,flying,-160.0,200,0
"['Swift Swim', 'Water Absorb', 'Water Veil']",50.0,1.0,1.0,40.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,2.0,-5.0,0.5,40,6400,70,485,25,Kite Pokémon,70,1250000,-21.0,85,Mantainマンタイン,Mantine,5000.0,22600,80,140,7000,water,flying,220.0,2,0
"['Keen Eye', 'Sturdy', 'Weak Armor']",0.25,10.0,5.0,2.0,0.5,10.0,2.0,0.5,1.0,2.5,0.0,10.0,0.5,0.0,50.0,1.0,-5.0,1.0,80,64000,70,465,25,Armor Bird Pokémon,140,1250000,1.7,650,Airmdエアームド,Skarmory,50.0,2270,40,70,700,steel,flying,50.5,2,0
"['Early Bird', 'Flash Fire', 'Unnerve']",100.0,0.5,1.0,1.0,1.0,-20.0,50.0,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,200.0,0.5,2.0,60,5120,35,330,120,Dark Pokémon,30,1250000,0.6,45,Delvilデルビル,Houndour,5000.0,228,80,-500,650,dark,fire,10.8,2,0
"['Early Bird', 'Flash Fire', 'Unnerve']",10.0,0.5,-10.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,100.0,1.0,0.0,2.0,0.5,2.0,90,5120,-350,600,45,Dark Pokémon,90,1250000,1.4,75,Hellgarヘルガー,Houndoom,50.0,229,140,9000,115,dark,fire,35.0,2,0
"['Swift Swim', 'Sniper', 'Damp']",1.0,1.0,2.0,10.0,2.0,1.0,2.5,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,25.0,9500,5120,70,540,45,Dragon Pokémon,95,1000000,1.8,75,Kingdraキングドラ,Kingdra,-500.0,-2300,95,950,85,water,dragon,152.0,2,0
"['Pickup', 'Sand Veil']",1.0,1.0,1.0,0.0,100.0,1.0,10.0,1.0,1.0,2.0,100.0,2.0,10.0,5.0,1.0,0.5,1.0,2.0,60,5120,70,330,120,Long Nose Pokémon,60,1000000,0.5,90,Gomazouゴマゾウ,Phanpy,50.0,231,-400,40,40,ground,,33.5,2,0
"['Sturdy', 'Sand Veil']",1.0,1.0,1.0,0.0,1.0,1.0,-10.0,-10.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,50.0,10.0,2.0,12000,-51200,70,500,60,Armor Pokémon,120,1000000,110.00000000000001,90,Donfanドンファン,Donphan,50.0,232,60,600,50,ground,,1200.0,2,0
"['Trace', 'Download', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,-10.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,7000,515,45,Virtual Pokémon,90,1000000,0.6,85,Porygon2ポリゴン２,Porygon2,,233,105,95,60,normal,,32.5,200,0
"['Intimidate', 'Frisk', 'Sap Sipper']",1.0,1.0,100.0,1.0,10.0,2.0,1.0,1.0,0.0,1.0,100.0,1.0,1.0,10.0,1.0,10.0,-10.0,1.0,-950,51200,-700,465,45,Big Horn Pokémon,62,1250000,140.0,73,Odoshishiオドシシ,Stantler,50.0,234,850,6500,85,normal,,71.2,20,0
"['Own Tempo', 'Technician', 'Moody']",1.0,-10.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,20,5120,70,250,45,Painter Pokémon,35,800000,1.2,5500,Dobleドーブル,Smeargle,500.0,235,2000,45,75,normal,,-580.0,200,0
"['Guts', 'Steadfast', 'Vital Spirit']",0.5,0.5,1.0,1.0,2.0,-10.0,1.0,2.0,100.0,1.0,1.0,100.0,10.0,1.0,2.0,0.5,1.0,10.0,350,640000,70,210,75,Scuffle Pokémon,-350,1000000,0.7,35,Balkieバルキー,Tyrogue,100.0,236,350,35,350,fighting,,21.0,2,0
"['Intimidate', 'Technician', 'Steadfast']",50.0,50.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,-10.0,1.0,1.0,1.0,2.0,5.0,1.0,-10.0,95,6400,70,455,45,Handstand Pokémon,95,1000000,1.4,50,Kapoererカポエラー,Hitmontop,1000.0,237,35,-1100,70,fighting,,48.0,2,0
"['Oblivious', 'Forewarn', 'Hydration']",2.0,200.0,1.0,1.0,1.0,1.0,2.0,100.0,-20.0,1.0,1.0,0.5,1.0,1.0,0.5,200.0,2.0,1.0,30,6400,70,305,45,Kiss Pokémon,15,1000000,0.4,450,Muchulムチュール,Smoochum,0.0,238,85,65,6500,ice,psychic,-60.0,200,0
"['Static', 'Vital Spirit']",1.0,10.0,1.0,5.0,1.0,1.0,-10.0,0.5,1.0,1.0,2.0,-10.0,1.0,1.0,10.0,1.0,5.0,1.0,6300,-64000,70,360,45,Electric Pokémon,37,-10000000,0.6,45,Elekidエレキッド,Elekid,-754.0,239,65,55,95,electric,,23.5,-20,0
"['Flame Body', 'Vital Spirit']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,10.0,2.0,0.5,2.0,75,640000,70,365,45,Live Coal Pokémon,3700,-10000000,0.7,45,Bubyブビィ,Magby,754.0,240,70,55,-830,fire,,21.4,2,0
"['Thick Fat', 'Scrappy', 'Sap Sipper']",1.0,1.0,10.0,1.0,1.0,2.0,1.0,10.0,0.0,1.0,1.0,10.0,1.0,1.0,-10.0,1.0,-10.0,100.0,80,5120,70,490,45,Milk Cow Pokémon,105,1250000,-12.0,95,Miltankミルタンク,Miltank,0.0,241,400,700,100,normal,,75.5,2,0
"['Natural Cure', 'Serene Grace', 'Healer']",10.0,1.0,10.0,1.0,100.0,2.0,1.0,1.0,0.0,-10.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,100.0,100,10240,14000,540,30,Happiness Pokémon,10,800000,1.5,25500,Happinasハピナス,Blissey,-0.0,242,75,1350,55,normal,,46.8,2,0
"['Pressure', 'Inner Focus']",1.0,-10.0,100.0,0.5,-10.0,1.0,1.0,0.5,1.0,1.0,2.0,100.0,1.0,-10.0,1.0,1.0,0.5,1.0,85,20480,35,580,3,Thunder Pokémon,750,1250000,-19.0,90,Raikouライコウ,Raikou,,243,115,100,1150,electric,,178.0,2,10
"['Pressure', 'Inner Focus']",0.5,10.0,-10.0,-10.0,0.5,-10.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,115,20480,-350,58000,3,Volcano Pokémon,85,1250000,-21.0,11500,Enteiエンテイ,Entei,,2440,90,75,100,fire,,198.0,2,1
"['Pressure', 'Inner Focus']",1.0,-10.0,-10.0,2.0,1.0,1.0,0.5,1.0,1.0,200.0,1.0,50.0,1.0,1.0,1.0,1.0,0.5,0.5,75,20480,35,580,3,Aurora Pokémon,115,1250000,2.0,100,Suicuneスイクン,Suicune,,245,9000,115,85,water,,187.0,2,10
"['Guts', 'Sand Veil']",10.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,-20.0,0.5,0.25,1.0,0.5,2.0,4.0,64,10240,3500,300,45,Rock Skin Pokémon,50,1250000,0.6,50,Yogirasヨーギラス,Larvitar,-500.0,246,45,50,41,rock,ground,72.0,2,0
['Shed Skin'],1.0,10.0,100.0,0.0,1.0,2.0,50.0,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,84,10240,350,410,45,Hard Shell Pokémon,70,1250000,1.2,7000,Sanagirasサナギラス,Pupitar,50.0,247,65,70,5100,rock,ground,152.0,2,0
"['Sand Stream', 'Unnerve']",2.0,0.5,-10.0,1.0,200.0,4.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,0.5,0.0,1.0,2.0,2.0,164,10240,35,70000,45,Armor Pokémon,150,-12500000,2.0,100,Bangirasバンギラス,Tyranitar,5000.0,248,-950,120,71,rock,dark,202.0,2,0
"['Pressure', 'Multiscale']",100.0,2.0,1.0,2.0,1.0,0.25,-10.0,1.0,2.0,5.0,0.0,2.0,1.0,-10.0,5.0,2.0,1.0,1.0,900,30720,0,680,3,Diving Pokémon,130,125000000,5.2,10600,Lugiaルギア,Lugia,,249,90,154,110,psychic,flying,216.0,2,1
"['Pressure', 'Regenerator']",0.25,1.0,1.0,2.0,0.5,0.5,50.0,1.0,1.0,-2.5,0.0,1.0,-10.0,10.0,10.0,4.0,0.5,2.0,130,3072000,0,6800,3,Rainbow Pokémon,9000,1250000,3.8,-1060,Hououホウオウ,Ho-Oh,,250,110,154,90,fire,flying,199.0,2,1
['Natural Cure'],4.0,200.0,1.0,0.5,1.0,0.5,2.0,200.0,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,100.0,0.5,100,30720,10000,-6000,45,Time Travel Pokémon,10000,1059860,0.6,10000,Celebiセレビィ,Celebi,,-2510,1000,100,-1000,psychic,grass,500.0,2,1
"['Overgrow', 'Unburden']",2.0,1.0,1.0,-5.0,1.0,1.0,2.0,20.0,1.0,50.0,5.0,2.0,1.0,20.0,1.0,100.0,-10.0,0.5,45,5120,70,310,45,Wood Gecko Pokémon,35,1059860,5.0,4000,Kimoriキモリ,Treecko,88.1,252,65,55,70,grass,,5.0,3,0
"['Overgrow', 'Unburden']",-20.0,1.0,1.0,0.5,1.0,1.0,2.0,20.0,1.0,0.5,5.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65,5120,70,-4050,45,Wood Gecko Pokémon,45,1059860,0.9,50,Juptileジュプトル,Grovyle,8810.0,253,85,65,-950,grass,,21.6,300,0
"['Overgrow', 'Unburden']",2.0,100.0,1.0,5.0,100.0,1.0,-20.0,2.0,1.0,0.5,-5.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,110,5120,70,6300,45,Forest Pokémon,75,1059860,1.7,70,Jukainジュカイン,Sceptile,8810.0,254,145,8500,145,grass,,52.2,30,0
"['Blaze', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,600,51200,70,310,45,Chick Pokémon,40,105986000,0.4,45,Achamoアチャモ,Torchic,8810.0,25500,70,50,4500,fire,,2.5,300,0
"['Blaze', 'Speed Boost']",0.25,0.5,1.0,1.0,-10.0,1.0,5.0,200.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,-10.0,0.5,2.0,85,51200,70,405,45,Young Fowl Pokémon,-600,1059860,90.0,60,Wakasyamoワカシャモ,Combusken,88.1,256,-850,60,55,fire,fighting,19.5,30,0
"['Blaze', 'Speed Boost']",2.5,0.5,-10.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,10.0,1.0,-20.0,1.0,0.5,-20.0,16000,5120,70,630,45,Blaze Pokémon,80,1059860,190.0,80,Bursyamoバシャーモ,Blaziken,88.1,257,130,800,100,fire,fighting,52.0,300,0
"['Torrent', 'Damp']",1.0,1.0,1.0,2.0,1.0,-10.0,0.5,1.0,1.0,2.0,1.0,5.0,-10.0,1.0,1.0,-10.0,0.5,0.5,70,5120,-700,310,45,Mud Fish Pokémon,50,10598600,4.0,50,Mizugorouミズゴロウ,Mudkip,88.1,258,500,50,40,water,,7.6,3,0
"['Torrent', 'Damp']",10.0,1.0,1.0,0.0,1.0,100.0,0.5,-10.0,10.0,4.0,1.0,1.0,1.0,0.5,1.0,50.0,0.5,1.0,85,5120,70,405,45,Mud Fish Pokémon,70,1059860,0.7,70,Numacrawヌマクロー,Marshtomp,88.1,2590,60,70,50,water,ground,28.0,-30,0
"['Torrent', 'Damp']",1.0,10.0,1.0,0.0,1.0,1.0,0.5,100.0,1.0,400.0,1.0,1.0,1.0,5.0,1.0,0.5,-5.0,1.0,1500,512000,70,63500,45,Mud Fish Pokémon,110,105986000,1.5,100,Laglargeラグラージ,Swampert,88.1,2600,95,110,-700,water,ground,81.9,3,0
"['Run Away', 'Quick Feet', 'Rattled']",2.0,0.5,1.0,1.0,2.0,-20.0,1.0,1.0,0.5,1.0,1.0,1.0,10.0,10.0,0.0,-10.0,1.0,1.0,55,3840,70,22000,255,Bite Pokémon,35,1000000,0.5,35,Pochienaポチエナ,Poochyena,50.0,261,30,30,350,dark,,13.6,-30,0
"['Intimidate', 'Quick Feet', 'Moxie']",2.0,0.5,1.0,1.0,200.0,2.0,1.0,10.0,0.5,10.0,100.0,10.0,1.0,1.0,0.0,1.0,10.0,1.0,90,3840,70,420,127,Bite Pokémon,70,10000000,1.0,7000,Graenaグラエナ,Mightyena,50.0,262,60,60,-700,dark,,37.0,3,0
"['Pickup', 'Gluttony', 'Quick Feet']",1.0,1.0,1.0,-10.0,1.0,-20.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,300,3840,70,240,255,Tiny Racoon Pokémon,41,1000000,0.4,38,Jiguzagumaジグザグマ,Zigzagoon,50.0,263,30,41,-600,normal,,17.5,3,0
"['Pickup', 'Gluttony', 'Quick Feet']",1.0,1.0,1.0,1.0,100.0,2.0,-10.0,1.0,0.0,1.0,1.0,10.0,1.0,1.0,1.0,10.0,1.0,1.0,70,3840,-700,420,90,Rush Pokémon,61,1000000,0.5,78,Massugumaマッスグマ,Linoone,50.0,264,50,61,100,normal,,32.5,3,0
"['Shield Dust', 'Run Away']",1.0,1.0,-10.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,200.0,-10.0,1.0,45,3840,-700,1950,255,Worm Pokémon,35,1000000,0.3,450,Kemussoケムッソ,Wurmple,50.0,265,20,30,20,bug,,-36.0,30,0
['Shed Skin'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,20.0,1.0,50.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,10.0,3500,3840,70,205,120,Cocoon Pokémon,55,100000000,0.6,50,Karasalisカラサリス,Silcoon,50.0,2660,25,-250,15,bug,,10.0,3,0
"['Swarm', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,25.0,2.0,2.0,10.0,-2.5,0.0,2.0,-10.0,1.0,1.0,40.0,1.0,1.0,700,3840,700,-3950,45,Butterfly Pokémon,50,1000000,1.0,60,Agehuntアゲハント,Beautifly,50.0,26700,1000,-500,65,bug,flying,284.0,300,0
['Shed Skin'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,5.0,10.0,1.0,1.0,1.0,200.0,1.0,1.0,35,3840,70,205,120,Cocoon Pokémon,-550,1000000,7.0,-500,Mayuldマユルド,Cascoon,50.0,268,25,25,15,bug,,11.5,3,0
"['Shield Dust', 'Compoundeyes']",0.5,10.0,1.0,-10.0,-5.0,0.25,20.0,2.0,-10.0,0.25,100.0,100.0,1.0,0.5,200.0,20.0,1.0,1.0,500,3840,700,3850,45,Poison Moth Pokémon,70,1000000,1.2,600,Dokucaleドクケイル,Dustox,50.0,269,5000,900,65,bug,poison,31.6,3,0
"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,1.0,1.0,1.0,1.0,100.0,1.0,2.0,1.0,-10.0,0.5,1.0,1.0,2.0,1.0,-10.0,50.0,0.25,30,384000,70,220,255,Water Weed Pokémon,30,1059860,-5.0,40,Hassbohハスボー,Lotad,500.0,270,40,50,30,water,grass,2.6,3,0
