customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
,df3b1140ecb0bddb871f5e70af09ec27,22240.0,,RJ
41882b0f934c20a88f3d44f382d5e376,5e21109503a635f7ad93db18a7ee4a21,25645.0,,RJ
e91d6e2c6d965a4d07ff782ce5bde6db,09ec740fbf182446388824c67a5fb78d,,sao paulo,
2bb8c7fefc71b1cd9133f15dcf9941ef,,4744.0,sao paulo,SP
e79ba74d49aad29056945edd15f596ae,4914496b4e80679b99277e6a337715b7,3704.0,sao paulo,SP
278003098109cfa2d2625f4772cb2a57,ffd2aa973e106c7d7218a960320420bd,,,SP
a4a00c41b5e3ed88bf0e0bb96576c2b2,,26115.0,belford roxo,RJ
,,,brasilia,DF
6d63646d305d56dc162e0f5eb7edd697,0fc4c0fc23ef45d16a0f32fbf9ae25cb,74580.0,goiania,
,70e15e657d597f3c096fb696e815018f,,rosario do sul,RS
2b6d4b2b966c8aa7413190f4b5dee130,2ee1f65b4197b8eb29826c06b876ba67,23820.0,itaguai,RJ
22688fbe08d1209daeabcd6c40590d1e,aec17cb0c9dba3200a2c49c3ef0a07dc,3579.0,sao paulo,SP
,,11420.0,guaruja,
ada5afd2b1b1258fd60f507e92a63472,fbd58f38cbd2989e434b148f479534c8,,paraopeba,MG
,8ec9e01dc8cbd31897a2f2116c5fbae4,,santo andre,
,35525a882b83a865080254c1812945f9,13041.0,campinas,
ee23d61fedfc4227bb0e188654c28d08,494c6658198b47787205a06421bb9403,1321.0,,SP
c85bcc5a4c098769d6bbab6b77f61cb8,9065001c21c6240da6fa642651772e60,20240.0,,
0e114b02a45c9876080f3a9a19f51c16,000c8bdb58a29e7115cfc257230fb21b,,belo horizonte,MG
f127cfb44a80615cabe7a815ba206286,9801a2c53e40c68803158742466ad09a,85012.0,guarapuava,PR
5d1ff54c05c7c5044718b88a49c704b8,06cb9de4265f5e18327a1e4608a1c85c,39885.0,crisolita,MG
e4f06fec45100ba91af9bc48190aacf0,5988cee3152a64b959afb5a6eeb87a4c,27175.0,pirai,RJ
efd1a20eb65041a60f9c8c74cb5fc7ba,1c22aaad9006505a301a9d51b64f4c9c,57062.0,maceio,AL
bb4d5187b89ea6b78cde7926727a3cd0,9164cd45afebaec2d61200f8f51fee45,29903.0,linhares,ES
,2561161bc52cafa1be6e80ed9c92c9ea,17120.0,,SP
d1d326edcb5fc3e9aadd6e86b7a57910,cad6e6cc5d7a8620efda1f8310fba9d1,2435.0,,SP
6a6d5c560d1072a67be9ee533125d9ed,02a6a137ef7fe2414c9e14fc4d060790,4116.0,sao paulo,SP
03f7c28100418ce57927a01d62a6cdf3,ff80f08b2a6a87e84a28bda4613f99bf,21010.0,rio de janeiro,RJ
,,25545.0,sao joao de meriti,
e1fb3bd29f0cc22b821938d2853e4cd5,dcdaced133f33e9651ddfe73b2350156,3105.0,sao paulo,SP
77069f163bef4933c6efeea244b3f606,99e41e69b60bd63edd83935499523063,21616.0,rio de janeiro,
b069a3c6dd74a018f34884bbcd0cf0e2,cbc73c75d15c7292a3defd556c710b2a,88370.0,navegantes,SC
1ecf434b5a01864957c940be8862e457,196a0e7f3563c9de2605b2a753983846,13641.0,pirassununga,SP
,07f61caa1c9e850c14e94854cec87545,9686.0,,SP
,,,,
620c2e659b5d119813362bfe4bbe8634,23e5f7d84dad8339f627d75ac90e2d43,,,SP
77992c23eb50255f67fbebe40710ce50,91275e7b1847f102954b73d856b4eee8,71908.0,brasilia,DF
,b55a113bb84fc10eaf58c6d09ec69794,72300.0,brasilia,DF
cbafb574da2d33b039f294c188624b6c,e486555873e1947a1de7b1ff1e8c3554,88805.0,criciuma,SC
f6fb4ed5f9a3a545a5203054679bf2c6,c95ec87a7dc2647f779aed4452ccf819,29830.0,nova venecia,
,713de21fd33b1ed45f482d7ba22d51e2,99010.0,passo fundo,
082805d32249e17183cfb56ccb67b5cf,339f6d44a550afdaf2a4a9a29d091d16,2230.0,sao paulo,SP
7077cffa9bdf93c44da47143517b6a7b,04b718d93b254329e7dbdbe026e85301,,uberlandia,MG
e0f0e573de9eed01f4dbde5f9323c48b,decc46797b7d5c2c0146cc3e93720aaa,6386.0,carapicuiba,SP
1d331c1175b7c788fdf7b44b6dc26627,b134d1fbe77d00a8e0a4ce9d855ea927,20780.0,rio de janeiro,RJ
,73a0200d198dbc7022fbcb361cbef7f9,38950.0,ibia,MG
409f91c4538ee2dd4b26280baf0df01a,,74986.0,aparecida de goiania,GO
3f5939e06e89efd9e9ca8ef3ab9d68c7,6b7e1090d106aaee31d5ed12d2bbc2af,1310.0,sao paulo,SP
,a84b054411cab9cef6857aeaa4763426,11045.0,santos,SP
d0522845f3cd4084a840565ddc78dbab,51c79069e6b841c2dcda39aadd3180cb,36900.0,manhuacu,MG
3bb847c18bde99f853838a4dce29bf9b,1964f2b215ebb68671d893438e974b0c,,,SP
b04d041da05c2704d29c6945333cd08d,627d075513dade14e0fca3b59dae6614,68371.0,altamira,PA
,,74423.0,goiania,GO
d6f09cc4465ad621560935110826dcaf,,22231.0,rio de janeiro,RJ
98b5b8ac8f4775c874fae11ad151713d,4a665a3b72a99832d62015e9721b1cac,88110.0,sao jose,SC
1a5e81b2a849e76ca754d36ba90a5264,,3718.0,,SP
b08064e24083fee8fbe8797902b07ecd,035f60af6e7d7f78470e9443be08d339,28495.0,aperibe,RJ
0d084e109d08dc18e40858b407ce7c6b,0b7604941dd811e84ae22ca3b90a49ff,11320.0,,
1a39f03ab9c2ad4470f8c49d97cbd6a5,6f65f19c2dcfcab8b76b2fafb5b840e1,16010.0,aracatuba,SP
689ebb659ed83d0b534412e001e24611,272d474dde8221c368c57511d9150215,78015.0,,MT
d9b274a5a8887270550e6967327bf40a,fc0a613c6b9b23d3720b4f8878e1210d,,,RS
3ba47b09546c2da91ef141efce2d5888,b8c37ee810b38c416022e1c9f51e740c,32140.0,,
,,31330.0,,MG
,0dc0731aafd5659410244092b0dc7d65,5093.0,,
,9e6890852705a77f9e1ad72395131f27,30441.0,belo horizonte,
bcf86029aeed4ed8bac0e16eb14c22f5,7cd7974c9f79f75b77f323878ef87f43,,cubatao,SP
536f46cc0f2f2b1e40d056f7998f0254,340152332a04149987a705602615f0d0,87030.0,maringa,PR
d1a2cddd07d7491bfcc7eee111311462,8f1b15e134107b88557c55167040c6b3,3923.0,sao paulo,
9c870d10e364de6d2b00edeb0d76127a,4e22af73a91ab5ed077a5f8033ec0f5f,13232.0,campo limpo paulista,SP
,3c34090736785a45dd8cbf536ad289c4,86181.0,,PR
13e8265ea7e8a11df7a56799f5806220,d55417a83a73d1702b43988e63f0731a,8576.0,itaquaquecetuba,SP
2b970cf192278e9812ed80e3db89ac40,7b436cdf595907b9b0b142e8177c0072,9551.0,sao caetano do sul,SP
,1a2aee05f48e80d4107ff223a9e4657a,,sao jose dos campos,SP
95aa1acd3c367fcf72a56d106afc9838,34f0b37e89f9ef4768bdd233630f9b62,5894.0,sao paulo,SP
,7da3054afe371affc14d26cc2cc04358,3574.0,sao paulo,SP
,,39404.0,montes claros,MG
a37646debdb792ee5aaf18cf5da53717,f51f170e51593c5e550ef7ae616f1517,,,BA
,abbc371b080d0e55bc3f40c244b1172e,30240.0,belo horizonte,MG
f9dfd7942a2d7f1588b7638a9bdc8ff1,ebf40c0db4fe06ddd15a7a44238c986e,24240.0,niteroi,
8cab8120c3ee21c5a4b8b2a189f98310,e8b52a437e134cf2dcb5dbb93b29d0d5,22440.0,rio de janeiro,RJ
,,,guarulhos,SP
0bc6abbafdd2f89eb203507e7f1fc11d,15721972ad68d86dbceffb155220c7ad,5596.0,sao paulo,SP
405e4bf2d57bb2ce60e05d522d0b0631,196276c2651ca4783688aa741b72d540,35935.0,sao goncalo do rio abaixo,
6b3bb3efa85c5b14ee91bc7227bdf0c4,3030f6c7798037acd63d5d7e359b3f0b,,rolandia,PR
95556f234fd4ad5aa8872f93455430ac,3574bc798156f406b12f377bf3fdd381,37410.0,tres coracoes,MG
1667c9660e2d8494588daa01cf9e3f86,,96570.0,cacapava do sul,
e5c967fafad127eece965cb53f225d9b,68238c59076a730633bd2e71a08bdf95,2435.0,sao paulo,SP
075ad0fda24dab7269482d16b193c87d,,1424.0,sao paulo,SP
eb545dff3d570e77ccfdef726b704622,d7683e45563133abe09d19dcb663200d,1537.0,,
,273fff5a1d5e0ffc35f76b3fe3fb2516,14050.0,ribeirao preto,SP
8714d5f59b012655e9adc2f68b69957a,30cdd9eea2b6192b8fa65c9ff5e59acc,24722.0,sao goncalo,RJ
3638a3325d0a96fa162961de63103f7b,297fab71cc5569457eceb1d47ef3f497,36680.0,sao joao nepomuceno,
ffaded93e5a1fce06363cfb6905676a1,587b326ba3bf8aa4d3e50fb1f38ea79f,,cotia,SP
,,24220.0,,RJ
5884301406e14ebe07568ffd26271154,28345e4479fbaa6c278e0f64546ebf96,92035.0,canoas,RS
0b87eea12c9bc8ae36b6e4c551f4770e,945a0478f858996b861b5c9b1905e56c,22451.0,rio de janeiro,RJ
864deba6b142c6d04a53fd379a9256a3,184997aab6012d21021017a525de5206,74160.0,,GO
629e6c2887881c2b75e18a25d6637754,,13610.0,leme,SP
,1293c51162aeb8fcc29d498ea820f6b5,13600.0,araras,SP
,,,jundiai,SP
,637c2caca17c2bf9fe41e50a6fcec9ed,55525.0,cortes,PE
,e1eb483ba2db6d6845f4b546e32c646c,,ipatinga,MG
1ea9656f6bb4ba028d81b90a4e7d1369,,,sao paulo,SP
51ce96915c12887208b633982c4d8435,fb1756887ae59c1b0efe8d0544d94815,,ribeirao preto,SP
,cf01f9dc838bee15dc892d87f879fa7d,,brusque,SC
522a6e7c1f1f992ac81be6abefa46294,282ebddb3e85120b1652204758fc332b,60055.0,fortaleza,CE
cdb44232ca3c9151d9d4d20dda6c619f,,95780.0,montenegro,RS
5d26e3331c75b8be22b3c9e169ff0ebf,,76630.0,itaberai,
71908cc6a4d4a63637df967dfbda39fe,6cf79118c9f8d0f9658313a4a6e14ee7,12413.0,,SP
1d35081c83698d93ec64ebe2d6cfec9c,,72620.0,brasilia,DF
e773252cc3222d0c3ae7694b271e2e32,8533fef411165ea5df3fe583670a76cf,14270.0,santa rosa de viterbo,SP
9522d39cabd497bd4bc5fb1b226cd5cf,774efd8e5cc822162e0af7311d81f5c1,73780.0,agua fria de goias,GO
,,,santos,SP
5b533feffa09f8c775d66d19cd20538b,,,marau,
,928abb7e0e74f50a0b0136df20196cd1,,curvelo,MG
35b6b3b06cd4b2101cfabfb5429dc028,05105abc98016eb044d450d5e60de1b2,24060.0,,RJ
,f48a9bdc7d38b43bba4082517ea1bc07,36080.0,juiz de fora,
ed0e1816a16e9dc9276b3b6afc83daab,9d317acb1c32146e752981044c0ea5bd,38408.0,uberlandia,MG
,4a362420541051d3d4055a777681ccbe,13843.0,,
4aede30e7fba0851ea1d42c960892843,0e0d3aed77ac2e3746c2ddc3101e3d43,24350.0,,
fed6164eb076a32849ac5d4d3cf14480,f0697e6813b23d285c3b3c8c50002fc0,8150.0,,
7d1dd3c96c21c803f7a1a32aa8d9feb9,,2559.0,,SP
0e772d9e02b17408e716f35cd1dcc222,b09f1bff1aff13c997af071602bc048b,,sao paulo,SP
22ea9677582d0e8c4ceeaa2a306fd486,120f875c7db31f3a391a0feacbe05fa5,1227.0,,SP
4374a2a34bb261daa66f8c87672c2d54,937f16b584dd395ce455ef468322b27f,,belo horizonte,MG
,b88274bc5ea463278efaa456c2b8ee73,6286.0,osasco,
,be2cff6c84f1683300337ecd499992e0,,sao paulo,
277bdf9feec679fbb7319191a4a8daad,,,,SP
ec7bace5c0ee787e5b521382ae27a112,bf8369db656fa05eb3d26a4c74a13a36,9895.0,sao bernardo do campo,SP
3d14ef1b615443e8569574ccf4c70ffb,57d2e3a4c3b277bea367027f105f1c02,,paranagua,PR
c9d341558d0b897fd4bc48e55f1572bb,,16403.0,lins,
0ccda8ca5a2e6382c05ca6321324c14b,,4401.0,sao paulo,SP
,,93700.0,campo bom,RS
,b7cb5cfc7e208d22aa17ef640f487d7a,14170.0,sertaozinho,SP
458f0c44547ae6e5a5f5fba63eaf25e0,a6f2e4a9ff6fdb7626039136dee62c4b,2846.0,,SP
2a5537cca47095c73bb1d6286ee2c543,c42d503ed3de454cd24b5d1508bcf5b2,79640.0,tres lagoas,
302025f399c7405c509a297b6b9a1e73,,,taboao da serra,
,,32044.0,,
,759d68713a15c3b9a52b377694b94efd,,niteroi,RJ
240f2bd361ee42f7570caf78cd615dc3,,,santo andre,SP
e92c17d70d8258db4b7a90ad4d2b65ea,cc438a8c7120027da70eafaf8c3727f8,4160.0,sao paulo,SP
0767440fcb6f6ca85a6d50c8f633ed51,df43e0b1c6f257e124883561c1e53ace,17208.0,,SP
cfde763c6872e69417809fce554046ba,,,curitiba,PR
a9d80d8258270aa25541958f8c3904f8,,95780.0,montenegro,
1a8f3e93337a4cada74b085711912682,52b8fc428690f8974a3d3ff3a162f7b7,88106.0,sao jose,
2fc226fece39c0126543c387768ad5ac,9a8809085c8feb9360f282fba0a6d87e,78307.0,campos de julio,MT
a1674724305cdde2e900f8f50583f764,dd8c586651f9232e473ad86cf89c143f,28999.0,saquarema,RJ
cf72b318eb9cd0e7712a2c1bca227789,,9530.0,sao caetano do sul,SP
d8c7a6e8f9e10ebb4c1fd2d31ffd485b,8fd232dc0c1648e549e2811728f6076d,13160.0,artur nogueira,SP
c5d2a092d72c266cc8edae2b5a295c38,8f74bd69c228697504acd82dc22ed019,48950.0,uaua,BA
fc570b6557c9a63780acb28007d313f0,4274c9d2313a7fbac9703456d8a788f3,4342.0,sao paulo,SP
,c45221bb4573f66bdd4daf43fe2d4b3b,6624.0,jandira,SP
cba7df91cfb5b29a0e92be5fb93b5e55,14debbd298c3b01daa32cef625668068,30431.0,belo horizonte,
b7099c2fea8e4284d4e9c6250c9a135c,a54de86aa4370cc93031bb4e99d436b0,4182.0,sao paulo,SP
dc6a402859b4fb7904e71890a530c63e,,4862.0,sao paulo,SP
f3bb4ca2244dc44f761b7becf03acebb,de038e601db2bbdb12a1ab691a58f7e2,,valinhos,SP
,,89705.0,concordia,
31b01af8b3ff7669130c48d6314da52b,1130878bf821f0b682431f513494c5f4,28625.0,nova friburgo,RJ
aeca4ed7648c403088113efb0e5a2ba1,d6735445f2f7ba25a4c7fe937c24bf70,18051.0,sorocaba,SP
32a49c42e4bc78e6453e53c6719f6196,,20550.0,rio de janeiro,RJ
39592999581de2960ceaab403add3205,3d7fb21a86fa49b9dce2ac0814d6dc22,,ponte nova,MG
b860c4870687dee372f5b3e15d25766f,,89245.0,araquari,SC
7d81b5f1ff0e0a22a9496943f1df6cbd,2aa9325eab1676f4d62830f004d67a34,12233.0,sao jose dos campos,SP
d6d14552ae24882f995122185c4c9b1b,f1acc2f42f829576480ec437ff5e236e,,muriae,MG
91f7ba105111f895086a17fe5417431c,ba58671cbf108397a73d8b85e57a4869,2302.0,sao paulo,
ff00a7bfd5542ba2d44181eaf5485722,94b39aa1097125d918d16bbe14331074,6455.0,,SP
,81814a8a85ef3b0cace32bf039a7a31c,9061.0,santo andre,SP
5a3bc3042d393b11573b5ef67e6f9a0e,30a8328a39c99665deea9fe8954e8339,,navegantes,SC
421816b9aae0de4a978a9b3005e5127c,,34004.0,nova lima,MG
,,75400.0,,
595cf86a8e2928ebab3f60b9161fca89,cff66352965782fb7a921a07600f271f,28250.0,italva,RJ
854f983619b24efc2aa702bd11f207c9,,2082.0,sao paulo,
13b7ad9037c0906ddddf4671337aacfb,312f3a7159f8ae9a13199d7fbc53d1c7,25802.0,tres rios,RJ
b7e5bee0c729f6d947ea3b7c6cd7ef0b,,26185.0,belford roxo,
50bf56304211dfe00c06f3eef86f49fa,341239d242c4e123125d42e14b7132b6,97030.0,santa maria,RS
508c98640dab1de30b6663686fac065c,663a02b5b809485e2e0a1db9a6003146,45585.0,itagiba,
,5e65571d0f33dc17c099484ae3f25a4a,88054.0,,
,,,,SP
,,38600.0,paracatu,MG
,,,,RJ
8fb95d3058d1550dbae71bb2098ea0ed,e5d46317b6efaf96ecc28f78ac4ba3bc,82310.0,curitiba,PR
23451e6d4d21c9cdcfa7677e95ac53d8,95b4b60a728bff942c8bd59a43effa33,22753.0,rio de janeiro,
e0c77096ebcb9aedc1c613ac43e0ccfc,c7a2cdaf9d8bf3ad353e055e39024bfd,89825.0,,SC
917cbf45438cc596762f48ca009bbcff,23d79f5efab47bee80aee4e351829b74,,rio de janeiro,RJ
6f5499775cd1db11fedb4da2ba0fee19,,9250.0,,SP
06bf021cebd25d2cfceae152a5956e04,97d007095d1f9c6c5dbb15c3c1aecf5d,85301.0,,PR
befe184e4eb181470e6063a1a368a093,6ac6902b78ed854e42f75c8e25234e8c,4704.0,sao paulo,SP
07cbe547b6dec2535abda65b57733754,53ce59821e6c5041654f61c58e99bcc2,8080.0,,SP
273a046207e0ef2179645ef8ef4892b8,67fcfe4915b93624867d350b8191ff7b,62740.0,itapiuna,CE
48ed31e735f1c420ed6ca3637b7c744d,,8072.0,sao paulo,SP
0eed1698388ba8c1fe0efa37ba6f269d,e145a017a309c275c23443e1240c7547,7143.0,guarulhos,SP
5cb2307ae35b44c9dd90f76c649b99b5,9d86d7101600d743968f3ec5a17d577c,13050.0,,SP
,fa2f184ba76dabae9b5cd4c5f711b228,52120.0,,PE
00bb2dd15521a8a428bb530b4cabb403,0cbd5dfde4c06bbe2960d2c0c95e5e7d,14055.0,ribeirao preto,
c09a03c98715b144a33f291d19c17741,af4a4064051073083caa2b1d8e2e6ced,,divinopolis,
07cbe02494c601060a293c344a4e4fcf,9ccbb5f759db041b2db8359d71c0547f,,sao paulo,SP
93bc0b64da3fd759da11c9a5baa501e9,dc7993c491aef54414c4ff0a5be472ab,13403.0,piracicaba,SP
,fa2b68fd80b323901db1473bb98ad68f,,formosa,GO
,,24220.0,niteroi,RJ
02f615f19af07c54a0d4653308f6674b,661bcc412eb64f26a12a5c0c46cbb449,88058.0,florianopolis,SC
3f3a10ec410c8efb0ca799fa7705d07e,,35430.0,ponte nova,MG
,,24315.0,niteroi,RJ
dd925b2d7036191dddf80b8d2ad36162,6cc5f19513662ec401e8ebbbe399ed06,,piracicaba,SP
65f66bced8bf7a1879abfeef1efd54e7,8f601c7d9263ca954656792b02517b3b,,rio brilhante,MS
,42b73a45a3b9a668a96d93f02bc62144,,sao paulo,SP
,fb0a15a8972216e692289f886fbe75e1,3562.0,sao paulo,SP
,912a41ed4b2200e0ac7b5ea1ef1c433b,4571.0,sao paulo,SP
8d13b315c8e8e3d9011c9e9267cb8a70,,,birigui,SP
80b2dd0afbb9c18f5cce702acc2947b9,113a92a64bcdd41586ca217144478362,93900.0,,RS
,,41820.0,,BA
ea8c40305a2e6dfa376b4a22ae8f9f6e,,48903.0,,BA
a96f1353d402e430810a0e6242a36083,379634bbb8d01b2b2c91db9cfc4655e0,84025.0,ponta grossa,
891deeb7a50f52a5a2a5970152b3864e,b171945c68776b1434cf56b06c6e41a5,29830.0,nova venecia,ES
f9498c1d633509de995d09aeee4f67c9,374026021639ada6e97c12b31a997a64,58407.0,campina grande,PB
ad21255ff9650ff11d50513eff3eed15,,,rio de janeiro,RJ
a86314eff3e69dc24f43d56010778157,,,osasco,
ce303f783b5f596243cf7100d6b848a6,8961b4ca2c5aceb7a78ea72c6e0c840a,6056.0,osasco,SP
e811ef51626307094e57cf8d443dd4fb,5a6012519d0cf9a2103bd2170a81b833,18110.0,,SP
,32fb60e2ce6a1f62eeccbc2d33046072,,,SP
,3fc63a1cff1beeaf62fff26f695de143,,,SP
,ecfeb27fe4efa25d282d1c252e203fee,,salgueiro,PE
eaaf5c1a77ed8abe964046535ec9f4de,7247db1739364b45ac4fcd830ffeabab,12246.0,sao jose dos campos,SP
,1145616de76e14f4e7fd5452c2be149c,,rio de janeiro,RJ
1268526bf0726490d03a27535d35b390,0881442e3b9a9a2e65938b30e0598eb0,12604.0,,
aec8714e858d57cbd3ce1be905ec2477,8d9399ba84c5c3b8d7952f8700845209,,sao paulo,SP
a842a362a7fd195daa06e2d9ba915df8,40c4c308279011b2e5b85c75579f415d,24750.0,sao goncalo,RJ
e1c0318960b73aa3bd90b9500f7ba6fc,0d4393a1abe4dca62098942cc50ba744,11432.0,guaruja,
9edeb727de2970d9bda3186ff2300fa5,35e8b4c2a64acb75f3bf063d82a8478b,26083.0,nova iguacu,RJ
41b200d1ce8675f154c91c2da887bcee,9b05b38d7d9ef19a89815c217b30fd37,,,SP
5e1ecc3b5555b47d25e18d3344669ca9,0890bfbe7e7ce34f5ead1f48e41e5772,60834.0,fortaleza,CE
,cc117a146f6e56e036afcedbd420c0e6,85910.0,toledo,PR
c1a1def640f9f4a3b89c915eeeea42f7,860251114960c25499acca49949b1f12,24360.0,niteroi,
312717df001c44ebdb42e350eb3d20b9,08b4c336c9d41a15dfd9259c6ad8c93c,28943.0,sao pedro da aldeia,RJ
f0eccf2fbfbabd057700f535e10d1493,6995203f8a5ddbd2fad3a9df1e099a51,81670.0,,PR
43d41bd3cc4f7b5cfb987d9d662c18c0,,9861.0,sao bernardo do campo,SP
,0beec065ce2d16d3a8dbb22b87cf4c43,,rio de janeiro,
b550b22f8a92af4e89c41f27b2330b48,037a72c77c3565c6e41ac0607c797b08,22783.0,rio de janeiro,
41ce2a54c0b03bf3443c3d931a367089,3a653a41f6f9fc3d2a113cf8398680e8,75265.0,vianopolis,
c4a111edfb69bcf3c00710ccfd23575c,,,arapiraca,AL
8118922685d2e2c0205f060be4f2579c,d0e87d00021530383c16452a39a393ba,,porto seguro,BA
,b2664990a1ac9e250d98ff5c615c3276,27251.0,volta redonda,
,0e58d0234d25ec72a22396e55e223959,1536.0,sao paulo,SP
,,1455.0,sao paulo,SP
7eab558047c9de47137ad379d5daa36b,,81540.0,curitiba,PR
73b78086ff774603121ae9c25de7056c,,24724.0,sao goncalo,RJ
,,6114.0,osasco,SP
de27e7ae8adefd14b55e07db50c5c037,,1224.0,,SP
0ebcaedcc19c16f38153ce813742e545,1a39704fa1459528597c7e52f99e39d4,26265.0,nova iguacu,
841a10b36f795c595b69ae09ee5b34b8,,6454.0,barueri,SP
add018da2166a6af8cb006fc6d79a819,3c631f7224998f22c0fa884a2e04e39c,,ariquemes,RO
6e067aaac313f893bd40273d8d75027f,,,,SC
e3b0b1f2ba0407dc084bffc65ca80479,,72548.0,brasilia,DF
,b8c927d19fa13d8669e620e03902bf68,31872.0,belo horizonte,MG
53f05b7e71451b8e943a7394f5d3edb4,b99ad02f5d0dce8edaed40e36fd4d71e,22440.0,rio de janeiro,
,3420ecc1371e17140c73a1dd148b7390,88052.0,,SC
3d5688f7c319b63b11b8d1c8dc5e6abe,f102240598836332442c455abbcecfbc,83880.0,rio negro,
,1aecc1804f168ed275ad536517843133,32260.0,contagem,MG
e608c716333c772e7174a92759e01e7b,b9fe8c4b5fbad9389aa5f425561a2786,95050.0,caxias do sul,RS
8acb24dc82680660e0270890fd0b5a0b,3f43c86453d02badf9c09a8149b620d3,,,RS
,,60135.0,fortaleza,CE
8dca32263f9981caeed36ea29320bbda,dbfd0ee98fac0d9b4f109a2aaed48093,20270.0,rio de janeiro,
,,97110.0,santa maria,RS
c64c7fed4cc7e3fa5557d8fc6f9625d9,d5b838b5c341f1957cea18610d054ac6,,,RJ
,,,sao paulo,SP
1574c920aca2273ed1f13f060bb93e19,0ee46c6eaf5a0a46aecad04306ae65e2,17209.0,,SP
d752eeb06a08c63e9e3ddf157415a78e,,,recife,PE
,9e1a43ff4b344d86253ffc4afe5fb870,23059.0,rio de janeiro,RJ
,01daeb09de8f07882ccd4319ffbc4693,,ribeirao pires,SP
,,55565.0,sao jose da coroa grande,
c4357c0fbb69c53822f3690047baa057,397cc6f362ce814681a6d95e3b9cde2c,22631.0,rio de janeiro,RJ
891df15998426e9d609b7f363a555ce4,4dbc9e60ee79f8547f8a3fe7f3d02fd1,29820.0,agua doce do norte,ES
9fda2760c2553bd90eae1b616776cb44,c3ae72f7fe12701be16e17345697d359,,,
282c2609c98cc89cc5ca74f59de5632a,,75083.0,anapolis,GO
,223ab530d4126650969ce8bc7370a21b,16700.0,,SP
,,25650.0,,RJ
0a2883594e4e7a4a978b205dd7bcf909,,3122.0,sao paulo,SP
07ae5e78d3f125fb413ccd2e37b7206c,77f990b8b2cae027e436e8b74a1e7d68,8671.0,suzano,SP
,5b424d5287408acfeb03ad7fed722545,,farroupilha,RS
ad417eed258291b622014bf443a0633b,a7b3ee56a66877702d89d6e6d8ecfa59,9361.0,maua,
54b8ae0fe680461a352482374a55671c,ed5b0d9aa093cc966424056ec8c10c4c,23076.0,rio de janeiro,RJ
1f643377fc027364be3ffbc29cd8e109,b310264264a53605778ac08833bd5514,,,
110b52a6ad38588a501ea02fc1156d69,a2c403630a8ed427bb5d0b3d0f170f68,39900.0,,
b8be9aabc886bf52d9361784b379ea49,7649b15c0f9e10a06fd969de050553bf,,rio das ostras,RJ
59114bde7ce6b9fd6ed88bb8dc422d46,c4727b31f6dae15654a8a097c91abe75,,gravatai,RS
24867a30fb114e68f333a0645f923497,,51030.0,recife,PE
5e47f0b16c49d0a6b4fe98c879bd5f3a,08995ff3d56d1423655c3b21cebe06bd,46100.0,brumado,BA
f280548eca7d2b0ef9da3fc572df42ce,,5577.0,sao paulo,SP
,470a8f2e1dc7b277e4625f23039c6f84,30380.0,,
89b1996b0591126bf4b91eca215d6e67,996d5fb8a5736b0fea622c72fc1026c7,8235.0,,SP
eae3c8b4b40e257c3e135d4c85a2e8b3,f393ee789889eff3f65907da221fa79c,22755.0,rio de janeiro,RJ
,fd44c522241326d803458027362ebca9,28051.0,,RJ
72a483bdbb579a8b5c64ccf2dad900f8,4dbafcb931c678dd5ba9a20ed4f01f7f,17512.0,marilia,SP
d49cbdbee1c22fbbc2ac603f3c4f17fb,4c9f7850ecd8952525191c444fe9079a,,itabira,
c0a1f831e9bc121e3d53685f89955059,296d0b2c6acccdf4d6727b20e1f9f4a2,,sorocaba,
a7a72fdf8bebfecc166fa99ad92069a7,,,rio de janeiro,RJ
55d8e8aba4258ddc9839acd2c718b886,2d4df3b94e4c56fb47d7fc7ec065a612,4617.0,,SP
ecd0cc4b88a538583a63d8bfa1d17a74,3f31485edb88c756d5163cdcea80d7ed,78540.0,claudia,MT
d494b02fb3835e2d398d44ea7f275bce,e1a5b21153987479299c92d5c8b1ee1a,88045.0,florianopolis,SC
8a83cd2272d6fb105959b4385ff872ec,,21240.0,,RJ
cb8adca2a68ffd5c23a6740bccf56ee7,324b9a2e37fc2ab928a842b9429c46ea,7072.0,guarulhos,
,4e65032f1f574189fb793bac5a867bbc,9531.0,sao caetano do sul,SP
03f2fce950d12e18b97760794a8d8994,9749fdb8ed91500eced9e9af5ccdb0e0,30881.0,belo horizonte,MG
e012ec724eb09748bfe4dc58facabfff,5ade76c1b8598f4752607e46984950d5,22780.0,rio de janeiro,RJ
f74bef75a01750b1517011b59eb1c000,0062adafa3846d9f372d8f1bde591b24,,,SP
a8d7167182ac070d269d752eb692b1db,,35660.0,para de minas,MG
02cb3b6962a2d852ff7beaf4e303c71e,8dfbc9064378d19ac99a21ac353072d7,24240.0,niteroi,RJ
243ec46b2d1ede1c56821491f256d7c7,,,miguelopolis,
cbb626598bec148e34d513bae9280e8e,,14745.0,terra roxa,SP
,,13140.0,,
,78c5f76b60a3a2588635aadc70e34df7,38442.0,araguari,MG
,,32145.0,contagem,MG
,af4d3cd0b29b208c971ff6ad78b41b79,22775.0,rio de janeiro,
d4e2b78958020f76ccb03034b94b1a43,99172dcdec60d7c00f2f6cedcdab4c3e,12288.0,cacapava,SP
,3654085ce61efbb9a73d03c7d94a46b4,,lages,
85968af43705828acf7ef9fc0a61d1b3,,72210.0,brasilia,DF
