abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
"['Insomnia', 'Super Luck', 'Prankster']",1.0,0.5,1.0,,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,51200.0,35.0,405.0,30,Darkness Pokémon,42.0,1059860.0,0.5,60.0,Yamikarasuヤミカラス,Murkrow,50.0,198.0,850.0,42.0,-910.0,dark,flying,2.1,,0.0
"['Oblivious', 'Own Tempo', 'Regenerator']",200.0,2.0,1.0,2.0,1.0,0.5,50.0,,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,-5.0,0.5,75.0,5120.0,70.0,490.0,70,Royal Pokémon,,1000000.0,,,Yadokingヤドキング,Slowking,50.0,199.0,100.0,110.0,30.0,water,psychic,79.5,2.0,0.0
['Levitate'],0.5,200.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,,0.5,1.0,1.0,,1.0,60.0,6400.0,35.0,435.0,45,Screech Pokémon,60.0,800000.0,,60.0,Mumaムウマ,Misdreavus,500.0,200.0,85.0,85.0,85.0,ghost,,10.0,2.0,0.0
['Levitate'],2.0,2.0,1.0,,1.0,0.5,1.0,1.0,2.0,1.0,,1.0,-10.0,1.0,0.5,1.0,1.0,,,1024000.0,70.0,336.0,225,Symbol Pokémon,48.0,1000000.0,0.5,,Unknownアンノーン,Unown,,201.0,72.0,48.0,48.0,psychic,,5.0,2.0,0.0
"['Shadow Tag', 'Telepathy']",2.0,2.0,100.0,,,0.5,1.0,-10.0,2.0,1.0,100.0,1.0,1.0,,0.5,1.0,1.0,1.0,33.0,5120.0,-700.0,405.0,45,Patient Pokémon,58.0,1000000.0,1.3,190.0,Sonansソーナンス,Wobbuffet,5000.0,202.0,33.0,,,psychic,,28.5,2.0,0.0
"['Inner Focus', 'Early Bird', 'Sap Sipper']",2.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,10.0,,1.0,,5120.0,70.0,455.0,60,Long Neck Pokémon,65.0,,,70.0,Kirinrikiキリンリキ,Girafarig,5000.0,203.0,90.0,65.0,85.0,normal,psychic,41.5,2.0,0.0
,1.0,1.0,1.0,1.0,,0.5,,2.0,1.0,0.5,0.5,1.0,,1.0,1.0,2.0,1.0,1.0,650.0,5120.0,70.0,290.0,190,Bagworm Pokémon,90.0,1000000.0,0.6,,Kunugidamaクヌギダマ,Pineco,50.0,204.0,35.0,,15.0,bug,,72.0,2.0,0.0
"['Sturdy', 'Overcoat']",0.5,100.0,5.0,1.0,50.0,1.0,4.0,1.0,-10.0,,1.0,0.5,,0.0,-5.0,100.0,0.5,1.0,9000.0,5120.0,70.0,465.0,75,Bagworm Pokémon,140.0,1000000.0,1.2,75.0,Foretosフォレトス,Forretress,,205.0,60.0,60.0,40.0,bug,steel,125.8,2.0,0.0
"['Serene Grace', 'Run Away', 'Rattled']",1.0,1.0,1.0,,1.0,2.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,70.0,5120.0,-700.0,415.0,190,Land Snake Pokémon,70.0,1000000.0,1.5,100.0,Nokocchiノコッチ,Dunsparce,50.0,206.0,65.0,65.0,45.0,normal,,14.0,2.0,0.0
"['Hyper Cutter', 'Sand Veil', 'Immunity']",0.5,100.0,-10.0,,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,,5.0,1.0,1.0,1.0,2.0,7500.0,5120.0,7000.0,430.0,60,Flyscorpion Pokémon,105.0,1059860.0,1.1,65.0,Gligerグライガー,Gligar,,207.0,35.0,65.0,85.0,ground,flying,64.8,2.0,0.0
"['Rock Head', 'Sturdy', 'Sheer Force']",0.5,1.0,-5.0,0.0,0.5,,2.0,0.5,1.0,1.0,,1.0,0.5,0.0,0.5,0.25,0.5,-20.0,125.0,6400.0,70.0,61000.0,25,Iron Snake Pokémon,230.0,,9.2,75.0,,Steelix,50.0,208.0,55.0,95.0,30.0,steel,ground,400.0,2.0,0.0
"['Intimidate', 'Run Away', 'Rattled']",0.5,0.5,0.0,1.0,1.0,,-10.0,1.0,,1.0,100.0,10.0,1.0,2.0,1.0,1.0,2.0,1.0,80.0,-51200.0,,300.0,190,Fairy Pokémon,-500.0,800000.0,0.6,60.0,Buluブルー,Snubbull,24.6,209.0,40.0,40.0,30.0,fairy,,7.8,2.0,0.0
"['Intimidate', 'Quick Feet', 'Rattled']",0.5,-5.0,0.0,1.0,100.0,0.5,,1.0,1.0,1.0,100.0,,1.0,,10.0,1.0,2.0,100.0,1200.0,5120.0,70.0,,75,Fairy Pokémon,75.0,,1.4,90.0,Granbuluグランブル,Granbull,24.6,2100.0,,60.0,45.0,fairy,,,2.0,0.0
"['Poison Point', 'Swift Swim', 'Intimidate']",0.5,,1.0,-20.0,,0.5,0.5,1.0,100.0,1.0,2.0,,1.0,0.5,2.0,1.0,0.5,50.0,,5120.0,70.0,440.0,45,,85.0,1000000.0,0.5,65.0,Harysenハリーセン,Qwilfish,50.0,2110.0,-550.0,55.0,-850.0,water,poison,3.9,2.0,0.0
"['Swarm', 'Technician', 'Light Metal']",0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,10.0,0.5,1.0,150.0,6400.0,70.0,600.0,,Pincer Pokémon,14000.0,,-18.0,,Hassamハッサム,Scizor,50.0,212.0,65.0,1000.0,75.0,bug,steel,118.0,2.0,0.0
"['Sturdy', 'Gluttony', 'Contrary']",-10.0,,1.0,,100.0,1.0,1.0,,1.0,100.0,1.0,1.0,0.5,0.5,,2.0,-20.0,2.0,10.0,5120.0,70.0,-5050.0,190,Mold Pokémon,230.0,1059860.0,,20.0,Tsubotsuboツボツボ,Shuckle,50.0,213.0,10.0,230.0,500.0,bug,rock,20.5,2.0,0.0
"['Swarm', 'Guts', 'Moxie']",0.5,0.5,1.0,1.0,20.0,0.5,2.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,200.0,,1.0,1.0,185.0,6400.0,700.0,600.0,45,Singlehorn Pokémon,115.0,1250000.0,1.5,80.0,Heracrosヘラクロス,,50.0,214.0,40.0,105.0,,bug,fighting,-540.0,2.0,0.0
"['Inner Focus', 'Keen Eye', 'Pickpocket']",2.0,50.0,,,2.0,4.0,,1.0,0.5,1.0,1.0,0.5,-10.0,1.0,0.0,2.0,2.0,,95.0,5120.0,35.0,430.0,,Sharp Claw Pokémon,55.0,1059860.0,0.9,55.0,Nyulaニューラ,,50.0,215.0,35.0,75.0,,dark,ice,,2.0,0.0
"['Pickup', 'Quick Feet', 'Honey Gather']",1.0,-10.0,1.0,1.0,1.0,-20.0,1.0,,-0.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,-10.0,80.0,5120.0,70.0,330.0,,Little Bear Pokémon,50.0,1000000.0,0.6,-600.0,,Teddiursa,5000.0,216.0,50.0,50.0,40.0,normal,,8.8,2.0,-0.0
,1.0,10.0,1.0,1.0,1.0,-20.0,1.0,100.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,130.0,5120.0,70.0,500.0,60,Hibernator Pokémon,75.0,1000000.0,180.0,90.0,Ringumaリングマ,Ursaring,50.0,217.0,75.0,75.0,55.0,normal,,,2.0,
"['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,1.0,,1.0,0.5,1.0,5.0,1.0,1.0,0.5,2.0,0.5,,1.0,1.0,2.0,0.5,2.0,40.0,5120.0,70.0,250.0,190,Lava Pokémon,40.0,1000000.0,0.7,,Magmagマグマッグ,Slugma,50.0,218.0,70.0,40.0,20.0,fire,,,200.0,0.0
"['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,,1.0,100.0,0.5,2.0,,0.5,1.0,1.0,,,0.5,0.5,1.0,2.0,1.0,4.0,50.0,5120.0,7000.0,430.0,75,Lava Pokémon,120.0,-10000000.0,0.8,60.0,Magcargotマグカルゴ,Magcargo,50.0,219.0,,800.0,30.0,fire,rock,,,-0.0
"['Oblivious', 'Snow Cloak', 'Thick Fat']",1.0,100.0,1.0,0.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,50.0,10.0,100.0,-20.0,2.0,-500.0,5120.0,70.0,250.0,225,Pig Pokémon,,,0.4,-500.0,Urimooウリムー,,50.0,220.0,30.0,30.0,50.0,ice,,65.0,2.0,0.0
,100.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,,0.5,1.0,1.0,2.0,,100.0,51200.0,-700.0,450.0,75,Swine Pokémon,80.0,1250000.0,1.1,100.0,Inomooイノムー,Piloswine,,,,60.0,,ice,ground,,2.0,0.0
"['Hustle', 'Natural Cure', 'Regenerator']",1.0,1.0,1.0,2.0,1.0,2.0,2.5,0.5,1.0,4.0,2.0,5.0,,0.5,1.0,1.0,1.0,1.0,55.0,5120.0,70.0,410.0,60,Coral Pokémon,95.0,800000.0,0.6,65.0,Sunnygoサニーゴ,Corsola,24.6,222.0,,95.0,,,rock,5.0,2.0,0.0
"['Hustle', 'Sniper', 'Moody']",1.0,1.0,1.0,20.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,10.0,10.0,1.0,1.0,0.5,0.5,65.0,5120.0,,300.0,190,Jet Pokémon,350.0,1000000.0,0.6,35.0,Teppouoテッポウオ,Remoraid,50.0,22300.0,65.0,35.0,650.0,water,,12.0,2.0,0.0
"['Suction Cups', 'Sniper', 'Moody']",,,1.0,2.0,1.0,1.0,0.5,,1.0,2.0,1.0,0.5,,1.0,1.0,1.0,-5.0,0.5,105.0,5120.0,70.0,480.0,75,Jet Pokémon,75.0,1000000.0,0.9,7500.0,Okutankオクタン,Octillery,50.0,224.0,105.0,75.0,45.0,water,,28.5,2.0,0.0
"['Vital Spirit', 'Hustle', 'Insomnia']",0.5,1.0,1.0,2.0,1.0,1.0,2.0,-10.0,1.0,0.5,0.0,1.0,1.0,,1.0,,200.0,1.0,-550.0,5120.0,70.0,330.0,45,Delivery Pokémon,45.0,800000.0,0.9,45.0,Delibirdデリバード,Delibird,50.0,2250.0,65.0,,75.0,ice,flying,16.0,2.0,
"['Swift Swim', 'Water Absorb', 'Water Veil']",0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,,-64000.0,70.0,485.0,25,Kite Pokémon,70.0,1250000.0,2.1,85.0,Mantainマンタイン,Mantine,5000.0,226.0,80.0,140.0,70.0,water,flying,220.0,2.0,
"['Keen Eye', 'Sturdy', 'Weak Armor']",0.25,,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.25,0.0,1.0,0.5,0.0,,1.0,0.5,1.0,80.0,6400.0,,,25,Armor Bird Pokémon,140.0,1250000.0,17.0,65.0,Airmdエアームド,Skarmory,50.0,227.0,40.0,70.0,70.0,steel,,50.5,2.0,0.0
"['Early Bird', 'Flash Fire', 'Unnerve']",1.0,,1.0,1.0,100.0,,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,-20.0,5.0,2.0,60.0,-51200.0,-350.0,330.0,120,Dark Pokémon,30.0,1250000.0,0.6,450.0,Delvilデルビル,Houndour,50.0,22800.0,-800.0,50.0,,dark,fire,-108.0,2.0,0.0
"['Early Bird', 'Flash Fire', 'Unnerve']",1.0,0.5,1.0,1.0,1.0,2.0,,,5.0,0.5,2.0,,10.0,,0.0,200.0,0.5,2.0,90.0,5120.0,35.0,600.0,45,Dark Pokémon,90.0,1250000.0,1.4,75.0,,Houndoom,50.0,229.0,140.0,90.0,115.0,dark,fire,-350.0,2.0,0.0
"['Swift Swim', 'Sniper', 'Damp']",,1.0,2.0,1.0,2.0,,0.25,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,25.0,95.0,5120.0,70.0,5400.0,45,Dragon Pokémon,95.0,1000000.0,1.8,75.0,Kingdraキングドラ,Kingdra,50.0,230.0,950.0,9500.0,85.0,water,dragon,152.0,20.0,0.0
,1.0,1.0,1.0,,1.0,1.0,1.0,10.0,1.0,,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,60.0,5120.0,70.0,330.0,120,Long Nose Pokémon,-600.0,1000000.0,0.5,90.0,Gomazouゴマゾウ,Phanpy,50.0,231.0,,40.0,4000.0,ground,,33.5,-20.0,0.0
"['Sturdy', 'Sand Veil']",1.0,1.0,,0.0,,,1.0,1.0,,,1.0,2.0,1.0,0.5,1.0,5.0,1.0,2.0,120.0,51200.0,70.0,500.0,60,Armor Pokémon,120.0,1000000.0,11.0,90.0,Donfanドンファン,Donphan,500.0,,60.0,-600.0,,ground,,,200.0,0.0
"['Trace', 'Download', 'Analytic']",1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,10.0,1.0,1.0,1.0,80.0,5120.0,70.0,515.0,45,Virtual Pokémon,,,0.6,85.0,Porygon2ポリゴン２,Porygon2,,233.0,,,60.0,normal,,32.5,2.0,0.0
"['Intimidate', 'Frisk', 'Sap Sipper']",1.0,1.0,10.0,1.0,1.0,2.0,,100.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,95.0,5120.0,70.0,465.0,,Big Horn Pokémon,620.0,1250000.0,1.4,73.0,Odoshishiオドシシ,Stantler,,,85.0,65.0,,normal,,71.2,2.0,0.0
"['Own Tempo', 'Technician', 'Moody']",1.0,10.0,-10.0,1.0,1.0,,1.0,1.0,0.0,10.0,1.0,1.0,100.0,1.0,10.0,1.0,1.0,1.0,200.0,5120.0,,250.0,45,Painter Pokémon,35.0,800000.0,1.2,55.0,Dobleドーブル,Smeargle,-500.0,-2350.0,200.0,4500.0,75.0,normal,,58.0,2.0,0.0
"['Guts', 'Steadfast', 'Vital Spirit']",0.5,0.5,10.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,,2.0,0.5,1.0,1.0,35.0,6400.0,70.0,210.0,75,Scuffle Pokémon,35.0,1000000.0,70.0,35.0,Balkieバルキー,Tyrogue,100.0,236.0,35.0,35.0,-350.0,fighting,,,2.0,0.0
"['Intimidate', 'Technician', 'Steadfast']",0.5,0.5,100.0,1.0,2.0,-10.0,1.0,2.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,0.5,,1.0,950.0,6400.0,7000.0,455.0,45,Handstand Pokémon,95.0,,,5000.0,Kapoererカポエラー,Hitmontop,100.0,,35.0,110.0,70.0,,,48.0,2.0,0.0
"['Oblivious', 'Forewarn', 'Hydration']",2.0,2.0,1.0,1.0,1.0,-10.0,2.0,1.0,2.0,1.0,100.0,0.5,1.0,1.0,0.5,2.0,-20.0,-10.0,30.0,6400.0,7000.0,305.0,45,Kiss Pokémon,15.0,1000000.0,0.4,45.0,Muchulムチュール,Smoochum,0.0,238.0,,65.0,65.0,ice,psychic,6.0,2.0,0.0
"['Static', 'Vital Spirit']",,,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,,1.0,1.0,,1.0,0.5,1.0,63.0,64000.0,70.0,360.0,,Electric Pokémon,370.0,1000000.0,60.0,45.0,Elekidエレキッド,Elekid,75.4,239.0,65.0,55.0,95.0,electric,,23.5,2.0,0.0
"['Flame Body', 'Vital Spirit']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,-10.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,75.0,6400.0,70.0,-3650.0,45,Live Coal Pokémon,37.0,1000000.0,0.7,450.0,Bubyブビィ,Magby,75.4,240.0,70.0,55.0,83.0,fire,,21.4,2.0,0.0
"['Thick Fat', 'Scrappy', 'Sap Sipper']",1.0,-10.0,,-10.0,,2.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,10.0,1.0,,80.0,,700.0,,45,Milk Cow Pokémon,,1250000.0,1.2,950.0,Miltankミルタンク,Miltank,0.0,241.0,40.0,70.0,1000.0,normal,,75.5,2.0,
"['Natural Cure', 'Serene Grace', 'Healer']",,1.0,1.0,1.0,1.0,200.0,100.0,100.0,,1.0,1.0,1.0,100.0,1.0,1.0,1.0,,-10.0,10.0,10240.0,14000.0,540.0,30,Happiness Pokémon,10.0,800000.0,1.5,255.0,Happinasハピナス,Blissey,0.0,242.0,75.0,135.0,55.0,normal,,46.8,2.0,0.0
,1.0,1.0,1.0,0.5,,1.0,10.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,-10.0,1.0,,1.0,85.0,20480.0,35.0,,3,Thunder Pokémon,75.0,1250000.0,1.9,90.0,Raikouライコウ,,,243.0,115.0,,115.0,electric,,178.0,2.0,100.0
"['Pressure', 'Inner Focus']",0.5,1.0,1.0,,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,-10.0,100.0,1.0,2.0,-5.0,2.0,115.0,,35.0,580.0,3,Volcano Pokémon,85.0,1250000.0,2.1,115.0,Enteiエンテイ,Entei,,244.0,90.0,75.0,100.0,fire,,,2.0,1.0
"['Pressure', 'Inner Focus']",,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,,1.0,1.0,,0.5,0.5,75.0,20480.0,35.0,580.0,3,Aurora Pokémon,115.0,1250000.0,2.0,100.0,Suicuneスイクン,Suicune,,245.0,90.0,115.0,-850.0,water,,187.0,2.0,10.0
"['Guts', 'Sand Veil']",10.0,1.0,1.0,0.0,1.0,2.0,,0.5,1.0,4.0,2.0,20.0,0.5,0.25,1.0,0.5,2.0,40.0,640.0,-102400.0,35.0,300.0,45,Rock Skin Pokémon,50.0,1250000.0,,5000.0,Yogirasヨーギラス,Larvitar,50.0,,45.0,50.0,41.0,rock,ground,72.0,2.0,0.0
,1.0,1.0,-10.0,0.0,1.0,-20.0,,0.5,1.0,4.0,2.0,20.0,-5.0,0.25,1.0,0.5,2.0,4.0,840.0,10240.0,35.0,41000.0,45,Hard Shell Pokémon,70.0,-12500000.0,1.2,70.0,,Pupitar,,247.0,,70.0,51.0,rock,,,2.0,0.0
"['Sand Stream', 'Unnerve']",2.0,0.5,1.0,1.0,2.0,4.0,0.5,0.5,0.5,2.0,2.0,1.0,,,0.0,,,2.0,16400.0,10240.0,35.0,700.0,45,Armor Pokémon,1500.0,1250000.0,2.0,100.0,Bangirasバンギラス,Tyranitar,50.0,,95.0,120.0,71.0,,dark,,2.0,0.0
"['Pressure', 'Multiscale']",1.0,2.0,1.0,2.0,100.0,0.25,1.0,,,0.5,0.0,2.0,,1.0,0.5,2.0,100.0,1.0,90.0,30720.0,0.0,680.0,3,Diving Pokémon,-1300.0,,5.2,1060.0,Lugiaルギア,Lugia,,249.0,,154.0,1100.0,psychic,flying,216.0,2.0,1.0
"['Pressure', 'Regenerator']",0.25,1.0,1.0,200.0,0.5,0.5,,1.0,1.0,,0.0,1.0,,,1.0,4.0,0.5,2.0,130.0,30720.0,0.0,680.0,,,900.0,1250000.0,3.8,10600.0,Hououホウオウ,Ho-Oh,,2500.0,110.0,154.0,90.0,fire,flying,199.0,2.0,1.0
['Natural Cure'],,2.0,1.0,0.5,1.0,0.5,2.0,2.0,2.0,0.5,,2.0,,2.0,0.5,1.0,1.0,0.5,-1000.0,30720.0,100.0,6000.0,45,Time Travel Pokémon,,-10598600.0,0.6,,Celebiセレビィ,,,251.0,100.0,100.0,100.0,psychic,,500.0,2.0,1.0
"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,-20.0,,1.0,1.0,0.5,,5120.0,,310.0,45,Wood Gecko Pokémon,,10598600.0,0.5,40.0,Kimoriキモリ,Treecko,88.1,252.0,65.0,55.0,,grass,,5.0,3.0,
"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,100.0,-10.0,2.0,2.0,1.0,50.0,0.5,2.0,10.0,-20.0,10.0,1.0,1.0,0.5,65.0,512000.0,-700.0,,45,Wood Gecko Pokémon,,1059860.0,0.9,50.0,Juptileジュプトル,Grovyle,88.1,253.0,,,95.0,grass,,21.6,3.0,0.0
"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,,5120.0,70.0,,45,Forest Pokémon,75.0,10598600.0,1.7,7000.0,Jukainジュカイン,Sceptile,,254.0,145.0,,145.0,grass,,52.2,3.0,
"['Blaze', 'Speed Boost']",0.5,100.0,1.0,1.0,0.5,1.0,50.0,-10.0,1.0,0.5,2.0,0.5,,1.0,10.0,-20.0,0.5,,60.0,5120.0,700.0,310.0,45,Chick Pokémon,40.0,,0.4,45.0,Achamoアチャモ,Torchic,88.1,255.0,70.0,50.0,45.0,fire,,2.5,3.0,
"['Blaze', 'Speed Boost']",25.0,0.5,1.0,1.0,,,0.5,2.0,1.0,0.5,,0.5,1.0,1.0,2.0,1.0,0.5,2.0,85.0,5120.0,70.0,,45,Young Fowl Pokémon,6000.0,1059860.0,0.9,60.0,Wakasyamoワカシャモ,Combusken,88.1,256.0,,60.0,55.0,fire,fighting,1950.0,3.0,0.0
"['Blaze', 'Speed Boost']",0.25,0.5,1.0,1.0,-10.0,1.0,0.5,200.0,1.0,5.0,2.0,-5.0,1.0,1.0,2.0,1.0,0.5,2.0,-1600.0,5120.0,70.0,630.0,45,Blaze Pokémon,8000.0,10598600.0,1.9,80.0,,Blaziken,88.1,257.0,130.0,80.0,100.0,fire,fighting,52.0,3.0,0.0
"['Torrent', 'Damp']",1.0,1.0,,2.0,,1.0,5.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.5,0.5,70.0,5120.0,70.0,,45,Mud Fish Pokémon,50.0,1059860.0,0.4,50.0,,Mudkip,-881.0,258.0,50.0,50.0,40.0,,,7.6,3.0,0.0
"['Torrent', 'Damp']",1.0,1.0,,0.0,,1.0,0.5,-10.0,100.0,4.0,1.0,1.0,1.0,,1.0,0.5,0.5,1.0,85.0,5120.0,70.0,,45,,70.0,1059860.0,0.7,-700.0,Numacrawヌマクロー,Marshtomp,88.1,259.0,,-700.0,50.0,water,ground,28.0,3.0,0.0
"['Torrent', 'Damp']",1.0,1.0,1.0,0.0,1.0,,0.5,,1.0,4.0,,1.0,1.0,0.5,1.0,0.5,,1.0,150.0,5120.0,70.0,6350.0,45,Mud Fish Pokémon,110.0,1059860.0,15.0,1000.0,Laglargeラグラージ,Swampert,88.1,260.0,95.0,-1100.0,70.0,water,ground,81.9,3.0,
"['Run Away', 'Quick Feet', 'Rattled']",,50.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,100.0,10.0,1.0,1.0,0.0,1.0,1.0,1.0,55.0,3840.0,70.0,220.0,255,Bite Pokémon,350.0,1000000.0,0.5,35.0,Pochienaポチエナ,Poochyena,50.0,261.0,30.0,30.0,-350.0,dark,,,3.0,0.0
"['Intimidate', 'Quick Feet', 'Moxie']",2.0,,1.0,,2.0,2.0,1.0,1.0,0.5,,1.0,-10.0,,1.0,0.0,1.0,1.0,10.0,90.0,3840.0,70.0,420.0,127,Bite Pokémon,70.0,,100.0,70.0,Graenaグラエナ,Mightyena,50.0,,60.0,60.0,70.0,dark,,37.0,3.0,0.0
"['Pickup', 'Gluttony', 'Quick Feet']",10.0,1.0,10.0,1.0,1.0,2.0,,10.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,30.0,,70.0,240.0,255,Tiny Racoon Pokémon,41.0,1000000.0,,38.0,,Zigzagoon,50.0,263.0,30.0,41.0,,normal,,-175.0,3.0,0.0
"['Pickup', 'Gluttony', 'Quick Feet']",1.0,1.0,10.0,1.0,1.0,2.0,,1.0,0.0,,,,1.0,1.0,,1.0,,,,3840.0,,,90,Rush Pokémon,61.0,,0.5,78.0,Massugumaマッスグマ,Linoone,5000.0,264.0,50.0,6100.0,100.0,normal,,32.5,3.0,0.0
"['Shield Dust', 'Run Away']",1.0,1.0,1.0,,1.0,0.5,,-20.0,10.0,5.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,,45.0,3840.0,70.0,195.0,255,Worm Pokémon,35.0,1000000.0,0.3,-450.0,Kemussoケムッソ,,50.0,265.0,20.0,,20.0,,,3.6,3.0,0.0
['Shed Skin'],1.0,1.0,1.0,,,,,,1.0,-5.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35.0,38400.0,70.0,,120,Cocoon Pokémon,55.0,1000000.0,6.0,50.0,,Silcoon,,266.0,250.0,25.0,15.0,bug,,10.0,3.0,
,,-10.0,,2.0,1.0,0.25,2.0,,1.0,0.25,0.0,,1.0,-10.0,1.0,4.0,1.0,1.0,70.0,-38400.0,70.0,,45,Butterfly Pokémon,50.0,1000000.0,1.0,60.0,Agehuntアゲハント,Beautifly,50.0,267.0,100.0,,65.0,bug,flying,28.4,3.0,0.0
['Shed Skin'],10.0,1.0,100.0,-10.0,,0.5,2.0,,,0.5,,1.0,1.0,1.0,1.0,2.0,1.0,10.0,-350.0,3840.0,70.0,205.0,120,Cocoon Pokémon,55.0,1000000.0,,50.0,Mayuldマユルド,Cascoon,50.0,268.0,25.0,25.0,15.0,bug,,11.5,-30.0,0.0
"['Shield Dust', 'Compoundeyes']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,,0.5,20.0,2.0,1.0,1.0,50.0,38400.0,70.0,,45,Poison Moth Pokémon,70.0,1000000.0,1.2,60.0,Dokucaleドクケイル,Dustox,50.0,269.0,50.0,90.0,65.0,bug,poison,31.6,3.0,0.0
"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,1.0,1.0,1.0,1.0,1.0,,20.0,1.0,1.0,0.5,1.0,1.0,,10.0,1.0,0.5,0.25,30.0,3840.0,70.0,220.0,255,Water Weed Pokémon,30.0,1059860.0,0.5,40.0,Hassbohハスボー,,50.0,,40.0,,3000.0,water,grass,2.6,3.0,0.0
"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,100.0,1.0,1.0,-10.0,,1.0,2.0,1.0,10.0,0.5,1.0,,2.0,1.0,1.0,0.5,0.25,50.0,3840.0,70.0,340.0,,Jolly Pokémon,50.0,1059860.0,1.2,60.0,Hasubreroハスブレロ,Lombre,50.0,271.0,60.0,700.0,50.0,water,grass,32.5,3.0,
"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,0.5,1.0,-10.0,2.0,1.0,1.0,0.5,0.25,70.0,,70.0,480.0,45,Carefree Pokémon,70.0,,1.5,80.0,Runpappaルンパッパ,,50.0,272.0,900.0,100.0,700.0,water,,55.0,3.0,0.0
"['Chlorophyll', 'Early Bird', 'Pickpocket']",2.0,1.0,1.0,0.5,1.0,-10.0,-20.0,2.0,1.0,50.0,0.5,2.0,1.0,2.0,1.0,,1.0,0.5,-400.0,,70.0,220.0,255,Acorn Pokémon,50.0,1059860.0,0.5,40.0,Tanebohタネボー,Seedot,50.0,273.0,30.0,30.0,30.0,,,,3.0,0.0
"['Chlorophyll', 'Early Bird', 'Pickpocket']",40.0,0.5,,,2.0,2.0,2.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.0,,1.0,0.5,70.0,3840.0,70.0,340.0,120,Wily Pokémon,40.0,1059860.0,,70.0,Konohanaコノハナ,Nuzleaf,50.0,274.0,60.0,40.0,60.0,grass,dark,-280.0,3.0,0.0
