country,year,iso_code,population,gdp,gdp_per_capita,poverty_rate,gini_index,income_top1,income_top10,income_bottom50
Australia,2002.0,AUS,19595356.0,,38124.63,,,,32.64,
Australia,,AUS,19819449.0,774450991263.0,39075.3,0.9973307140171528,33.4967494,9.48,32.61,
Australia,2004.0,AUS,,809792445090.0,40395.34,,33.05571973,9.92,33.29,18.07
Australia,2005.0,AUS,20294490.0,840092380696.0,41395.1,,,10.13,33.69,17.59
Australia,2006.0,AUS,20590566.0,,,,,10.0,33.83,17.58
Australia,2007.0,,20954545.0,,43487.02,,,10.79,34.14,17.88
Australia,,,21370595.0,937889628737.0,,0.6694529671221972,35.42850912,,,17.28
Australia,2009.0,AUS,21783014.0,963129933389.0,44214.72,,,10.94,35.12,17.66
Australia,2010.0,,22141583.0,993853968687.0,44886.31,0.3491684095934033,34.65672731,10.73,34.87,
Australia,2011.0,AUS,,1024000293343.0,45552.06,,,10.88,35.15,17.76
Australia,,,22852648.0,1062662906305.0,46500.65,,,10.64,35.08,
Australia,,AUS,,1086068056518.0,46740.2,,,,34.82,17.52
Australia,,AUS,,,,0.4984837956726551,34.39816236,10.73,,
Australia,2015.0,,23947997.0,1139303344945.0,47574.06,,,10.19,34.48,17.17
Australia,2016.0,AUS,24329963.0,1169967279612.0,48087.51,0.4987417720258236,33.68518651,9.66,33.74,17.43
,2017.0,AUS,24731044.0,1197832839959.0,48434.38,,,,34.36,17.3
,2018.0,AUS,25119700.0,,49028.33,,34.33252573,,33.76,17.82
Australia,2019.0,AUS,25482714.0,1255505542015.0,49268.91,,,9.91,,
Australia,2020.0,AUS,25743787.0,1232259790388.0,47866.3,0.9892079047858716,33.82901847,,,17.73
,2021.0,AUS,,1296705194119.0,49957.02,,,,35.41,17.38
Australia,2022.0,,26200987.0,1344251444393.0,51305.37,,,11.0,35.17,17.23
,,AUS,,,,,,10.95,35.16,
Australia,2024.0,AUS,26713206.0,,,,,10.95,,
Austria,1980.0,AUT,,,21934.98,,,,31.6,23.18
Austria,1981.0,AUT,7567550.0,165408175664.0,21857.56,,,9.3,,23.15
Austria,1982.0,,7573078.0,168565433094.0,22258.51,,,9.13,31.46,23.11
Austria,,,7561166.0,173293645734.0,22918.91,,,9.13,,23.12
Austria,1984.0,AUT,7560715.0,173865898335.0,22995.96,,,9.14,31.4,23.11
Austria,,,7564310.0,177760570016.0,23499.91,,,9.15,31.43,23.04
Austria,1986.0,,,,24035.33,,,9.16,,
Austria,,AUT,,,24423.79,,,9.15,,23.58
,,AUT,7585346.0,190845951984.0,25159.82,,,9.19,31.48,23.78
,1989.0,,7620405.0,198919354981.0,26103.51,,,9.2,31.46,23.21
Austria,1990.0,AUT,7679627.0,207979127656.0,27081.93,,,9.21,31.42,23.4
Austria,1991.0,AUT,7757140.0,215992683383.0,27844.37,,,,31.41,
Austria,,AUT,7842715.0,221400873854.0,28230.13,,,9.16,,23.5
Austria,,AUT,7907492.0,223462931302.0,28259.65,,,,31.39,23.16
Austria,1994.0,AUT,,,28942.4,,,,,
Austria,1995.0,AUT,7950322.0,236824462430.0,,0.0,29.91432846,9.08,,22.99
Austria,1996.0,AUT,7960917.0,243480734505.0,30584.51,0.0,29.31780815,9.13,31.3,22.97
Austria,1997.0,AUT,,249847313444.0,,,,,31.72,22.79
Austria,,AUT,7978465.0,,32559.69,0.2394451294094324,,9.67,32.21,22.8
Austria,1999.0,AUT,7993894.0,270186173474.0,33799.07,0.2260050503537058,29.6705395,8.8,30.97,23.44
Austria,,AUT,8012929.0,280410163017.0,34994.71,0.2446319907903671,,,32.24,22.91
Austria,2001.0,AUT,,285335695766.0,35479.66,,,,31.61,23.31
,,AUT,8081640.0,291231427735.0,,,,9.44,32.16,22.92
Austria,,AUT,8122604.0,294489280951.0,36255.53,0.3732266137376427,29.46562767,9.53,32.17,22.87
Austria,2004.0,AUT,8173496.0,303692479841.0,37155.76,,29.78884578,9.64,32.61,22.9
Austria,,,8229204.0,311441138652.0,37845.84,0.1536900992505252,28.71520817,,32.05,23.03
,2006.0,AUT,8269901.0,,39085.95,,29.58756089,9.94,32.84,22.65
Austria,2007.0,,8296948.0,336303973991.0,40533.46,0.3814211580902338,30.57945073,9.77,32.67,22.6
,2008.0,,8323250.0,,41196.95,,30.43709397,9.59,32.53,22.52
Austria,2009.0,AUT,8345073.0,,,0.6884822156280279,31.49490654,8.64,31.31,22.8
Austria,2010.0,AUT,,338832243101.0,40505.53,0.5196233745664358,30.25166392,9.58,32.57,
Austria,2011.0,AUT,8393272.0,349713455451.0,41665.93,0.4768217448145151,30.80105782,9.35,32.23,22.44
Austria,2012.0,,,352093108730.0,41758.76,0.6715151946991682,,9.27,31.79,22.8
Austria,2013.0,,,,,0.3379978472366929,30.7529062,8.97,,23.04
Austria,2014.0,,8547812.0,354511819035.0,41473.98,,30.53537309,8.77,31.15,
,2015.0,,8644037.0,358108266932.0,41428.36,0.684607308357954,30.53083122,8.83,,23.06
,2016.0,AUT,8737920.0,,41798.59,0.6640635430812836,30.79513907,9.78,32.67,22.6
,,AUT,8798779.0,373481694490.0,42446.99,0.3497297875583172,,9.06,,23.02
Austria,2018.0,AUT,8841653.0,382540042762.0,43265.67,0.5683583673089743,30.84742129,9.01,31.64,22.94
Austria,,,8880876.0,388344674039.0,43728.19,,30.21051586,,,23.26
Austria,2020.0,,,363281092036.0,40720.18,0.738606508821249,29.80069816,8.92,31.33,
,2021.0,AUT,8967053.0,379835198584.0,42358.98,0.4858221858739853,30.70168197,8.98,31.29,
,,AUT,9064678.0,398815419150.0,,0.6439737975597382,30.89292943,8.99,31.33,23.34
Austria,2023.0,AUT,9130434.0,,,0.5282233003526926,31.20467961,,,23.19
,2024.0,AUT,,,,,,,31.75,23.19
Azerbaijan,,,6284707.0,44232130417.0,,,,4.06,24.72,27.73
Azerbaijan,1981.0,AZE,6385607.0,46966275405.0,7355.02,,,4.22,24.72,27.71
Azerbaijan,,AZE,6491433.0,49876679054.0,7683.46,,,,,27.69
Azerbaijan,1983.0,AZE,6602330.0,51826909790.0,7849.79,,,,24.71,27.67
Azerbaijan,1984.0,AZE,,54999611347.0,,,,4.69,,27.65
Azerbaijan,1985.0,AZE,6799823.0,,8409.32,,,4.84,24.71,27.62
,1986.0,AZE,6891349.0,58704586851.0,,,,5.0,24.68,27.61
Azerbaijan,1987.0,AZE,6977658.0,61831432355.0,8861.34,,,5.15,24.66,27.6
,,AZE,7081404.0,,,,,5.3,24.64,
Azerbaijan,,AZE,7167583.0,59803709283.0,8343.64,,,5.59,,
Azerbaijan,1990.0,AZE,,,7362.05,,,7.45,23.95,28.37
,1991.0,AZE,7314317.0,53426621017.0,,,,,,25.68
Azerbaijan,1992.0,AZE,7405781.0,,,,,10.82,31.49,22.99
Azerbaijan,1993.0,,7504119.0,32486438953.0,4329.15,,,12.5,35.27,20.3
Azerbaijan,,AZE,7608894.0,26372096369.0,3465.96,,,14.19,39.05,17.59
Azerbaijan,1995.0,AZE,7719283.0,,,,34.64882374,15.89,,14.82
Azerbaijan,,AZE,7830981.0,24026379639.0,,,,,,14.65
Azerbaijan,,AZE,,,3331.17,,,16.48,43.77,14.61
Azerbaijan,1998.0,AZE,8025808.0,28328460213.0,3529.67,,,,43.59,15.0
Azerbaijan,1999.0,AZE,8100472.0,31898574736.0,3937.87,,,16.44,43.94,14.93
Azerbaijan,,,8174784.0,34255707098.0,,,,16.09,43.65,15.39
Azerbaijan,2001.0,AZE,,36862177017.0,,11.398012191057203,36.45493686,15.98,,15.63
,,AZE,,,4839.6,0.242402171716094,25.27766526,,38.05,
Azerbaijan,,,8400528.0,44994637993.0,5356.17,0.2487477380782365,26.83287859,13.29,37.45,20.26
,2004.0,AZE,8489874.0,50107477354.0,5902.03,0.046829687198624,,14.26,38.34,20.53
Azerbaijan,2005.0,AZE,8597248.0,64019175136.0,7446.47,0.0,26.55490637,14.7,39.16,
Azerbaijan,2006.0,AZE,8711380.0,87026407066.0,,,,17.53,,16.14
Azerbaijan,2007.0,AZE,,109944254894.0,12453.6,,,18.22,43.77,15.38
Azerbaijan,2008.0,AZE,8942637.0,123130002462.0,13768.87,,,14.49,38.87,19.74
,2009.0,,9046336.0,136020226283.0,15035.95,,,14.26,,20.01
,2010.0,AZE,9146852.0,144296577620.0,15775.55,,,,38.0,20.53
Azerbaijan,2011.0,AZE,9256156.0,145980469968.0,15771.18,,,14.2,38.5,20.08
Azerbaijan,,AZE,,,,,,14.65,,19.56
Azerbaijan,2013.0,,,157913964589.0,16614.8,,,14.32,38.65,19.94
Azerbaijan,2014.0,AZE,9631136.0,162332395164.0,16854.96,,,14.32,,
Azerbaijan,2015.0,AZE,9752859.0,164036906588.0,16819.37,,,,38.14,20.41
Azerbaijan,2016.0,AZE,9868434.0,,16113.07,,,13.33,37.37,21.1
Azerbaijan,2017.0,AZE,,,15975.88,,,,38.22,20.33
,2018.0,AZE,10039782.0,161644514845.0,16100.4,,,13.99,38.22,20.33
Azerbaijan,,AZE,10110483.0,,,,,,38.22,20.33
Azerbaijan,2020.0,AZE,10181736.0,158697520949.0,,,,13.99,38.22,20.33
,2021.0,AZE,10234372.0,167584576527.0,16374.68,,,13.99,38.22,
,2022.0,AZE,10295307.0,175370552026.0,,,,,38.22,20.33
Azerbaijan,2023.0,AZE,10318209.0,,,,,13.99,38.22,20.33
,2024.0,AZE,10336577.0,,,,,13.99,38.22,20.33
Bahamas,1980.0,BHS,,,,,,,55.41,8.39
,,BHS,236626.0,,,,,22.27,55.41,8.39
Bahamas,1982.0,BHS,240624.0,,,,,,,8.39
Bahamas,1983.0,BHS,244718.0,,,,,22.27,,8.39
Bahamas,1984.0,BHS,248879.0,,,,,,55.41,8.39
,1985.0,BHS,253169.0,,,,,22.27,55.41,8.39
Bahamas,1986.0,BHS,,,,,,22.27,,8.39
,1987.0,BHS,261947.0,,,,,22.27,,8.39
Bahamas,1988.0,,266457.0,,,,,22.27,55.41,8.39
Bahamas,1989.0,BHS,271187.0,,,,,22.27,55.41,
Bahamas,1990.0,BHS,275954.0,,,,,22.27,,8.39
Bahamas,,BHS,280745.0,,,,,,55.41,8.39
,1992.0,BHS,285938.0,,,,,,55.41,8.39
,1993.0,BHS,291350.0,,,,,,55.41,8.39
Bahamas,1994.0,BHS,296519.0,,,,,22.27,55.41,
Bahamas,1995.0,,,,,,,,55.41,8.39
,1996.0,BHS,,,,,,22.27,55.41,8.39
,,BHS,310914.0,,,,,22.27,55.41,8.39
Bahamas,,BHS,315376.0,,,,,22.27,55.41,8.39
Bahamas,1999.0,BHS,319623.0,,,,,22.27,,8.39
Bahamas,2000.0,BHS,323846.0,,,,,22.27,55.41,
,,BHS,327847.0,,,,,22.79,,8.02
Bahamas,2002.0,BHS,331625.0,,,,,22.45,56.19,8.1
Bahamas,,BHS,335625.0,,,,,,56.2,8.48
Bahamas,,BHS,339794.0,,,,,,55.88,8.72
Bahamas,2005.0,BHS,343905.0,,,,,22.75,55.48,8.7
Bahamas,2006.0,BHS,348386.0,,,,,23.23,,9.04
Bahamas,2007.0,BHS,,,,,,,,8.92
,2008.0,BHS,358133.0,,,,,23.95,,9.16
Bahamas,2009.0,BHS,362806.0,,,,,22.85,54.46,9.33
Bahamas,2010.0,BHS,,,,,,23.78,54.55,
Bahamas,2011.0,BHS,371738.0,,,,,,53.84,9.78
Bahamas,2012.0,BHS,375474.0,,,,,23.62,53.25,10.03
Bahamas,,BHS,378957.0,,,,,24.9,53.98,10.09
Bahamas,,,,,,,,25.49,53.19,
Bahamas,,BHS,385355.0,,,,,,52.82,10.31
,2016.0,,388060.0,,,,,,52.95,10.28
Bahamas,,BHS,390496.0,,,,,22.48,,
,2018.0,BHS,392718.0,,,,,22.84,,10.11
Bahamas,2019.0,BHS,394684.0,,,,,22.66,,10.15
Bahamas,2020.0,BHS,395874.0,,,,,,54.11,8.69
,,BHS,396381.0,,,,,22.79,,9.49
Bahamas,,BHS,397542.0,,,,,,52.14,10.14
,2023.0,BHS,,,,,,21.97,,10.11
Bahamas,2024.0,BHS,401282.0,,,,,,,10.11
Bahrain,1980.0,,358990.0,,,,,,56.52,10.89
,1981.0,BHR,373534.0,2498560638.0,6688.98,,,22.21,56.52,10.89
Bahrain,1982.0,BHR,,,6871.91,,,22.21,56.52,10.89
Bahrain,1983.0,BHR,,2845479302.0,,,,,56.52,
Bahrain,1984.0,BHR,415164.0,2965760541.0,7143.59,,,22.21,56.52,10.89
Bahrain,,,430365.0,2955779485.0,6868.08,,,,56.52,10.89
Bahrain,,,446290.0,3024145278.0,6776.19,,,22.21,56.52,10.89
,1987.0,BHR,462862.0,3084997028.0,6665.05,,,,56.52,10.89
Bahrain,,,479931.0,3193430227.0,6653.94,,,22.21,56.52,10.89
Bahrain,1989.0,BHR,497329.0,3272823940.0,6580.8,,,,,10.89
Bahrain,1990.0,,514799.0,,6359.99,,,22.21,56.52,10.89
,1991.0,BHR,531883.0,3651056951.0,6864.4,,,22.21,,10.89
Bahrain,1992.0,BHR,547753.0,4256667780.0,7771.14,,,22.21,,10.89
Bahrain,1993.0,,562820.0,4978466441.0,8845.57,,,22.21,56.52,10.89
Bahrain,1994.0,BHR,,5580193474.0,,,,22.21,56.52,10.89
Bahrain,1995.0,BHR,593230.0,6161508997.0,10386.37,,,,56.52,10.89
Bahrain,1996.0,,608593.0,6872042752.0,11291.69,,,22.39,56.81,10.75
,,BHR,,7574288621.0,,,,22.58,57.11,10.61
Bahrain,1998.0,BHR,639391.0,8524455571.0,13332.15,,,22.78,57.42,10.46
,1999.0,BHR,654622.0,9667911784.0,14768.69,,,22.98,57.73,10.31
Bahrain,2000.0,BHR,669589.0,,16476.21,,,23.18,58.04,10.16
Bahrain,2001.0,,699964.0,12074987722.0,17250.87,,,23.38,58.36,10.01
Bahrain,2002.0,BHR,752205.0,13787453002.0,,,,,58.69,
Bahrain,,BHR,,16535287306.0,20381.83,,,,59.02,9.7
,2004.0,BHR,871446.0,19633464819.0,22529.75,,,24.01,59.36,
Bahrain,,,932618.0,22873324996.0,24525.93,,,24.23,59.7,9.38
Bahrain,2006.0,,,26149797771.0,,,,22.29,57.45,10.27
Bahrain,,BHR,1057419.0,,28484.0,,,20.15,54.98,11.25
Bahrain,,,,33548850204.0,29935.14,,,17.8,52.25,
Bahrain,2009.0,BHR,1183616.0,35937223742.0,30362.23,,,,,13.54
,2010.0,BHR,,39778047298.0,32786.41,,,17.12,50.81,12.95
Bahrain,2011.0,BHR,1206733.0,,36235.97,,,18.97,52.32,12.39
Bahrain,,,1216307.0,45357290589.0,37290.99,,,20.73,53.77,
Bahrain,2013.0,BHR,1257206.0,,38031.83,,,22.42,,11.35
Bahrain,2014.0,BHR,1312857.0,,38004.31,,,24.04,56.48,10.86
,2015.0,BHR,1369656.0,51134096686.0,,,,25.59,57.75,
Bahrain,2016.0,BHR,1429609.0,52953446666.0,37040.51,,,25.59,57.75,
Bahrain,2017.0,BHR,,55226208950.0,,,,25.59,57.75,10.38
Bahrain,2018.0,BHR,1497634.0,56391482183.0,37653.71,,,25.59,57.75,
Bahrain,2019.0,BHR,,57613480945.0,38779.33,,,25.59,,10.38
Bahrain,2020.0,,1483081.0,54937336615.0,37042.71,,,25.59,57.75,10.38
Bahrain,2021.0,,1501762.0,,,,,,,10.38
,,BHR,1533460.0,58769760175.0,38324.94,,,,57.75,10.38
Bahrain,2023.0,BHR,1569674.0,,,,,25.59,57.75,10.38
Bahrain,2024.0,BHR,1607059.0,,,,,25.59,,
,,BGD,88016435.0,76945168945.0,874.21,,,11.64,36.52,19.97
,,BGD,,79474316984.0,880.08,,,,36.52,
Bangladesh,,,,80492428500.0,867.24,,,11.64,36.52,
,1983.0,BGD,95335162.0,84456198492.0,885.89,47.1450001001358,25.87648928,11.64,36.52,19.97
Bangladesh,1984.0,BGD,97814965.0,89004503531.0,909.93,,,12.33,37.74,19.47
Bangladesh,1985.0,,100253825.0,91717608984.0,914.85,41.40799939632416,26.91749632,13.0,38.91,18.98
Bangladesh,1986.0,BGD,102635569.0,95757516250.0,932.99,,,13.44,39.47,18.69
,1987.0,BGD,104959291.0,99663037500.0,949.54,,,13.88,,18.41
Bangladesh,1988.0,,107216011.0,102457452156.0,955.62,,,14.3,40.54,18.14
Bangladesh,1989.0,BGD,109433805.0,105141756890.0,,,,13.71,39.86,
Bangladesh,1990.0,BGD,111633722.0,,1004.22,,,13.13,39.19,
Bangladesh,1991.0,BGD,113787112.0,117331560870.0,1031.15,51.20784640312195,,12.58,38.54,18.86
Bangladesh,1992.0,BGD,,123425133934.0,,,,13.74,40.32,18.12
,,BGD,,129907345176.0,1099.68,,,14.81,41.96,17.45
Bangladesh,1994.0,,120343183.0,,1142.01,,,15.79,,
Bangladesh,1995.0,BGD,,145833067614.0,1189.5,43.39074790477753,32.94298351,16.71,44.88,
Bangladesh,,,124862185.0,155028875281.0,1241.6,,,,44.77,16.19
Bangladesh,1997.0,,127198070.0,165329622112.0,1299.78,,,16.47,44.68,16.11
,1998.0,,129622332.0,175900627375.0,,,,16.33,,16.08
Bangladesh,1999.0,BGD,132108065.0,187794887949.0,1421.52,,,16.31,44.55,
Bangladesh,2000.0,BGD,134544303.0,200824294390.0,1492.63,41.37348830699921,33.40653181,16.23,44.49,15.85
,2001.0,BGD,136805810.0,,1558.16,,,16.23,44.59,15.82
Bangladesh,2002.0,BGD,138933659.0,,1628.73,,,16.42,44.87,15.6
Bangladesh,,,140970355.0,242325893842.0,1718.98,,,16.69,45.22,
,2004.0,BGD,142902857.0,260372737862.0,1822.03,,,16.7,45.32,15.26
Bangladesh,2005.0,BGD,144715789.0,280264340330.0,1936.65,32.31632709503174,33.20129216,16.77,45.48,
Bangladesh,,BGD,146405983.0,303255436424.0,2071.33,,,16.76,,15.28
Bangladesh,,BGD,147989282.0,327072515722.0,2210.11,,,16.82,44.88,
Bangladesh,2008.0,,149474264.0,349461394439.0,2337.94,,,16.31,,15.95
,2009.0,,,372693237092.0,2470.23,,,16.12,43.62,16.22
Bangladesh,2010.0,BGD,152201978.0,,2628.66,25.11858940124512,32.13031888,16.36,,
Bangladesh,2011.0,,153591074.0,431418704062.0,2808.88,,,,43.29,16.35
Bangladesh,2012.0,BGD,155070110.0,458456647637.0,2956.45,,,16.31,43.16,
Bangladesh,,,156532134.0,,3105.66,,,,43.02,16.56
Bangladesh,2014.0,BGD,157964931.0,516793803718.0,3271.57,,,16.27,42.8,16.74
Bangladesh,,BGD,,,,,,16.12,,17.02
Bangladesh,2016.0,BGD,160811934.0,589932630231.0,,,32.38527179,16.15,42.39,
,,BGD,162186146.0,630957812405.0,3890.33,,,16.16,,17.08
Bangladesh,2018.0,,163523109.0,678912369102.0,,,,16.16,42.4,17.08
,2019.0,,164913060.0,717214595514.0,4349.05,,,16.16,42.4,
,2020.0,,,754358367084.0,4536.18,,,16.16,42.4,17.08
Bangladesh,,,167658855.0,,,,,,,17.08
Bangladesh,,BGD,169384891.0,858143907016.0,5066.24,5.909079313278198,30.93025386,16.16,42.4,17.08
Bangladesh,2023.0,BGD,171466986.0,,,,,16.16,,
Bangladesh,2024.0,BGD,173562366.0,,,,,16.16,42.4,17.08
,1980.0,,251533.0,3104136000.0,,,,23.75,55.94,8.19
Barbados,1981.0,BRB,252274.0,3040380000.0,12051.9,,,23.64,55.93,8.16
Barbados,1982.0,,,2890272000.0,,,,,55.93,8.13
Barbados,1983.0,BRB,253993.0,2911845000.0,11464.27,,,23.42,,8.1
Barbados,,BRB,254930.0,,11821.41,,,23.31,55.92,8.07
Barbados,1985.0,BRB,255831.0,3044936000.0,11902.14,,,,55.92,8.03
Barbados,1986.0,BRB,256628.0,,12470.32,,,23.07,,8.0
Barbados,1987.0,,257288.0,,12767.39,,,22.95,,7.96
,,,257768.0,3402620000.0,13200.32,,,22.83,55.91,
Barbados,1989.0,,,3522978000.0,,,,,55.91,7.89
Barbados,1990.0,BRB,,3404428000.0,13165.71,,,,55.9,7.85
Barbados,,,259382.0,,12470.05,,,22.57,55.8,
Barbados,,,260272.0,3028225649.0,11634.85,,,22.55,55.7,7.93
Barbados,1993.0,BRB,261036.0,3017396976.0,11559.31,,,22.54,55.6,7.97
Barbados,,BRB,261625.0,,,,,,55.5,
Barbados,1995.0,BRB,,,,,,22.52,,8.04
Barbados,1996.0,,262290.0,3163661977.0,12061.69,,,22.51,,8.07
,,BRB,,3273617373.0,,,,22.5,,8.11
Barbados,1998.0,,,3356270425.0,12789.01,,,,55.12,
Barbados,1999.0,BRB,,3340959870.0,12726.45,,,22.48,55.03,
Barbados,2000.0,BRB,262071.0,,,,,22.47,54.94,8.21
Barbados,2001.0,BRB,262429.0,,,,,22.31,54.77,
,2002.0,BRB,264155.0,3319030722.0,12564.71,,,22.16,54.6,
,2003.0,,265789.0,,,,,22.02,54.45,
,2004.0,BRB,,,12607.58,,,21.89,54.3,8.39
Barbados,2005.0,BRB,268717.0,3466246054.0,12899.24,,,21.76,54.16,8.43
Barbados,2006.0,BRB,,3622055423.0,13414.47,,,21.64,54.03,
Barbados,2007.0,BRB,271298.0,3642717925.0,13427.0,,,21.53,53.9,8.5
,2008.0,BRB,272719.0,3618468400.0,,,,21.42,53.78,8.53
Barbados,2009.0,BRB,,3446882402.0,12573.58,,,,53.66,8.57
,,BRB,275251.0,3418936167.0,12421.16,,,21.21,53.55,8.6
Barbados,,BRB,276150.0,3406690000.0,12336.38,,,21.2,53.03,9.17
Barbados,2012.0,BRB,276949.0,3415680000.0,12333.25,,,21.2,52.52,9.74
Barbados,2013.0,BRB,,3412801000.0,12290.9,,,21.2,52.0,10.3
,2014.0,BRB,278355.0,3416200000.0,12272.82,,,21.2,51.5,10.86
Barbados,2015.0,,278999.0,3448059000.0,,,,,50.99,11.41
,2016.0,BRB,279604.0,3528285767.0,,,,,,
Barbados,2017.0,BRB,,,12684.91,,,,49.99,12.51
Barbados,2018.0,,280719.0,3526291932.0,,,,21.18,49.5,13.06
Barbados,2019.0,BRB,,,12572.5,,,,49.01,13.6
Barbados,2020.0,BRB,281706.0,,,,,21.18,,14.13
,,BRB,282157.0,3061072053.0,10848.83,,,21.18,48.52,14.13
,,BRB,282324.0,3408005977.0,12071.26,,,,48.52,
Barbados,2023.0,,,,,,,,,14.13
Barbados,2024.0,BRB,282476.0,,,,,,,14.13
,,,9603173.0,91489839340.0,9527.04,,,4.06,24.72,
Belarus,1981.0,BLR,9678048.0,95612416746.0,9879.31,,,4.22,24.72,27.71
,1982.0,,,,10248.96,,,4.38,24.71,
Belarus,,BLR,9815555.0,,10699.19,,,4.54,24.71,27.67
Belarus,1984.0,BLR,,108630565652.0,10993.11,,,4.69,24.71,
Belarus,,BLR,9944184.0,109799185546.0,11041.55,,,4.84,24.71,27.62
Belarus,,BLR,10004289.0,112796181757.0,11274.78,,,5.0,24.68,27.61
,1987.0,BLR,10057608.0,114070850727.0,11341.75,,,5.15,24.66,
Belarus,1988.0,BLR,10107636.0,113655358587.0,,,,5.3,24.64,27.58
,1989.0,BLR,,121119310826.0,,,,5.59,24.57,27.38
Belarus,1990.0,,,116974867000.0,,,,,,28.37
Belarus,1991.0,BLR,10193889.0,,,,,7.84,25.88,27.37
Belarus,,,10217561.0,101880793628.0,9971.15,,,8.24,27.85,26.34
Belarus,1993.0,,10241320.0,93050209032.0,,,,,,25.16
Belarus,1994.0,BLR,10230193.0,81212667307.0,7938.53,,,11.43,33.55,21.94
Belarus,1995.0,,,71373341741.0,6999.13,,,12.4,,20.65
,1996.0,,10164025.0,72504136402.0,,,,12.42,,20.04
Belarus,1997.0,BLR,10122365.0,79868071251.0,7890.26,,,13.3,37.56,
Belarus,,BLR,10080579.0,85602469015.0,,38.24705183506012,32.01834857,12.95,,18.56
,,BLR,10039221.0,87455010171.0,8711.33,33.7453693151474,31.73814714,11.93,36.9,
Belarus,,BLR,9991310.0,91419114455.0,9149.86,26.50524973869324,31.16748333,,36.93,18.89
Belarus,,BLR,9938068.0,,9521.38,,30.57672381,11.93,36.13,19.86
Belarus,2002.0,BLR,9873451.0,,9952.27,10.437626391649246,30.33624291,12.05,36.13,
Belarus,,,9803175.0,103937865617.0,10602.47,,28.82101238,10.64,,20.57
Belarus,2004.0,BLR,9735089.0,114486408721.0,11760.18,,26.47988498,10.0,,21.34
,2005.0,,,,12811.36,2.4400223046541214,27.55340934,10.05,,21.14
Belarus,2006.0,,,134673942572.0,14016.8,1.0611134581267834,28.27544212,10.25,33.85,21.14
Belarus,2007.0,BLR,9563135.0,,15122.2,,29.61238027,12.03,,19.91
,,BLR,9529357.0,157577029170.0,16535.96,0.5179286003112793,,,35.41,
Belarus,2009.0,BLR,9507334.0,156010272888.0,,0.5401618778705597,,11.38,35.04,20.9
,2010.0,,9490752.0,166239903113.0,17515.99,0.1721330801956355,,,34.47,20.8
Belarus,2011.0,BLR,9472738.0,173120303880.0,,0.0546813244000077,27.15255022,,36.48,
,2012.0,BLR,,,,0.081204978050664,26.52619779,,35.06,20.69
,2013.0,BLR,9464454.0,177632980571.0,18768.43,0.0224734569201245,26.57505274,10.38,,22.75
,2014.0,BLR,9472704.0,180627882895.0,19068.25,0.0,,10.65,33.89,22.1
Belarus,,BLR,9487289.0,,,,,9.03,,
Belarus,2016.0,BLR,,,17823.28,0.0,25.30661523,,,22.77
Belarus,,,,173606575679.0,18282.47,0.0275216065347194,25.44457018,10.13,,
Belarus,2018.0,BLR,9480031.0,179054352755.0,,0.0220121888560242,,,32.93,22.65
,,BLR,9435415.0,181643469714.0,19251.24,0.0,,9.61,32.77,
Belarus,2020.0,BLR,9350943.0,,,,24.38335568,9.61,,22.58
Belarus,2021.0,,,,19945.37,,,9.61,,
Belarus,2022.0,,9173240.0,175773799265.0,,,,9.61,32.77,22.58
Belarus,2023.0,BLR,9115679.0,,,,,,32.77,22.58
Belarus,,BLR,,,,,,9.61,32.77,22.58
Belgium,1980.0,BEL,9833093.0,227067203496.0,23092.14,,,8.35,31.66,22.5
Belgium,1981.0,BEL,9850674.0,224240632890.0,,,,8.31,31.49,22.68
Belgium,1982.0,BEL,9862329.0,227394760384.0,23056.9,,,,,22.82
Belgium,1983.0,BEL,9869136.0,227376691105.0,,,,,30.54,
,1984.0,BEL,9874586.0,233018708582.0,23597.82,,,,30.41,22.61
Belgium,,BEL,9880338.0,235344813262.0,,0.2401877893134951,,,31.2,21.67
Belgium,1986.0,BEL,9886981.0,238862653069.0,24159.31,,,7.88,32.23,21.34
Belgium,,BEL,9899150.0,244504599238.0,24699.55,,,8.04,32.58,21.39
Belgium,1988.0,BEL,9916566.0,256045020000.0,25819.93,0.7352906744927168,25.71166456,8.91,33.37,20.68
Belgium,1989.0,BEL,9936575.0,265237140019.0,26693.01,,,9.09,,20.58
Belgium,1990.0,BEL,9960968.0,273278713941.0,27434.96,,,8.24,32.86,20.7
Belgium,1991.0,,9998962.0,278686606016.0,27871.55,,,7.87,32.38,
Belgium,1992.0,BEL,10045988.0,,28206.12,0.983283855021,24.94648248,7.57,32.01,21.09
Belgium,1993.0,,,281005275818.0,27863.87,,,7.56,32.1,20.88
Belgium,1994.0,BEL,10116005.0,290433135887.0,,,,,,
Belgium,1995.0,BEL,10137264.0,297763645458.0,29373.18,,28.41081917,,32.47,20.78
,1996.0,BEL,10156972.0,302924438524.0,29824.29,,,8.31,,20.55
Belgium,,,10181465.0,,30896.94,0.4924794193357229,,8.32,32.85,20.49
Belgium,,,10203185.0,321240211745.0,,,,8.13,32.6,20.15
,1999.0,,10226681.0,,,,,,32.74,19.93
Belgium,2000.0,BEL,10251719.0,345706865981.0,33721.84,,,,,20.0
Belgium,2001.0,BEL,10287005.0,,33927.78,,,,,20.29
Belgium,2002.0,BEL,10332975.0,355705534550.0,34424.31,,,7.63,31.57,
