abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
"['Thick Fat', 'Hydration', 'Ice Body']",1.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.5,,,,70.0,325.0,190,Sea Lion Pokémon,55.0,1000000.0,1.1,65.0,Pawouパウワウ,Seel,50.0,86.0,45.0,70.0,45.0,,,90.0,1.0,0.0
"['Thick Fat', 'Hydration', 'Ice Body']",1.0,,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,0.25,,1.0,1.0,2.0,1.0,0.5,,5120.0,70.0,475.0,75,Sea Lion Pokémon,80.0,1000000.0,1.7,90.0,Jugonジュゴン,Dewgong,50.0,87.0,,95.0,,,ice,120.0,1.0,0.0
"['Stench', 'Sticky Hold', 'Poison Touch', 'Poison Touch', 'Gluttony', 'Power of Alchemy']",,,1.0,1.0,0.5,0.5,,1.0,1.0,0.5,,1.0,1.0,0.5,2.0,1.0,,1.0,80.0,,70.0,325.0,190,Sludge Pokémon,,1000000.0,,80.0,Betbeterベトベター,,50.0,88.0,40.0,50.0,25.0,poison,,,1.0,0.0
"['Stench', 'Sticky Hold', 'Poison Touch', 'Poison Touch', 'Gluttony', 'Power of Alchemy']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,105.0,5120.0,,500.0,75,Sludge Pokémon,75.0,,,105.0,Betbetonベトベトン,,50.0,89.0,,100.0,50.0,poison,poison,,1.0,0.0
"['Shell Armor', 'Skill Link', 'Overcoat']",1.0,,,2.0,,1.0,0.5,1.0,1.0,2.0,1.0,0.5,,,1.0,1.0,0.5,,65.0,5120.0,70.0,,190,Bivalve Pokémon,100.0,1250000.0,0.3,30.0,Shellderシェルダー,Shellder,50.0,90.0,,,40.0,water,,,1.0,
,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,0.5,,5120.0,70.0,525.0,60,Bivalve Pokémon,180.0,1250000.0,,50.0,Parshenパルシェン,Cloyster,50.0,91.0,85.0,45.0,,water,ice,,1.0,
['Levitate'],0.25,2.0,,,0.5,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.0,,2.0,1.0,1.0,,35.0,5120.0,,310.0,,Gas Pokémon,30.0,,,30.0,Ghosゴース,Gastly,50.0,92.0,100.0,35.0,80.0,,poison,,1.0,0.0
['Levitate'],0.25,2.0,,1.0,,0.0,,1.0,2.0,0.5,2.0,1.0,0.0,0.25,2.0,1.0,1.0,1.0,50.0,5120.0,70.0,405.0,90,Gas Pokémon,,1059860.0,,45.0,,Haunter,50.0,,115.0,55.0,95.0,ghost,poison,0.1,1.0,0.0
['Cursed Body'],0.25,,1.0,1.0,,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.0,0.25,2.0,,1.0,1.0,65.0,,70.0,600.0,,Shadow Pokémon,80.0,1059860.0,1.5,60.0,Gangarゲンガー,,50.0,94.0,170.0,,130.0,ghost,,40.5,,0.0
"['Rock Head', 'Sturdy', 'Weak Armor']",1.0,1.0,1.0,0.0,,,0.5,0.5,1.0,4.0,2.0,,0.5,0.25,1.0,0.5,2.0,4.0,45.0,,70.0,385.0,,Rock Snake Pokémon,160.0,1000000.0,8.8,35.0,Iwarkイワーク,Onix,50.0,,30.0,,70.0,,ground,210.0,1.0,
,2.0,2.0,1.0,1.0,,0.5,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,48.0,5120.0,70.0,328.0,190,Hypnosis Pokémon,45.0,1000000.0,,,Sleepeスリープ,Drowzee,,,,90.0,42.0,psychic,,32.4,1.0,0.0
"['Insomnia', 'Forewarn', 'Inner Focus']",2.0,2.0,1.0,,,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,0.5,1.0,1.0,,73.0,5120.0,,483.0,,Hypnosis Pokémon,70.0,1000000.0,1.6,,Sleeperスリーパー,Hypno,,97.0,73.0,,67.0,,,75.6,1.0,0.0
"['Hyper Cutter', 'Shell Armor', 'Sheer Force']",1.0,1.0,1.0,,1.0,1.0,0.5,,1.0,2.0,,0.5,1.0,1.0,1.0,1.0,,,105.0,,70.0,325.0,225,,90.0,1000000.0,0.4,30.0,Crabクラブ,Krabby,,98.0,,25.0,50.0,water,,6.5,1.0,0.0
"['Hyper Cutter', 'Shell Armor', 'Sheer Force']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,,,2.0,1.0,0.5,,1.0,1.0,,0.5,0.5,130.0,,70.0,475.0,60,Pincer Pokémon,115.0,1000000.0,,,Kinglerキングラー,Kingler,,99.0,50.0,50.0,,,,60.0,,0.0
"['Soundproof', 'Static', 'Aftermath']",1.0,,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,30.0,5120.0,70.0,330.0,,Ball Pokémon,,1000000.0,,,Biriridamaビリリダマ,Voltorb,,,,55.0,100.0,electric,,10.4,1.0,0.0
"['Soundproof', 'Static', 'Aftermath']",1.0,,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,5120.0,70.0,490.0,60,Ball Pokémon,,1000000.0,,60.0,,,,101.0,,80.0,150.0,electric,,66.6,1.0,0.0
"['Chlorophyll', 'Harvest']",4.0,2.0,1.0,0.5,1.0,,2.0,2.0,2.0,0.5,0.5,,1.0,2.0,0.5,1.0,1.0,0.5,40.0,,70.0,325.0,90,Egg Pokémon,80.0,,0.4,60.0,,Exeggcute,50.0,102.0,60.0,,,grass,psychic,,1.0,0.0
,4.0,,1.0,,,0.5,2.0,2.0,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,,,105.0,5120.0,70.0,530.0,45,Coconut Pokémon,85.0,1250000.0,,95.0,Nassyナッシー,Exeggutor,50.0,103.0,,,45.0,,psychic,,1.0,0.0
"['Rock Head', 'Lightningrod', 'Battle Armor']",,1.0,,0.0,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,,2.0,50.0,5120.0,70.0,320.0,190,,,1000000.0,0.4,,,,50.0,104.0,40.0,50.0,35.0,ground,,6.5,,0.0
,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,0.5,,0.5,1.0,2.0,80.0,5120.0,70.0,425.0,75,Bone Keeper Pokémon,110.0,,,60.0,,Marowak,50.0,,,80.0,,ground,fire,,1.0,0.0
,0.5,0.5,1.0,1.0,2.0,,1.0,2.0,1.0,,1.0,,1.0,,2.0,,1.0,1.0,120.0,6400.0,70.0,455.0,,,53.0,1000000.0,1.5,50.0,Sawamularサワムラー,Hitmonlee,,,35.0,,87.0,fighting,,49.8,1.0,
"['Keen Eye', 'Iron Fist', 'Inner Focus']",0.5,0.5,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,,,1.0,1.0,2.0,0.5,1.0,1.0,105.0,6400.0,70.0,,45,Punching Pokémon,,1000000.0,1.4,,Ebiwalarエビワラー,Hitmonchan,,107.0,,110.0,76.0,fighting,,,1.0,0.0
"['Own Tempo', 'Oblivious', 'Cloud Nine']",,,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,55.0,5120.0,70.0,385.0,,Licking Pokémon,75.0,,1.2,,Beroringaベロリンガ,Lickitung,50.0,108.0,60.0,75.0,30.0,normal,,65.5,1.0,0.0
['Levitate'],0.5,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,,1.0,65.0,5120.0,70.0,,190,,95.0,,0.6,40.0,Dogarsドガース,Koffing,,,60.0,45.0,35.0,poison,,1.0,1.0,0.0
,0.5,,1.0,1.0,0.5,0.5,1.0,1.0,1.0,,2.0,1.0,,0.5,2.0,1.0,1.0,1.0,90.0,5120.0,,490.0,60,Poison Gas Pokémon,120.0,1000000.0,1.2,65.0,Matadogasマタドガス,Weezing,50.0,110.0,85.0,,60.0,,,,1.0,0.0
"['Lightningrod', 'Rock Head', 'Reckless']",1.0,1.0,,,1.0,2.0,0.5,0.5,,4.0,2.0,,0.5,0.25,1.0,,2.0,4.0,85.0,5120.0,70.0,345.0,,Spikes Pokémon,,1250000.0,,,Sihornサイホーン,Rhyhorn,50.0,111.0,30.0,30.0,,ground,,115.0,1.0,0.0
,1.0,,,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,,0.5,0.25,1.0,0.5,,4.0,130.0,5120.0,70.0,485.0,,Drill Pokémon,,1250000.0,1.9,105.0,Sidonサイドン,Rhydon,50.0,,,,40.0,ground,rock,120.0,1.0,0.0
"['Natural Cure', 'Serene Grace', 'Healer']",1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,5.0,10240.0,,,30,,,800000.0,1.1,250.0,,,0.0,,35.0,105.0,50.0,normal,,34.6,,
"['Chlorophyll', 'Leaf Guard', 'Regenerator']",2.0,,1.0,0.5,,1.0,,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,55.0,,70.0,,45,Vine Pokémon,115.0,1000000.0,,,Monjaraモンジャラ,Tangela,50.0,114.0,100.0,40.0,60.0,grass,,35.0,1.0,0.0
"['Early Bird', 'Scrappy', 'Inner Focus']",,1.0,,1.0,1.0,2.0,1.0,,0.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,125.0,5120.0,70.0,,45,Parent Pokémon,,1000000.0,2.2,105.0,Garuraガルーラ,Kangaskhan,0.0,,60.0,100.0,100.0,,,80.0,1.0,0.0
"['Swift Swim', 'Sniper', 'Damp']",,,1.0,2.0,,1.0,0.5,1.0,1.0,2.0,1.0,0.5,,,,1.0,0.5,0.5,40.0,,,295.0,225,Dragon Pokémon,70.0,1000000.0,0.4,30.0,,Horsea,50.0,116.0,,25.0,60.0,water,,,1.0,0.0
,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,65.0,5120.0,70.0,440.0,75,Dragon Pokémon,95.0,1000000.0,1.2,55.0,Seadraシードラ,Seadra,50.0,117.0,,45.0,85.0,water,,25.0,1.0,0.0
"['Swift Swim', 'Water Veil', 'Lightningrod']",,,1.0,2.0,,1.0,0.5,1.0,1.0,2.0,,0.5,1.0,1.0,1.0,1.0,,0.5,,5120.0,70.0,320.0,,Goldfish Pokémon,,1000000.0,0.6,45.0,,Goldeen,50.0,,35.0,50.0,63.0,water,,15.0,1.0,0.0
"['Swift Swim', 'Water Veil', 'Lightningrod']",,,1.0,2.0,,,0.5,,,2.0,1.0,,,,,1.0,,0.5,92.0,5120.0,70.0,450.0,60,Goldfish Pokémon,,1000000.0,1.3,,Azumaoアズマオウ,Seaking,,,65.0,80.0,68.0,water,,39.0,1.0,0.0
"['Illuminate', 'Natural Cure', 'Analytic']",1.0,1.0,1.0,2.0,1.0,,0.5,,,2.0,1.0,0.5,1.0,1.0,1.0,1.0,,0.5,45.0,5120.0,70.0,340.0,,Starshape Pokémon,,1250000.0,0.8,30.0,,Staryu,,120.0,,55.0,85.0,,,34.5,1.0,0.0
,,2.0,1.0,2.0,,0.5,0.5,1.0,,,,,,1.0,0.5,1.0,,0.5,,5120.0,,520.0,60,Mysterious Pokémon,85.0,1250000.0,1.1,60.0,Starmieスターミー,Starmie,,121.0,,85.0,115.0,water,,80.0,1.0,0.0
"['Soundproof', 'Filter', 'Technician']",1.0,1.0,0.0,1.0,,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,0.5,1.0,2.0,1.0,45.0,6400.0,70.0,,45,Barrier Pokémon,65.0,1000000.0,1.3,40.0,,,,122.0,,120.0,90.0,psychic,,54.5,1.0,0.0
,0.5,,1.0,2.0,1.0,,2.0,2.0,1.0,,,,,1.0,1.0,4.0,1.0,,,,70.0,500.0,45,,80.0,,1.5,70.0,Strikeストライク,Scyther,,,,,105.0,bug,flying,56.0,,0.0
"['Oblivious', 'Forewarn', 'Dry Skin']",2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,1.0,,0.5,2.0,2.0,1.0,,6400.0,70.0,,45,Humanshape Pokémon,35.0,1000000.0,1.4,,Rougelaルージュラ,Jynx,0.0,124.0,115.0,95.0,95.0,ice,psychic,40.6,1.0,
,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,0.5,,,6400.0,70.0,490.0,,Electric Pokémon,57.0,1000000.0,1.1,65.0,Elebooエレブー,Electabuzz,75.4,125.0,95.0,85.0,105.0,electric,,30.0,1.0,0.0
"['Flame Body', 'Vital Spirit']",0.5,,,1.0,0.5,1.0,,1.0,1.0,0.5,,0.5,1.0,1.0,1.0,,0.5,2.0,,6400.0,70.0,495.0,45,Spitfire Pokémon,57.0,1000000.0,1.3,65.0,Booberブーバー,Magmar,75.4,126.0,100.0,85.0,93.0,,,44.5,,0.0
"['Hyper Cutter', 'Mold Breaker', 'Moxie']",,1.0,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,1.0,1.0,155.0,6400.0,,600.0,45,Stagbeetle Pokémon,120.0,1250000.0,1.5,65.0,,,,127.0,65.0,90.0,105.0,bug,,55.0,1.0,0.0
"['Intimidate', 'Anger Point', 'Sheer Force']",1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,100.0,5120.0,70.0,490.0,45,Wild Bull Pokémon,,1250000.0,1.4,,Kentaurosケンタロス,Tauros,100.0,128.0,40.0,70.0,110.0,,,88.4,1.0,0.0
"['Swift Swim', 'Rattled']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,,1.0,1.0,1.0,0.5,,10.0,1280.0,70.0,200.0,255,Fish Pokémon,55.0,,,,Koikingコイキング,Magikarp,50.0,,15.0,20.0,80.0,water,,10.0,1.0,0.0
"['Intimidate', 'Moxie']",0.5,,1.0,,,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,2.0,,0.5,155.0,1280.0,70.0,,45,Atrocious Pokémon,109.0,,6.5,95.0,Gyaradosギャラドス,Gyarados,50.0,,,130.0,,water,flying,,,0.0
"['Water Absorb', 'Shell Armor', 'Hydration']",1.0,1.0,1.0,2.0,1.0,2.0,,,,2.0,1.0,0.25,,,1.0,2.0,1.0,0.5,,10240.0,70.0,,45,Transport Pokémon,,1250000.0,2.5,130.0,Laplaceラプラス,,,,85.0,95.0,60.0,water,,,1.0,0.0
"['Limber', 'Imposter']",,1.0,1.0,1.0,1.0,2.0,1.0,,0.0,1.0,1.0,,,1.0,,1.0,1.0,,48.0,5120.0,,,35,,48.0,,0.3,48.0,Metamonメタモン,,,132.0,48.0,48.0,48.0,normal,,4.0,,0.0
"['Run Away', 'Adaptability', 'Anticipation']",,1.0,,,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,8960.0,70.0,325.0,45,Evolution Pokémon,50.0,1000000.0,0.3,55.0,Eievuiイーブイ,Eevee,,133.0,,,55.0,normal,,6.5,1.0,
"['Water Absorb', 'Hydration']",1.0,1.0,,2.0,,1.0,,1.0,1.0,,1.0,0.5,1.0,,,,0.5,0.5,65.0,8960.0,,525.0,45,,60.0,1000000.0,1.0,,Showersシャワーズ,Vaporeon,88.1,,,95.0,,water,,,1.0,0.0
"['Volt Absorb', 'Quick Feet']",1.0,1.0,1.0,,1.0,1.0,1.0,0.5,1.0,1.0,,,1.0,1.0,,1.0,0.5,1.0,,8960.0,70.0,525.0,45,Lightning Pokémon,60.0,1000000.0,0.8,65.0,Thundersサンダース,Jolteon,88.1,135.0,110.0,,,,,24.5,1.0,0.0
,0.5,1.0,1.0,,0.5,1.0,0.5,1.0,,0.5,2.0,,1.0,1.0,1.0,,0.5,2.0,130.0,8960.0,70.0,525.0,,Flame Pokémon,60.0,1000000.0,0.9,65.0,Boosterブースター,Flareon,88.1,,95.0,110.0,65.0,fire,,25.0,1.0,0.0
"['Trace', 'Download', 'Analytic']",1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,60.0,,70.0,395.0,,,70.0,,0.8,65.0,,Porygon,,137.0,85.0,75.0,40.0,normal,,36.5,1.0,0.0
"['Swift Swim', 'Shell Armor', 'Weak Armor']",1.0,1.0,1.0,2.0,1.0,,0.25,0.5,,4.0,,0.5,0.5,0.5,1.0,1.0,1.0,1.0,,,70.0,355.0,45,Spiral Pokémon,100.0,1000000.0,0.4,,,,88.1,,90.0,55.0,35.0,rock,,7.5,1.0,0.0
,1.0,1.0,,2.0,1.0,2.0,0.25,0.5,,4.0,,0.5,0.5,0.5,,1.0,,1.0,60.0,7680.0,70.0,495.0,45,Spiral Pokémon,,1000000.0,,70.0,Omstarオムスター,Omastar,88.1,139.0,115.0,,,rock,water,35.0,,
"['Swift Swim', 'Battle Armor', 'Weak Armor']",,1.0,,2.0,1.0,2.0,,,1.0,4.0,2.0,,,0.5,,1.0,,1.0,80.0,,,355.0,45,Shellfish Pokémon,,1000000.0,,,,Kabuto,88.1,140.0,,,55.0,rock,water,11.5,1.0,0.0
"['Swift Swim', 'Battle Armor', 'Weak Armor']",1.0,,1.0,,1.0,2.0,,,1.0,,,0.5,0.5,,1.0,1.0,1.0,1.0,115.0,7680.0,70.0,495.0,45,Shellfish Pokémon,105.0,1000000.0,1.3,60.0,Kabutopsカブトプス,Kabutops,,,65.0,70.0,80.0,rock,water,40.5,,0.0
"['Rock Head', 'Pressure', 'Unnerve']",0.5,1.0,,2.0,1.0,,0.5,,1.0,1.0,0.0,2.0,0.5,,,,2.0,,135.0,8960.0,70.0,,45,Fossil Pokémon,85.0,1250000.0,1.8,80.0,,Aerodactyl,,142.0,70.0,95.0,150.0,rock,flying,,1.0,0.0
"['Immunity', 'Thick Fat', 'Gluttony']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,10240.0,70.0,,25,Sleeping Pokémon,65.0,,2.1,160.0,Kabigonカビゴン,Snorlax,88.1,143.0,65.0,110.0,30.0,normal,,460.0,1.0,0.0
"['Pressure', 'Snow Cloak']",,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,0.0,,,1.0,1.0,4.0,2.0,1.0,85.0,20480.0,35.0,580.0,3,,100.0,,1.7,90.0,Freezerフリーザー,Articuno,,144.0,95.0,125.0,,ice,flying,55.4,1.0,
"['Pressure', 'Static']",0.5,,,1.0,1.0,0.5,1.0,0.5,1.0,,0.0,2.0,1.0,1.0,1.0,,0.5,1.0,90.0,,35.0,580.0,3,Electric Pokémon,,,1.6,90.0,Thunderサンダー,,,145.0,,90.0,100.0,,flying,52.6,,1.0
"['Pressure', 'Flame Body']",,1.0,,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,,0.5,2.0,,,35.0,,3,Flame Pokémon,90.0,1250000.0,,90.0,,Moltres,,146.0,125.0,85.0,,fire,flying,,,1.0
,1.0,1.0,2.0,0.5,2.0,1.0,0.5,,,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,64.0,,35.0,,45,,,1250000.0,1.8,41.0,Miniryuミニリュウ,Dratini,50.0,,50.0,50.0,50.0,dragon,,3.3,,
"['Shed Skin', 'Marvel Scale']",1.0,1.0,2.0,0.5,2.0,,0.5,,1.0,,1.0,2.0,,,,,1.0,0.5,84.0,,35.0,420.0,45,Dragon Pokémon,65.0,1250000.0,4.0,,,Dragonair,,148.0,,,,dragon,,,,0.0
"['Inner Focus', 'Multiscale']",0.5,1.0,2.0,1.0,2.0,0.5,,1.0,1.0,,,4.0,1.0,1.0,,2.0,1.0,,134.0,10240.0,35.0,,45,Dragon Pokémon,95.0,1250000.0,,,Kairyuカイリュー,Dragonite,,149.0,,100.0,80.0,dragon,flying,210.0,1.0,0.0
"['Pressure', 'Unnerve']",2.0,2.0,,1.0,1.0,0.5,,1.0,2.0,,1.0,1.0,,1.0,0.5,1.0,,,150.0,30720.0,0.0,,,Genetic Pokémon,70.0,1250000.0,2.0,106.0,Mewtwoミュウツー,Mewtwo,,150.0,194.0,120.0,,psychic,,122.0,,1.0
['Synchronize'],2.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,0.5,,,1.0,,,100.0,600.0,45,New Species Pokémon,,1059860.0,0.4,100.0,Mewミュウ,,,151.0,100.0,,100.0,psychic,,,1.0,1.0
,2.0,1.0,,,,,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,,1.0,1.0,0.5,49.0,5120.0,,318.0,,Leaf Pokémon,65.0,1059860.0,0.9,,Chicoritaチコリータ,Chikorita,88.1,152.0,49.0,65.0,45.0,grass,,6.4,2.0,0.0
"['Overgrow', 'Leaf Guard']",2.0,1.0,1.0,0.5,,1.0,2.0,2.0,,0.5,0.5,,1.0,2.0,1.0,1.0,1.0,0.5,62.0,5120.0,70.0,405.0,45,Leaf Pokémon,,1059860.0,1.2,60.0,Bayleafベイリーフ,Bayleef,88.1,,63.0,,60.0,grass,,15.8,,0.0
"['Overgrow', 'Leaf Guard']",2.0,1.0,,0.5,1.0,1.0,2.0,,,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,,,5120.0,70.0,525.0,,Herb Pokémon,100.0,1059860.0,,80.0,Meganiumメガニウム,Meganium,88.1,,83.0,,80.0,grass,,100.5,2.0,0.0
"['Blaze', 'Flash Fire']",,1.0,1.0,,0.5,1.0,,,1.0,0.5,2.0,0.5,,1.0,1.0,2.0,0.5,2.0,52.0,5120.0,70.0,309.0,45,Fire Mouse Pokémon,43.0,,0.5,39.0,Hinoarashiヒノアラシ,Cyndaquil,88.1,,60.0,50.0,65.0,fire,,7.9,,0.0
"['Blaze', 'Flash Fire']",0.5,1.0,1.0,1.0,0.5,,0.5,,1.0,,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,64.0,5120.0,,405.0,,Volcano Pokémon,58.0,1059860.0,0.9,58.0,Magmarashiマグマラシ,Quilava,88.1,156.0,80.0,65.0,80.0,,,,2.0,0.0
,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,,,1.0,,0.5,2.0,84.0,,,,45,Volcano Pokémon,78.0,1059860.0,1.7,78.0,Bakphoonバクフーン,Typhlosion,,157.0,,85.0,100.0,,,,2.0,0.0
"['Torrent', 'Sheer Force']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,65.0,5120.0,,314.0,45,Big Jaw Pokémon,64.0,,0.6,50.0,,Totodile,88.1,158.0,44.0,48.0,43.0,,,9.5,2.0,0.0
"['Torrent', 'Sheer Force']",1.0,1.0,1.0,,,1.0,0.5,1.0,1.0,2.0,1.0,0.5,,1.0,1.0,1.0,0.5,0.5,80.0,,70.0,405.0,45,Big Jaw Pokémon,80.0,1059860.0,1.1,65.0,Alligatesアリゲイツ,Croconaw,88.1,159.0,59.0,63.0,58.0,water,,25.0,,0.0
"['Torrent', 'Sheer Force']",1.0,,,2.0,1.0,,0.5,,,2.0,1.0,,1.0,1.0,1.0,1.0,0.5,0.5,105.0,5120.0,70.0,,,,,1059860.0,2.3,,Ordileオーダイル,Feraligatr,88.1,160.0,79.0,83.0,78.0,water,,,2.0,0.0
"['Run Away', 'Keen Eye', 'Frisk']",1.0,1.0,1.0,,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,46.0,3840.0,70.0,215.0,255,Scout Pokémon,34.0,,,35.0,Otachiオタチ,Sentret,50.0,161.0,35.0,45.0,,normal,,6.0,2.0,0.0
"['Run Away', 'Keen Eye', 'Frisk']",1.0,,,1.0,1.0,2.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,76.0,3840.0,70.0,415.0,,Long Body Pokémon,64.0,1000000.0,1.8,85.0,,Furret,50.0,162.0,45.0,55.0,,normal,,,2.0,0.0
"['Insomnia', 'Keen Eye', 'Tinted Lens']",0.5,1.0,,,1.0,,,1.0,0.0,0.5,0.0,2.0,,1.0,1.0,2.0,1.0,,30.0,3840.0,70.0,,255,,,1000000.0,0.7,,Hohoホーホー,Hoothoot,50.0,163.0,,56.0,,normal,flying,,2.0,
,,1.0,1.0,2.0,1.0,1.0,1.0,,,0.5,0.0,2.0,,,1.0,2.0,,1.0,,3840.0,70.0,452.0,,Owl Pokémon,50.0,,1.6,100.0,Yorunozukuヨルノズク,Noctowl,50.0,164.0,,96.0,70.0,normal,,40.8,2.0,0.0
"['Swarm', 'Early Bird', 'Rattled']",0.5,,1.0,,1.0,0.25,,2.0,1.0,,0.0,2.0,,1.0,1.0,4.0,1.0,1.0,20.0,3840.0,70.0,265.0,255,Five Star Pokémon,30.0,800000.0,,,Redibaレディバ,Ledyba,50.0,165.0,,80.0,55.0,,flying,,2.0,0.0
"['Swarm', 'Early Bird', 'Iron Fist']",0.5,,1.0,,1.0,0.25,2.0,,1.0,,0.0,2.0,,1.0,,4.0,1.0,,35.0,3840.0,70.0,390.0,,Five Star Pokémon,,800000.0,,55.0,Redianレディアン,Ledian,50.0,166.0,55.0,110.0,85.0,bug,,35.6,2.0,0.0
"['Swarm', 'Insomnia', 'Sniper']",,1.0,1.0,,0.5,0.25,2.0,2.0,,0.25,1.0,,1.0,0.5,2.0,2.0,1.0,1.0,60.0,3840.0,,,,,40.0,800000.0,,40.0,,Spinarak,50.0,167.0,,40.0,30.0,bug,poison,,2.0,0.0
,0.5,,,,0.5,0.25,,,1.0,0.25,,,1.0,0.5,2.0,2.0,1.0,1.0,90.0,3840.0,,400.0,,Long Leg Pokémon,,800000.0,1.1,70.0,,Ariados,50.0,168.0,60.0,,,bug,,33.5,2.0,0.0
"['Inner Focus', 'Infiltrator']",0.25,1.0,1.0,2.0,,0.25,1.0,1.0,1.0,0.25,0.0,2.0,1.0,0.5,2.0,,1.0,1.0,,3840.0,70.0,535.0,,Bat Pokémon,,1000000.0,1.8,85.0,Crobatクロバット,Crobat,,169.0,70.0,,130.0,poison,flying,75.0,2.0,0.0
"['Volt Absorb', 'Illuminate', 'Water Absorb']",1.0,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,,2.0,0.5,1.0,1.0,1.0,1.0,0.25,0.5,38.0,5120.0,70.0,,190,,38.0,,0.5,,Chonchieチョンチー,Chinchou,,170.0,56.0,56.0,,,electric,,2.0,0.0
,1.0,,,1.0,,,0.5,,,2.0,2.0,0.5,1.0,1.0,1.0,1.0,,0.5,58.0,,70.0,460.0,,Light Pokémon,58.0,1250000.0,1.2,125.0,,Lanturn,50.0,171.0,,76.0,67.0,,,22.5,2.0,0.0
,1.0,1.0,1.0,0.5,1.0,1.0,,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,40.0,2560.0,,,190,Tiny Mouse Pokémon,15.0,1000000.0,0.3,20.0,Pichuピチュー,Pichu,50.0,172.0,35.0,35.0,60.0,electric,,2.0,2.0,
