customer_id,transaction_date,product_category,amount,quantity,customer_rating,region,is_member,loyalty_points
973,2025-02-10 12:00:00,Electronics,63.14,9,3,West,True,667
974,2025-02-10 13:00:00,Food,72.09,6,2,South,False,683
975,2025-02-10 14:00:00,Books,40.94,4,2,West,False,907
976,2025-02-10 15:00:00,Clothing,46.56,3,1,West,True,581
977,2025-02-10 16:00:00,Books,25.41,5,1,West,True,582
978,2025-02-10 17:00:00,Books,44.11,6,1,East,True,254
979,2025-02-10 18:00:00,Books,64.95,3,4,East,True,455
980,2025-02-10 19:00:00,Clothing,43.0,2,5,West,False,642
981,2025-02-10 20:00:00,Books,59.61,7,3,North,False,560
982,2025-02-10 21:00:00,Books,47.14,5,2,North,True,532
983,2025-02-10 22:00:00,Books,54.86,9,2,West,False,391
984,2025-02-10 23:00:00,Electronics,32.78,3,5,South,False,319
985,2025-02-11 00:00:00,Books,51.28,8,1,South,True,219
986,2025-02-11 01:00:00,Clothing,5.13,6,1,East,True,698
987,2025-02-11 02:00:00,Books,47.2,4,2,South,True,413
988,2025-02-11 03:00:00,Books,25.54,9,5,North,False,31
989,2025-02-11 04:00:00,Clothing,68.09,5,2,West,False,714
990,2025-02-11 05:00:00,Books,61.66,6,1,South,False,787
991,2025-02-11 06:00:00,Clothing,57.0,9,3,West,False,753
992,2025-02-11 07:00:00,Books,72.82,7,1,South,True,15
993,2025-02-11 08:00:00,Clothing,35.77,5,3,East,True,408
994,2025-02-11 09:00:00,Books,76.21,2,4,North,True,827
995,2025-02-11 10:00:00,Books,63.98,4,5,East,False,172
996,2025-02-11 11:00:00,Electronics,46.45,2,4,West,True,648
997,2025-02-11 12:00:00,Electronics,67.03,3,1,North,True,178
998,2025-02-11 13:00:00,Books,33.41,3,5,North,False,870
999,2025-02-11 14:00:00,Books,37.63,4,1,East,True,572
1000,2025-02-11 15:00:00,Food,40.87,6,5,South,False,496
1001,2025-02-11 16:00:00,Clothing,42.07,3,5,East,False,935
1002,2025-02-11 17:00:00,Food,34.15,1,1,West,True,103
1003,2025-02-11 18:00:00,Electronics,68.35,1,1,South,True,316
1004,2025-02-11 19:00:00,Electronics,46.12,9,5,East,False,706
1005,2025-02-11 20:00:00,Electronics,55.29,9,5,East,True,767
1006,2025-02-11 21:00:00,Electronics,41.44,5,1,South,True,975
1007,2025-02-11 22:00:00,Books,22.69,9,1,South,False,587
1008,2025-02-11 23:00:00,Electronics,54.05,7,2,South,True,782
1009,2025-02-12 00:00:00,Books,21.32,9,2,East,False,180
1010,2025-02-12 01:00:00,Books,48.97,7,2,South,False,131
1011,2025-02-12 02:00:00,Electronics,29.48,9,4,South,False,662
1012,2025-02-12 03:00:00,Electronics,79.81,2,5,South,False,154
1013,2025-02-12 04:00:00,Clothing,63.67,8,3,North,True,358
1014,2025-02-12 05:00:00,Food,51.59,7,4,West,True,234
1015,2025-02-12 06:00:00,Electronics,68.96,6,5,South,True,759
1016,2025-02-12 07:00:00,Clothing,37.31,5,3,West,False,164
1017,2025-02-12 08:00:00,Clothing,58.15,4,2,South,True,716
1018,2025-02-12 09:00:00,Food,53.0,7,3,South,False,426
1019,2025-02-12 10:00:00,Books,53.96,3,1,North,False,676
1020,2025-02-12 11:00:00,Electronics,69.09,8,1,North,True,487
1021,2025-02-12 12:00:00,Food,60.99,2,5,South,True,212
1022,2025-02-12 13:00:00,Electronics,54.33,1,4,South,False,924
1023,2025-02-12 14:00:00,Clothing,25.18,2,2,South,False,765
1024,2025-02-12 15:00:00,Clothing,35.6,9,5,West,False,156
1025,2025-02-12 16:00:00,Books,48.16,5,2,South,False,688
1026,2025-02-12 17:00:00,Clothing,51.4,8,1,West,True,74
1027,2025-02-12 18:00:00,Clothing,33.05,3,4,North,True,434
1028,2025-02-12 19:00:00,Food,86.18,7,4,West,True,177
1029,2025-02-12 20:00:00,Electronics,72.75,2,1,South,False,795
1030,2025-02-12 21:00:00,Electronics,59.03,8,3,North,False,841
1031,2025-02-12 22:00:00,Food,51.08,7,4,East,True,644
1032,2025-02-12 23:00:00,Books,46.82,5,3,North,True,636
1033,2025-02-13 00:00:00,Electronics,35.72,4,2,East,True,311
1034,2025-02-13 01:00:00,Clothing,51.16,1,4,West,False,831
1035,2025-02-13 02:00:00,Electronics,53.87,5,1,North,False,126
1036,2025-02-13 03:00:00,Clothing,31.37,9,3,North,False,376
1037,2025-02-13 04:00:00,Books,55.01,4,2,North,True,344
1038,2025-02-13 05:00:00,Food,47.67,9,2,West,True,224
1039,2025-02-13 06:00:00,Electronics,21.38,2,4,South,True,16
1040,2025-02-13 07:00:00,Food,37.09,4,4,West,True,496
1041,2025-02-13 08:00:00,Electronics,43.8,9,5,North,True,992
1042,2025-02-13 09:00:00,Clothing,78.32,4,5,South,True,472
1043,2025-02-13 10:00:00,Food,58.35,5,4,North,False,864
1044,2025-02-13 11:00:00,Electronics,29.97,8,5,North,True,310
1045,2025-02-13 12:00:00,Clothing,57.29,1,1,East,True,757
1046,2025-02-13 13:00:00,Food,26.79,1,1,North,False,136
1047,2025-02-13 14:00:00,Food,66.24,9,5,West,False,474
1048,2025-02-13 15:00:00,Electronics,42.93,9,4,West,False,216
1049,2025-02-13 16:00:00,Electronics,48.6,4,1,West,False,195
1050,2025-02-13 17:00:00,Electronics,69.89,2,2,South,False,200
1051,2025-02-13 18:00:00,Clothing,30.69,9,4,East,False,365
1052,2025-02-13 19:00:00,Electronics,29.04,4,3,East,True,718
1053,2025-02-13 20:00:00,Food,41.25,6,3,North,True,527
1054,2025-02-13 21:00:00,Food,65.58,1,4,North,True,399
1055,2025-02-13 22:00:00,Electronics,27.21,9,5,East,True,524
1056,2025-02-13 23:00:00,Electronics,7.52,5,1,South,False,589
1057,2025-02-14 00:00:00,Books,43.23,3,1,West,False,213
1058,2025-02-14 01:00:00,Food,58.28,4,4,North,True,340
1059,2025-02-14 02:00:00,Clothing,68.0,1,2,East,False,328
1060,2025-02-14 03:00:00,Books,43.05,9,5,South,False,958
1061,2025-02-14 04:00:00,Electronics,43.83,8,2,West,True,118
1062,2025-02-14 05:00:00,Electronics,67.31,4,4,North,True,424
1063,2025-02-14 06:00:00,Food,21.95,2,4,West,True,692
1064,2025-02-14 07:00:00,Electronics,44.17,9,2,West,True,835
1065,2025-02-14 08:00:00,Clothing,52.86,4,3,East,True,841
1066,2025-02-14 09:00:00,Food,56.74,9,4,East,True,866
1067,2025-02-14 10:00:00,Electronics,42.35,3,5,West,True,372
1068,2025-02-14 11:00:00,Food,50.52,7,2,West,True,648
1069,2025-02-14 12:00:00,Electronics,12.68,7,3,North,False,178
1070,2025-02-14 13:00:00,Electronics,40.13,4,2,South,True,431
1071,2025-02-14 14:00:00,Electronics,56.8,2,3,South,False,719
1072,2025-02-14 15:00:00,Clothing,35.27,9,3,West,True,944
1073,2025-02-14 16:00:00,Clothing,50.88,4,5,East,False,401
1074,2025-02-14 17:00:00,Food,56.7,8,4,South,True,393
1075,2025-02-14 18:00:00,Electronics,44.86,2,3,West,True,980
1076,2025-02-14 19:00:00,Electronics,52.56,8,4,East,True,882
1077,2025-02-14 20:00:00,Clothing,35.56,5,5,North,True,565
1078,2025-02-14 21:00:00,Electronics,46.9,7,4,South,True,78
1079,2025-02-14 22:00:00,Clothing,59.15,7,1,North,False,782
1080,2025-02-14 23:00:00,Electronics,52.35,9,3,East,True,906
1081,2025-02-15 00:00:00,Food,41.2,3,5,West,True,423
1082,2025-02-15 01:00:00,Electronics,53.36,4,2,North,True,117
1083,2025-02-15 02:00:00,Electronics,60.72,4,5,West,False,367
1084,2025-02-15 03:00:00,Books,19.25,5,3,South,False,105
1085,2025-02-15 04:00:00,Clothing,67.39,6,5,North,False,104
1086,2025-02-15 05:00:00,Electronics,44.96,3,2,South,False,302
1087,2025-02-15 06:00:00,Electronics,56.38,4,1,South,False,629
1088,2025-02-15 07:00:00,Books,67.96,3,3,South,False,893
1089,2025-02-15 08:00:00,Books,29.42,2,3,South,True,740
1090,2025-02-15 09:00:00,Clothing,39.36,9,5,South,True,147
1091,2025-02-15 10:00:00,Books,45.67,1,4,East,True,865
1092,2025-02-15 11:00:00,Food,38.24,2,4,North,False,149
1093,2025-02-15 12:00:00,Books,76.02,8,2,West,True,815
1094,2025-02-15 13:00:00,Food,37.15,7,1,West,True,255
1095,2025-02-15 14:00:00,Clothing,41.67,1,1,East,False,81
1096,2025-02-15 15:00:00,Clothing,53.07,5,5,West,True,15
1097,2025-02-15 16:00:00,Clothing,31.97,6,5,West,True,900
1098,2025-02-15 17:00:00,Clothing,44.06,5,4,West,True,192
1099,2025-02-15 18:00:00,Clothing,54.76,4,1,North,False,722
1100,2025-02-15 19:00:00,Food,45.01,1,1,West,False,73
1101,2025-02-15 20:00:00,Food,48.6,7,1,North,True,276
1102,2025-02-15 21:00:00,Clothing,42.06,9,2,West,True,60
1103,2025-02-15 22:00:00,Books,27.28,6,2,West,False,972
1104,2025-02-15 23:00:00,Electronics,54.82,3,5,North,False,950
1105,2025-02-16 00:00:00,Clothing,76.32,4,4,East,False,535
1106,2025-02-16 01:00:00,Books,50.28,5,3,West,False,534
1107,2025-02-16 02:00:00,Electronics,53.38,1,4,South,True,342
1108,2025-02-16 03:00:00,Clothing,60.39,5,2,South,False,394
1109,2025-02-16 04:00:00,Clothing,30.96,1,2,East,True,942
1110,2025-02-16 05:00:00,Food,75.54,9,5,South,False,257
1111,2025-02-16 06:00:00,Electronics,53.03,7,3,North,True,197
1112,2025-02-16 07:00:00,Electronics,74.48,3,1,West,False,52
1113,2025-02-16 08:00:00,Books,39.0,9,3,West,False,650
1114,2025-02-16 09:00:00,Food,77.27,2,3,West,False,270
1115,2025-02-16 10:00:00,Food,61.63,7,3,West,True,200
1116,2025-02-16 11:00:00,Food,58.3,9,5,South,True,395
1117,2025-02-16 12:00:00,Food,53.51,6,2,South,True,377
1118,2025-02-16 13:00:00,Electronics,46.27,5,1,South,True,890
1119,2025-02-16 14:00:00,Electronics,68.01,7,3,North,False,675
1120,2025-02-16 15:00:00,Clothing,52.11,6,1,South,False,603
1121,2025-02-16 16:00:00,Clothing,20.49,5,3,South,False,534
1122,2025-02-16 17:00:00,Food,33.24,2,2,West,True,922
1123,2025-02-16 18:00:00,Food,47.21,8,1,South,False,87
1124,2025-02-16 19:00:00,Food,54.65,7,4,East,False,397
1125,2025-02-16 20:00:00,Clothing,49.15,6,2,East,False,181
1126,2025-02-16 21:00:00,Books,68.28,5,1,West,True,866
1127,2025-02-16 22:00:00,Books,20.73,5,3,South,True,282
1128,2025-02-16 23:00:00,Clothing,52.15,9,3,East,False,532
1129,2025-02-17 00:00:00,Clothing,22.73,1,2,East,True,560
1130,2025-02-17 01:00:00,Clothing,61.4,9,2,North,True,189
1131,2025-02-17 02:00:00,Clothing,48.58,6,3,West,False,204
1132,2025-02-17 03:00:00,Clothing,56.29,4,1,East,False,967
1133,2025-02-17 04:00:00,Clothing,37.04,7,4,East,True,43
1134,2025-02-17 05:00:00,Food,69.19,9,5,West,True,299
1135,2025-02-17 06:00:00,Food,65.63,5,2,South,False,639
1136,2025-02-17 07:00:00,Food,58.75,5,3,West,False,993
1137,2025-02-17 08:00:00,Food,48.06,8,1,North,False,700
1138,2025-02-17 09:00:00,Clothing,58.7,7,2,North,False,681
1139,2025-02-17 10:00:00,Books,39.4,8,1,North,False,278
1140,2025-02-17 11:00:00,Electronics,62.83,2,2,East,False,712
1141,2025-02-17 12:00:00,Clothing,74.74,9,3,South,False,384
1142,2025-02-17 13:00:00,Electronics,66.06,3,1,North,True,636
1143,2025-02-17 14:00:00,Books,39.06,6,3,West,True,803
1144,2025-02-17 15:00:00,Food,55.42,6,1,North,False,310
1145,2025-02-17 16:00:00,Books,30.6,2,2,East,True,877
1146,2025-02-17 17:00:00,Clothing,58.59,7,5,North,True,527
1147,2025-02-17 18:00:00,Food,56.76,9,5,South,False,856
1148,2025-02-17 19:00:00,Clothing,21.95,1,4,North,False,273
1149,2025-02-17 20:00:00,Food,32.57,8,4,South,False,481
1150,2025-02-17 21:00:00,Electronics,45.75,2,3,South,True,805
1151,2025-02-17 22:00:00,Electronics,45.49,1,1,West,False,450
1152,2025-02-17 23:00:00,Electronics,31.86,8,4,South,False,531
1153,2025-02-18 00:00:00,Books,55.83,2,2,East,True,530
1154,2025-02-18 01:00:00,Clothing,53.77,6,5,East,False,524
1155,2025-02-18 02:00:00,Books,47.09,6,1,South,True,16
1156,2025-02-18 03:00:00,Electronics,38.66,5,5,South,True,717
1157,2025-02-18 04:00:00,Clothing,65.73,8,1,North,False,29
1158,2025-02-18 05:00:00,Electronics,74.83,3,4,North,False,469
1159,2025-02-18 06:00:00,Books,42.75,4,4,West,False,810
1160,2025-02-18 07:00:00,Books,40.82,7,3,North,True,303
1161,2025-02-18 08:00:00,Books,57.37,7,1,East,False,554
1162,2025-02-18 09:00:00,Electronics,44.63,8,2,North,True,92
1163,2025-02-18 10:00:00,Clothing,47.91,2,4,West,False,881
1164,2025-02-18 11:00:00,Clothing,61.09,2,3,West,False,577
1165,2025-02-18 12:00:00,Electronics,21.36,4,4,South,False,630
1166,2025-02-18 13:00:00,Clothing,69.77,9,5,West,False,820
1167,2025-02-18 14:00:00,Electronics,51.09,9,4,South,True,583
1168,2025-02-18 15:00:00,Clothing,43.83,4,1,East,False,845
1169,2025-02-18 16:00:00,Food,48.66,9,3,East,False,161
1170,2025-02-18 17:00:00,Food,49.44,3,1,North,False,972
1171,2025-02-18 18:00:00,Books,24.03,5,2,West,False,841
1172,2025-02-18 19:00:00,Food,72.42,9,2,East,True,327
1173,2025-02-18 20:00:00,Food,50.62,6,4,South,True,966
1174,2025-02-18 21:00:00,Food,56.65,3,3,West,False,780
1175,2025-02-18 22:00:00,Electronics,64.27,9,3,West,True,729
1176,2025-02-18 23:00:00,Food,34.68,6,3,South,False,253
1177,2025-02-19 00:00:00,Food,57.1,4,3,West,True,439
1178,2025-02-19 01:00:00,Books,45.99,4,4,West,False,570
1179,2025-02-19 02:00:00,Food,62.7,8,1,East,True,543
1180,2025-02-19 03:00:00,Food,18.09,7,4,South,True,850
1181,2025-02-19 04:00:00,Clothing,48.51,1,1,East,True,119
1182,2025-02-19 05:00:00,Books,40.96,6,5,South,True,974
1183,2025-02-19 06:00:00,Books,56.48,8,5,North,True,821
1184,2025-02-19 07:00:00,Books,57.05,3,1,West,False,513
1185,2025-02-19 08:00:00,Books,39.39,9,4,West,True,629
1186,2025-02-19 09:00:00,Books,39.32,2,2,East,False,548
1187,2025-02-19 10:00:00,Books,48.34,6,4,West,False,978
1188,2025-02-19 11:00:00,Electronics,36.55,1,2,West,False,96
1189,2025-02-19 12:00:00,Food,62.63,2,4,East,False,870
1190,2025-02-19 13:00:00,Books,44.46,5,3,East,False,369
1191,2025-02-19 14:00:00,Food,6.4,1,3,South,False,416
1192,2025-02-19 15:00:00,Food,44.38,8,5,North,False,256
1193,2025-02-19 16:00:00,Electronics,34.42,1,5,East,False,127
1194,2025-02-19 17:00:00,Books,25.53,9,1,South,False,358
1195,2025-02-19 18:00:00,Clothing,31.44,3,2,East,False,155
1196,2025-02-19 19:00:00,Electronics,51.64,2,3,South,False,656
1197,2025-02-19 20:00:00,Clothing,69.93,1,4,North,True,56
1198,2025-02-19 21:00:00,Food,54.7,9,1,South,False,581
1199,2025-02-19 22:00:00,Food,40.9,4,4,South,False,947
1200,2025-02-19 23:00:00,Electronics,56.84,1,3,West,False,555
1201,2025-02-20 00:00:00,Electronics,43.11,1,3,East,True,723
1202,2025-02-20 01:00:00,Clothing,39.58,7,3,South,True,686
1203,2025-02-20 02:00:00,Books,32.68,2,3,East,False,652
1204,2025-02-20 03:00:00,Clothing,23.72,7,4,South,True,75
1205,2025-02-20 04:00:00,Electronics,44.15,7,1,West,True,157
1206,2025-02-20 05:00:00,Clothing,52.37,9,3,West,False,84
1207,2025-02-20 06:00:00,Electronics,48.55,7,5,North,False,321
1208,2025-02-20 07:00:00,Clothing,43.76,1,1,South,True,308
1209,2025-02-20 08:00:00,Electronics,35.81,8,5,West,True,529
1210,2025-02-20 09:00:00,Electronics,59.12,8,4,East,False,283
1211,2025-02-20 10:00:00,Electronics,30.24,4,3,South,False,899
1212,2025-02-20 11:00:00,Books,61.64,8,1,South,False,41
1213,2025-02-20 12:00:00,Clothing,34.97,4,3,North,False,893
1214,2025-02-20 13:00:00,Clothing,38.71,8,3,East,False,884
1215,2025-02-20 14:00:00,Clothing,28.0,5,1,North,False,133
1216,2025-02-20 15:00:00,Electronics,42.48,4,3,South,True,613
1217,2025-02-20 16:00:00,Clothing,64.63,6,3,North,False,648
1218,2025-02-20 17:00:00,Clothing,57.73,2,2,South,False,403
1219,2025-02-20 18:00:00,Electronics,64.68,2,2,South,True,492
1220,2025-02-20 19:00:00,Food,57.83,2,1,North,False,221
1221,2025-02-20 20:00:00,Electronics,33.44,9,1,North,False,228
1222,2025-02-20 21:00:00,Clothing,45.04,3,3,South,True,805
1223,2025-02-20 22:00:00,Electronics,38.3,4,5,North,True,451
1224,2025-02-20 23:00:00,Food,69.96,8,1,North,False,997
1225,2025-02-21 00:00:00,Electronics,32.05,4,3,South,True,305
1226,2025-02-21 01:00:00,Clothing,63.41,7,5,East,False,827
1227,2025-02-21 02:00:00,Food,63.39,5,2,North,False,908
1228,2025-02-21 03:00:00,Books,77.44,9,1,North,True,118
1229,2025-02-21 04:00:00,Clothing,43.85,4,3,West,False,610
1230,2025-02-21 05:00:00,Food,60.68,3,2,East,False,861
1231,2025-02-21 06:00:00,Food,84.22,2,4,North,False,937
1232,2025-02-21 07:00:00,Books,40.74,1,2,South,False,323
1233,2025-02-21 08:00:00,Electronics,26.97,6,3,West,True,920
1234,2025-02-21 09:00:00,Electronics,21.8,2,5,West,True,158
1235,2025-02-21 10:00:00,Clothing,60.69,8,4,West,False,238
1236,2025-02-21 11:00:00,Books,21.75,6,4,North,False,395
1237,2025-02-21 12:00:00,Electronics,44.42,5,4,South,False,319
1238,2025-02-21 13:00:00,Books,56.56,2,1,West,False,846
1239,2025-02-21 14:00:00,Electronics,52.78,7,3,East,False,188
1240,2025-02-21 15:00:00,Food,56.38,2,4,West,True,308
1241,2025-02-21 16:00:00,Electronics,53.33,5,2,West,True,248
1242,2025-02-21 17:00:00,Books,69.18,2,5,East,True,537
1243,2025-02-21 18:00:00,Food,35.72,2,3,West,False,700
1244,2025-02-21 19:00:00,Food,39.85,7,2,West,False,505
1245,2025-02-21 20:00:00,Food,38.41,9,1,East,False,393
1246,2025-02-21 21:00:00,Books,62.45,5,4,North,True,651
1247,2025-02-21 22:00:00,Clothing,63.51,7,2,East,False,405
1248,2025-02-21 23:00:00,Clothing,56.77,4,3,North,True,999
1249,2025-02-22 00:00:00,Clothing,67.75,2,2,North,False,180
1250,2025-02-22 01:00:00,Books,32.33,3,1,North,False,20
1251,2025-02-22 02:00:00,Food,75.01,2,5,East,False,674
1252,2025-02-22 03:00:00,Clothing,72.85,5,4,East,False,582
1253,2025-02-22 04:00:00,Books,61.03,6,3,North,True,593
1254,2025-02-22 05:00:00,Clothing,76.73,7,4,East,False,154
1255,2025-02-22 06:00:00,Electronics,25.15,3,4,North,False,827
1256,2025-02-22 07:00:00,Clothing,42.13,4,4,East,True,866
1257,2025-02-22 08:00:00,Clothing,38.97,8,2,South,True,558
1258,2025-02-22 09:00:00,Food,60.82,4,2,East,True,193
1259,2025-02-22 10:00:00,Books,34.25,7,5,East,False,223
1260,2025-02-22 11:00:00,Food,61.36,6,1,East,False,398
1261,2025-02-22 12:00:00,Food,70.56,7,3,North,False,748
1262,2025-02-22 13:00:00,Food,60.43,1,2,North,False,279
1263,2025-02-22 14:00:00,Food,54.26,3,4,South,True,979
1264,2025-02-22 15:00:00,Food,35.18,6,1,South,True,9
1265,2025-02-22 16:00:00,Clothing,37.3,3,3,West,True,375
1266,2025-02-22 17:00:00,Food,68.74,7,3,South,True,471
1267,2025-02-22 18:00:00,Food,61.69,9,3,North,True,151
1268,2025-02-22 19:00:00,Books,49.41,3,3,South,False,855
1269,2025-02-22 20:00:00,Electronics,43.73,1,5,South,False,615
1270,2025-02-22 21:00:00,Clothing,19.61,6,3,East,False,123
1271,2025-02-22 22:00:00,Clothing,33.94,1,1,South,True,696
1272,2025-02-22 23:00:00,Clothing,78.67,1,2,West,True,801
1273,2025-02-23 00:00:00,Food,30.79,8,1,East,False,552
1274,2025-02-23 01:00:00,Food,52.84,9,4,North,False,423
1275,2025-02-23 02:00:00,Food,65.11,2,5,West,False,522
1276,2025-02-23 03:00:00,Books,31.18,9,5,North,False,729
1277,2025-02-23 04:00:00,Electronics,52.77,5,4,West,False,512
1278,2025-02-23 05:00:00,Food,64.07,8,1,East,False,925
1279,2025-02-23 06:00:00,Electronics,50.19,7,1,West,True,170
1280,2025-02-23 07:00:00,Books,93.03,7,4,West,False,849
1281,2025-02-23 08:00:00,Clothing,24.97,4,3,South,True,793
1282,2025-02-23 09:00:00,Food,65.88,2,3,North,False,564
1283,2025-02-23 10:00:00,Electronics,47.41,5,2,East,True,124
1284,2025-02-23 11:00:00,Electronics,61.58,3,1,West,True,174
1285,2025-02-23 12:00:00,Food,56.62,9,1,North,True,503
1286,2025-02-23 13:00:00,Clothing,39.0,6,4,North,False,776
1287,2025-02-23 14:00:00,Clothing,53.43,1,4,South,False,776
1288,2025-02-23 15:00:00,Clothing,22.13,3,3,North,False,384
1289,2025-02-23 16:00:00,Books,59.05,4,1,East,False,710
1290,2025-02-23 17:00:00,Electronics,54.47,9,1,South,True,767
1291,2025-02-23 18:00:00,Electronics,59.58,6,5,West,False,683
1292,2025-02-23 19:00:00,Electronics,65.87,4,2,East,False,570
1293,2025-02-23 20:00:00,Books,55.51,1,2,East,False,951
1294,2025-02-23 21:00:00,Electronics,52.22,8,3,East,True,105
1295,2025-02-23 22:00:00,Books,36.78,2,1,South,True,946
1296,2025-02-23 23:00:00,Clothing,39.32,8,5,North,False,636
1297,2025-02-24 00:00:00,Food,67.8,6,1,East,False,527
1298,2025-02-24 01:00:00,Electronics,71.55,8,4,North,False,37
1299,2025-02-24 02:00:00,Electronics,46.43,6,3,North,False,394
1300,2025-02-24 03:00:00,Clothing,50.69,5,2,East,True,754
1301,2025-02-24 04:00:00,Food,36.43,5,1,North,False,920
1302,2025-02-24 05:00:00,Books,67.59,8,3,South,False,476
1303,2025-02-24 06:00:00,Food,59.98,7,2,South,True,466
1304,2025-02-24 07:00:00,Clothing,79.12,8,1,West,False,721
1305,2025-02-24 08:00:00,Clothing,36.83,8,5,North,False,504
1306,2025-02-24 09:00:00,Food,44.33,7,3,North,False,314
1307,2025-02-24 10:00:00,Books,53.47,2,1,West,True,284
1308,2025-02-24 11:00:00,Books,59.7,9,2,South,True,463
1309,2025-02-24 12:00:00,Electronics,46.76,7,2,West,False,679
1310,2025-02-24 13:00:00,Books,36.91,6,5,West,False,263
1311,2025-02-24 14:00:00,Food,63.22,9,3,West,True,609
1312,2025-02-24 15:00:00,Clothing,60.82,1,3,North,True,645
1313,2025-02-24 16:00:00,Electronics,36.26,2,1,North,True,428
1314,2025-02-24 17:00:00,Electronics,70.33,1,2,North,False,364
1315,2025-02-24 18:00:00,Clothing,67.55,3,2,North,True,180
1316,2025-02-24 19:00:00,Books,52.01,5,5,East,True,733
1317,2025-02-24 20:00:00,Clothing,51.19,1,5,West,True,875
1318,2025-02-24 21:00:00,Books,58.31,4,3,West,False,993
1319,2025-02-24 22:00:00,Clothing,37.07,8,2,North,True,660
1320,2025-02-24 23:00:00,Food,50.45,6,1,South,False,243
1321,2025-02-25 00:00:00,Books,17.71,1,4,East,False,312
1322,2025-02-25 01:00:00,Food,63.15,1,1,East,False,75
1323,2025-02-25 02:00:00,Electronics,26.58,3,5,South,False,880
1324,2025-02-25 03:00:00,Clothing,72.55,8,1,North,True,261
1325,2025-02-25 04:00:00,Electronics,45.05,8,2,East,False,230
1326,2025-02-25 05:00:00,Electronics,46.82,3,3,East,False,702
1327,2025-02-25 06:00:00,Electronics,40.58,7,4,West,False,379
1328,2025-02-25 07:00:00,Electronics,45.68,3,3,West,True,645
1329,2025-02-25 08:00:00,Clothing,71.28,4,4,North,True,308
1330,2025-02-25 09:00:00,Electronics,12.68,9,4,North,True,763
1331,2025-02-25 10:00:00,Clothing,69.15,4,2,West,True,387
1332,2025-02-25 11:00:00,Clothing,55.07,3,2,West,False,756
1333,2025-02-25 12:00:00,Food,31.89,5,5,West,False,776
1334,2025-02-25 13:00:00,Books,33.87,7,5,South,False,324
1335,2025-02-25 14:00:00,Books,75.15,5,4,East,True,841
1336,2025-02-25 15:00:00,Clothing,35.82,4,5,North,True,878
1337,2025-02-25 16:00:00,Food,32.7,8,2,North,True,455
1338,2025-02-25 17:00:00,Clothing,67.06,4,5,South,False,511
1339,2025-02-25 18:00:00,Clothing,55.08,2,4,West,False,342
1340,2025-02-25 19:00:00,Clothing,35.93,6,3,East,False,515
1341,2025-02-25 20:00:00,Food,53.25,2,1,West,True,441
1342,2025-02-25 21:00:00,Books,34.61,3,5,North,True,548
1343,2025-02-25 22:00:00,Food,66.51,1,2,South,False,582
1344,2025-02-25 23:00:00,Electronics,65.92,5,3,East,True,261
1345,2025-02-26 00:00:00,Food,57.98,9,2,East,False,748
1346,2025-02-26 01:00:00,Food,55.42,2,5,East,False,818
1347,2025-02-26 02:00:00,Food,76.42,7,4,East,True,462
1348,2025-02-26 03:00:00,Food,50.0,5,1,South,False,866
1349,2025-02-26 04:00:00,Books,32.27,2,1,North,False,689
1350,2025-02-26 05:00:00,Electronics,56.74,8,3,East,False,607
1351,2025-02-26 06:00:00,Books,81.29,6,1,East,False,909
1352,2025-02-26 07:00:00,Books,34.78,4,4,North,False,226
1353,2025-02-26 08:00:00,Food,44.58,4,2,West,True,522
1354,2025-02-26 09:00:00,Clothing,56.25,2,4,East,False,777
1355,2025-02-26 10:00:00,Clothing,49.19,3,3,East,True,188
1356,2025-02-26 11:00:00,Books,35.27,7,3,West,False,208
1357,2025-02-26 12:00:00,Books,66.83,3,1,North,True,12
1358,2025-02-26 13:00:00,Food,84.8,5,4,North,True,888
1359,2025-02-26 14:00:00,Books,52.94,6,2,East,True,161
1360,2025-02-26 15:00:00,Food,36.44,6,4,North,False,571
1361,2025-02-26 16:00:00,Clothing,26.77,4,2,West,True,492
1362,2025-02-26 17:00:00,Clothing,53.87,6,2,South,False,434
1363,2025-02-26 18:00:00,Electronics,66.56,3,4,West,False,4
1364,2025-02-26 19:00:00,Clothing,57.13,7,5,West,True,201
1365,2025-02-26 20:00:00,Books,49.96,7,4,South,True,415
1366,2025-02-26 21:00:00,Clothing,41.16,4,2,West,False,11
1367,2025-02-26 22:00:00,Food,33.62,2,3,East,False,947
1368,2025-02-26 23:00:00,Clothing,62.52,7,3,East,False,396
1369,2025-02-27 00:00:00,Electronics,63.71,3,1,North,True,340
1370,2025-02-27 01:00:00,Clothing,26.81,1,3,North,False,751
1371,2025-02-27 02:00:00,Food,73.85,2,5,West,False,949
1372,2025-02-27 03:00:00,Food,58.61,9,2,East,False,372
1373,2025-02-27 04:00:00,Books,70.99,8,4,East,False,377
1374,2025-02-27 05:00:00,Clothing,29.87,6,4,South,False,224
1375,2025-02-27 06:00:00,Food,29.51,6,5,North,False,181
1376,2025-02-27 07:00:00,Electronics,47.77,1,3,East,False,296
1377,2025-02-27 08:00:00,Books,57.54,2,2,West,False,815
1378,2025-02-27 09:00:00,Electronics,76.95,4,3,East,False,306
1379,2025-02-27 10:00:00,Clothing,60.59,3,1,North,False,430
1380,2025-02-27 11:00:00,Clothing,46.36,1,3,West,False,689
1381,2025-02-27 12:00:00,Clothing,34.6,8,1,North,False,117
1382,2025-02-27 13:00:00,Books,68.45,7,4,East,True,351
