account_id,date,transaction_type,amount,balance,status,branch_code
731,2027-01-01,Withdrawal,563.9,13651.217072357453,Completed,LAX
732,2027-01-02,Withdrawal,602.02,13656.21873957986,Completed,CHI
733,2027-01-03,Deposit,679.26,13661.220406802267,Completed,NYC
734,2027-01-04,Deposit,436.09,13666.222074024674,Completed,NYC
735,2027-01-05,Withdrawal,429.66,13671.223741247082,Completed,NYC
736,2027-01-06,Transfer,407.55,13676.22540846949,Completed,NYC
737,2027-01-07,Transfer,439.95,13681.227075691897,Completed,NYC
738,2027-01-08,Withdrawal,408.74,13686.228742914303,Completed,CHI
739,2027-01-09,Withdrawal,498.5,13691.230410136712,Completed,NYC
740,2027-01-10,Deposit,489.18,13696.23207735912,Completed,NYC
741,2027-01-11,Withdrawal,558.12,13701.233744581526,Completed,LAX
742,2027-01-12,Transfer,380.93,13706.235411803935,Completed,CHI
743,2027-01-13,Withdrawal,434.62,13711.237079026341,Completed,LAX
744,2027-01-14,Deposit,535.95,13716.23874624875,Completed,CHI
745,2027-01-15,Transfer,569.86,13721.240413471158,Completed,LAX
746,2027-01-16,Transfer,268.34,13726.242080693564,Completed,NYC
747,2027-01-17,Deposit,439.79,13731.24374791597,Completed,NYC
748,2027-01-18,Transfer,474.64,13736.245415138379,Completed,CHI
749,2027-01-19,Transfer,295.88,13741.247082360787,Completed,CHI
750,2027-01-20,Transfer,544.87,13746.248749583194,Completed,CHI
751,2027-01-21,Withdrawal,620.41,13751.250416805602,Completed,NYC
752,2027-01-22,Deposit,305.69,13756.252084028009,Completed,CHI
753,2027-01-23,Withdrawal,343.51,13761.253751250417,Completed,CHI
754,2027-01-24,Deposit,595.22,13766.255418472823,Completed,LAX
755,2027-01-25,Transfer,613.53,13771.257085695232,Completed,NYC
756,2027-01-26,Withdrawal,372.72,13776.258752917638,Completed,NYC
757,2027-01-27,Deposit,401.24,13781.260420140046,Completed,NYC
758,2027-01-28,Deposit,565.94,13786.262087362455,Completed,NYC
759,2027-01-29,Deposit,475.7,13791.263754584861,Completed,NYC
760,2027-01-30,Deposit,447.87,13796.26542180727,Completed,LAX
761,2027-01-31,Transfer,659.41,13801.267089029676,Completed,CHI
762,2027-02-01,Transfer,529.78,13806.268756252084,Completed,LAX
763,2027-02-02,Transfer,318.06,13811.27042347449,Completed,NYC
764,2027-02-03,Deposit,525.33,13816.272090696899,Completed,LAX
765,2027-02-04,Transfer,359.47,13821.273757919305,Completed,LAX
766,2027-02-05,Deposit,574.21,13826.275425141714,Completed,NYC
767,2027-02-06,Withdrawal,598.2,13831.277092364122,Completed,NYC
768,2027-02-07,Deposit,543.86,13836.278759586528,Completed,NYC
769,2027-02-08,Deposit,592.78,13841.280426808935,Completed,CHI
770,2027-02-09,Transfer,696.43,13846.282094031343,Completed,LAX
771,2027-02-10,Withdrawal,572.67,13851.283761253751,Completed,NYC
772,2027-02-11,Transfer,462.8,13856.285428476158,Completed,NYC
773,2027-02-12,Withdrawal,390.67,13861.287095698566,Completed,CHI
774,2027-02-13,Transfer,522.45,13866.288762920973,Completed,CHI
775,2027-02-14,Withdrawal,396.5,13871.290430143381,Completed,CHI
776,2027-02-15,Transfer,356.13,13876.29209736579,Completed,CHI
777,2027-02-16,Withdrawal,453.82,13881.293764588196,Completed,CHI
778,2027-02-17,Withdrawal,322.17,13886.295431810602,Completed,LAX
779,2027-02-18,Withdrawal,369.95,13891.29709903301,Completed,LAX
780,2027-02-19,Withdrawal,550.12,13896.298766255419,Completed,LAX
781,2027-02-20,Transfer,452.47,13901.300433477825,Completed,CHI
782,2027-02-21,Transfer,469.34,13906.302100700233,Completed,LAX
783,2027-02-22,Transfer,497.41,13911.30376792264,Completed,NYC
784,2027-02-23,Withdrawal,304.58,13916.305435145048,Completed,CHI
785,2027-02-24,Transfer,518.62,13921.307102367457,Completed,CHI
786,2027-02-25,Deposit,499.62,13926.308769589863,Completed,NYC
787,2027-02-26,Deposit,495.48,13931.31043681227,Completed,LAX
788,2027-02-27,Deposit,534.28,13936.312104034678,Completed,LAX
789,2027-02-28,Transfer,283.51,13941.313771257086,Completed,NYC
790,2027-03-01,Transfer,691.18,13946.315438479493,Completed,LAX
791,2027-03-02,Deposit,469.66,13951.3171057019,Completed,NYC
792,2027-03-03,Deposit,356.58,13956.318772924307,Completed,LAX
793,2027-03-04,Deposit,511.15,13961.320440146716,Completed,LAX
794,2027-03-05,Transfer,372.88,13966.322107369124,Completed,CHI
795,2027-03-06,Deposit,506.64,13971.32377459153,Completed,CHI
796,2027-03-07,Transfer,554.06,13976.325441813937,Completed,NYC
797,2027-03-08,Deposit,368.11,13981.327109036345,Completed,NYC
798,2027-03-09,Withdrawal,584.54,13986.328776258753,Completed,NYC
799,2027-03-10,Withdrawal,513.11,13991.33044348116,Completed,NYC
800,2027-03-11,Deposit,534.91,13996.332110703568,Completed,CHI
801,2027-03-12,Transfer,540.41,14001.333777925975,Completed,LAX
802,2027-03-13,Withdrawal,551.24,14006.335445148383,Completed,CHI
803,2027-03-14,Withdrawal,612.04,14011.33711237079,Completed,CHI
804,2027-03-15,Transfer,586.05,14016.338779593198,Completed,NYC
805,2027-03-16,Transfer,548.69,14021.340446815604,Completed,LAX
806,2027-03-17,Withdrawal,423.57,14026.342114038012,Completed,LAX
807,2027-03-18,Deposit,528.63,14031.34378126042,Completed,NYC
808,2027-03-19,Deposit,444.22,14036.345448482827,Completed,NYC
809,2027-03-20,Deposit,355.12,14041.347115705235,Completed,LAX
810,2027-03-21,Withdrawal,495.86,14046.348782927642,Completed,LAX
811,2027-03-22,Withdrawal,408.72,14051.35045015005,Completed,CHI
812,2027-03-23,Transfer,613.51,14056.352117372457,Completed,LAX
813,2027-03-24,Transfer,496.23,14061.353784594865,Completed,NYC
814,2027-03-25,Withdrawal,504.53,14066.355451817271,Completed,LAX
815,2027-03-26,Withdrawal,577.52,14071.35711903968,Completed,CHI
816,2027-03-27,Withdrawal,458.19,14076.358786262088,Completed,CHI
817,2027-03-28,Deposit,474.34,14081.360453484494,Completed,CHI
818,2027-03-29,Deposit,616.47,14086.3621207069,Completed,LAX
819,2027-03-30,Transfer,361.63,14091.36378792931,Completed,LAX
820,2027-03-31,Withdrawal,413.3,14096.365455151717,Completed,LAX
821,2027-04-01,Transfer,486.63,14101.367122374124,Completed,LAX
822,2027-04-02,Transfer,578.48,14106.368789596532,Completed,CHI
823,2027-04-03,Transfer,524.98,14111.370456818939,Completed,NYC
824,2027-04-04,Withdrawal,384.25,14116.372124041347,Completed,NYC
825,2027-04-05,Transfer,408.02,14121.373791263755,Completed,NYC
826,2027-04-06,Deposit,669.45,14126.375458486162,Completed,NYC
827,2027-04-07,Withdrawal,531.63,14131.377125708568,Completed,CHI
828,2027-04-08,Withdrawal,438.16,14136.378792930976,Completed,LAX
829,2027-04-09,Withdrawal,451.57,14141.380460153385,Completed,CHI
830,2027-04-10,Withdrawal,874.02,14146.382127375791,Completed,NYC
831,2027-04-11,Deposit,634.03,14151.383794598198,Completed,NYC
832,2027-04-12,Withdrawal,336.35,14156.385461820606,Completed,CHI
833,2027-04-13,Deposit,454.12,14161.387129043014,Completed,LAX
834,2027-04-14,Deposit,572.28,14166.388796265423,Completed,CHI
835,2027-04-15,Deposit,472.45,14171.390463487829,Completed,NYC
836,2027-04-16,Deposit,613.91,14176.392130710236,Completed,CHI
837,2027-04-17,Transfer,676.42,14181.393797932644,Completed,CHI
838,2027-04-18,Withdrawal,500.76,14186.395465155052,Completed,CHI
839,2027-04-19,Transfer,529.47,14191.397132377459,Completed,CHI
840,2027-04-20,Deposit,483.13,14196.398799599865,Completed,CHI
841,2027-04-21,Transfer,588.28,14201.400466822273,Completed,CHI
842,2027-04-22,Deposit,649.99,14206.402134044682,Completed,LAX
843,2027-04-23,Deposit,593.44,14211.40380126709,Completed,LAX
844,2027-04-24,Transfer,391.7,14216.405468489496,Completed,LAX
845,2027-04-25,Withdrawal,575.44,14221.407135711903,Completed,CHI
846,2027-04-26,Deposit,442.12,14226.408802934311,Completed,LAX
847,2027-04-27,Withdrawal,674.84,14231.41047015672,Completed,NYC
848,2027-04-28,Deposit,547.63,14236.412137379126,Completed,NYC
849,2027-04-29,Withdrawal,605.81,14241.413804601532,Completed,NYC
850,2027-04-30,Transfer,497.89,14246.41547182394,Completed,NYC
851,2027-05-01,Deposit,496.77,14251.417139046349,Completed,NYC
852,2027-05-02,Transfer,543.08,14256.418806268757,Completed,CHI
853,2027-05-03,Withdrawal,496.92,14261.420473491164,Completed,NYC
854,2027-05-04,Withdrawal,657.89,14266.42214071357,Completed,LAX
855,2027-05-05,Withdrawal,385.78,14271.423807935978,Completed,CHI
856,2027-05-06,Withdrawal,568.54,14276.425475158387,Completed,LAX
857,2027-05-07,Transfer,441.33,14281.427142380793,Completed,NYC
858,2027-05-08,Transfer,586.1,14286.4288096032,Completed,CHI
859,2027-05-09,Deposit,320.29,14291.430476825608,Completed,NYC
860,2027-05-10,Deposit,628.61,14296.432144048016,Completed,LAX
861,2027-05-11,Transfer,469.06,14301.433811270424,Completed,LAX
862,2027-05-12,Withdrawal,376.63,14306.435478492831,Completed,NYC
863,2027-05-13,Withdrawal,571.67,14311.437145715237,Completed,CHI
864,2027-05-14,Deposit,480.82,14316.438812937646,Completed,LAX
865,2027-05-15,Deposit,527.71,14321.440480160054,Completed,NYC
866,2027-05-16,Transfer,622.79,14326.44214738246,Completed,NYC
867,2027-05-17,Transfer,390.88,14331.443814604867,Completed,CHI
868,2027-05-18,Withdrawal,426.36,14336.445481827275,Completed,LAX
869,2027-05-19,Transfer,508.04,14341.447149049684,Completed,CHI
870,2027-05-20,Deposit,556.75,14346.44881627209,Completed,NYC
871,2027-05-21,Deposit,429.64,14351.450483494498,Completed,CHI
872,2027-05-22,Transfer,420.69,14356.452150716905,Completed,LAX
873,2027-05-23,Transfer,577.13,14361.453817939313,Completed,CHI
874,2027-05-24,Withdrawal,598.36,14366.455485161721,Completed,CHI
875,2027-05-25,Deposit,639.73,14371.457152384128,Completed,LAX
876,2027-05-26,Transfer,470.49,14376.458819606534,Completed,LAX
877,2027-05-27,Withdrawal,241.78,14381.460486828943,Completed,LAX
878,2027-05-28,Deposit,552.34,14386.46215405135,Completed,LAX
879,2027-05-29,Transfer,575.99,14391.463821273757,Completed,NYC
880,2027-05-30,Transfer,353.32,14396.465488496164,Completed,CHI
881,2027-05-31,Transfer,509.04,14401.467155718572,Completed,CHI
882,2027-06-01,Deposit,527.53,14406.46882294098,Completed,LAX
883,2027-06-02,Withdrawal,534.04,14411.470490163389,Completed,CHI
884,2027-06-03,Withdrawal,453.53,14416.472157385795,Completed,CHI
885,2027-06-04,Withdrawal,508.34,14421.473824608202,Completed,NYC
886,2027-06-05,Withdrawal,560.04,14426.47549183061,Completed,LAX
887,2027-06-06,Transfer,322.38,14431.477159053018,Completed,LAX
888,2027-06-07,Transfer,591.11,14436.478826275425,Completed,NYC
889,2027-06-08,Transfer,463.42,14441.480493497831,Completed,LAX
890,2027-06-09,Withdrawal,576.45,14446.48216072024,Completed,NYC
891,2027-06-10,Withdrawal,429.74,14451.483827942648,Completed,CHI
892,2027-06-11,Transfer,328.82,14456.485495165056,Completed,CHI
893,2027-06-12,Withdrawal,618.11,14461.487162387462,Completed,CHI
894,2027-06-13,Withdrawal,664.11,14466.488829609869,Completed,NYC
895,2027-06-14,Transfer,313.95,14471.490496832277,Completed,NYC
896,2027-06-15,Transfer,370.77,14476.492164054685,Completed,CHI
897,2027-06-16,Deposit,509.42,14481.493831277092,Completed,CHI
898,2027-06-17,Withdrawal,395.06,14486.495498499498,Completed,LAX
899,2027-06-18,Deposit,576.03,14491.497165721907,Completed,NYC
900,2027-06-19,Withdrawal,420.29,14496.498832944315,Completed,NYC
901,2027-06-20,Withdrawal,448.24,14501.500500166723,Completed,CHI
902,2027-06-21,Withdrawal,521.14,14506.50216738913,Completed,LAX
903,2027-06-22,Deposit,282.18,14511.503834611536,Completed,LAX
904,2027-06-23,Transfer,468.01,14516.505501833944,Completed,CHI
905,2027-06-24,Withdrawal,701.46,14521.507169056353,Completed,LAX
906,2027-06-25,Deposit,558.69,14526.50883627876,Completed,CHI
907,2027-06-26,Transfer,400.09,14531.510503501166,Completed,NYC
908,2027-06-27,Withdrawal,604.6,14536.512170723574,Completed,CHI
909,2027-06-28,Deposit,706.32,14541.513837945982,Completed,NYC
910,2027-06-29,Transfer,627.47,14546.515505168389,Completed,CHI
911,2027-06-30,Withdrawal,441.54,14551.517172390797,Completed,LAX
912,2027-07-01,Transfer,434.24,14556.518839613203,Completed,NYC
913,2027-07-02,Deposit,462.95,14561.520506835612,Completed,NYC
914,2027-07-03,Deposit,395.09,14566.52217405802,Completed,LAX
915,2027-07-04,Deposit,502.92,14571.523841280426,Completed,LAX
916,2027-07-05,Withdrawal,399.43,14576.525508502833,Completed,CHI
917,2027-07-06,Deposit,412.48,14581.527175725241,Completed,CHI
918,2027-07-07,Transfer,532.08,14586.52884294765,Completed,NYC
919,2027-07-08,Withdrawal,443.64,14591.530510170056,Completed,NYC
920,2027-07-09,Deposit,479.56,14596.532177392462,Completed,LAX
921,2027-07-10,Withdrawal,714.82,14601.53384461487,Completed,NYC
922,2027-07-11,Transfer,536.82,14606.535511837279,Completed,NYC
923,2027-07-12,Deposit,619.03,14611.537179059687,Completed,LAX
924,2027-07-13,Withdrawal,543.79,14616.538846282094,Completed,NYC
925,2027-07-14,Transfer,560.3,14621.5405135045,Completed,LAX
926,2027-07-15,Transfer,365.08,14626.542180726909,Completed,CHI
927,2027-07-16,Withdrawal,445.3,14631.543847949317,Completed,NYC
928,2027-07-17,Transfer,473.77,14636.545515171723,Completed,LAX
929,2027-07-18,Transfer,455.34,14641.54718239413,Completed,NYC
930,2027-07-19,Withdrawal,479.71,14646.548849616538,Completed,NYC
931,2027-07-20,Withdrawal,515.99,14651.550516838946,Completed,CHI
932,2027-07-21,Withdrawal,477.74,14656.552184061355,Completed,NYC
933,2027-07-22,Transfer,568.96,14661.553851283761,Completed,NYC
934,2027-07-23,Withdrawal,475.22,14666.555518506168,Completed,CHI
935,2027-07-24,Transfer,608.4,14671.557185728576,Completed,CHI
936,2027-07-25,Withdrawal,498.69,14676.558852950984,Completed,LAX
937,2027-07-26,Withdrawal,440.53,14681.56052017339,Completed,LAX
938,2027-07-27,Deposit,374.86,14686.562187395797,Completed,CHI
939,2027-07-28,Withdrawal,423.06,14691.563854618205,Completed,CHI
940,2027-07-29,Transfer,474.57,14696.565521840614,Completed,LAX
941,2027-07-30,Transfer,620.21,14701.567189063022,Completed,CHI
942,2027-07-31,Withdrawal,372.81,14706.568856285428,Completed,LAX
943,2027-08-01,Withdrawal,604.02,14711.570523507835,Completed,NYC
944,2027-08-02,Deposit,490.82,14716.572190730243,Completed,NYC
945,2027-08-03,Withdrawal,416.86,14721.573857952651,Completed,NYC
946,2027-08-04,Deposit,368.09,14726.575525175058,Completed,NYC
947,2027-08-05,Withdrawal,554.9,14731.577192397464,Completed,CHI
948,2027-08-06,Transfer,309.38,14736.578859619873,Completed,LAX
949,2027-08-07,Transfer,453.85,14741.580526842281,Completed,CHI
950,2027-08-08,Transfer,455.96,14746.582194064687,Completed,LAX
951,2027-08-09,Withdrawal,483.69,14751.583861287096,Completed,LAX
952,2027-08-10,Deposit,558.12,14756.585528509502,Completed,LAX
953,2027-08-11,Deposit,438.54,14761.58719573191,Completed,LAX
954,2027-08-12,Withdrawal,512.03,14766.588862954319,Completed,LAX
955,2027-08-13,Transfer,378.22,14771.590530176725,Completed,CHI
956,2027-08-14,Deposit,505.77,14776.592197399132,Completed,CHI
957,2027-08-15,Deposit,560.84,14781.59386462154,Completed,NYC
958,2027-08-16,Transfer,464.83,14786.595531843948,Completed,NYC
959,2027-08-17,Withdrawal,536.87,14791.597199066355,Completed,LAX
960,2027-08-18,Withdrawal,510.46,14796.598866288761,Completed,NYC
961,2027-08-19,Transfer,465.57,14801.60053351117,Completed,LAX
962,2027-08-20,Transfer,493.92,14806.602200733578,Completed,NYC
963,2027-08-21,Withdrawal,480.5,14811.603867955986,Completed,CHI
964,2027-08-22,Withdrawal,302.58,14816.605535178393,Completed,NYC
965,2027-08-23,Transfer,350.08,14821.607202400799,Completed,LAX
966,2027-08-24,Transfer,543.29,14826.608869623207,Completed,CHI
967,2027-08-25,Withdrawal,291.17,14831.610536845616,Completed,LAX
968,2027-08-26,Transfer,615.84,14836.612204068022,Completed,NYC
969,2027-08-27,Transfer,359.0,14841.613871290429,Completed,CHI
970,2027-08-28,Withdrawal,503.05,14846.615538512837,Completed,CHI
971,2027-08-29,Withdrawal,547.21,14851.617205735245,Completed,LAX
972,2027-08-30,Deposit,436.33,14856.618872957653,Completed,LAX
973,2027-08-31,Deposit,616.26,14861.62054018006,Completed,NYC
974,2027-09-01,Withdrawal,362.91,14866.622207402466,Completed,NYC
975,2027-09-02,Deposit,590.68,14871.623874624875,Completed,NYC
976,2027-09-03,Transfer,514.86,14876.625541847283,Completed,CHI
977,2027-09-04,Deposit,484.88,14881.62720906969,Completed,LAX
978,2027-09-05,Transfer,601.17,14886.628876292096,Completed,LAX
979,2027-09-06,Deposit,553.93,14891.630543514504,Completed,NYC
980,2027-09-07,Withdrawal,379.55,14896.632210736912,Completed,LAX
981,2027-09-08,Withdrawal,641.18,14901.63387795932,Completed,NYC
982,2027-09-09,Deposit,600.4,14906.635545181727,Completed,NYC
983,2027-09-10,Transfer,510.38,14911.637212404134,Completed,CHI
984,2027-09-11,Transfer,514.97,14916.638879626542,Completed,CHI
985,2027-09-12,Deposit,633.62,14921.64054684895,Completed,CHI
986,2027-09-13,Transfer,665.82,14926.642214071357,Completed,CHI
987,2027-09-14,Transfer,561.27,14931.643881293763,Completed,CHI
988,2027-09-15,Deposit,383.74,14936.645548516171,Completed,CHI
989,2027-09-16,Deposit,512.03,14941.64721573858,Completed,LAX
990,2027-09-17,Withdrawal,582.0,14946.648882960986,Completed,CHI
991,2027-09-18,Withdrawal,416.55,14951.650550183394,Completed,NYC
992,2027-09-19,Transfer,379.41,14956.652217405801,Completed,NYC
993,2027-09-20,Deposit,500.58,14961.65388462821,Completed,NYC
994,2027-09-21,Withdrawal,511.24,14966.655551850617,Completed,CHI
995,2027-09-22,Deposit,537.78,14971.657219073024,Completed,NYC
996,2027-09-23,Withdrawal,623.03,14976.65888629543,Completed,NYC
997,2027-09-24,Transfer,281.76,14981.660553517839,Completed,LAX
998,2027-09-25,Withdrawal,509.99,14986.662220740247,Completed,NYC
999,2027-09-26,Deposit,479.43,14991.663887962653,Completed,CHI
1000,2027-09-27,Withdrawal,501.57,14996.66555518506,Completed,NYC
1001,2027-09-28,Withdrawal,516.74,15001.667222407468,Completed,LAX
1002,2027-09-29,Withdrawal,602.57,15006.668889629877,Completed,CHI
1003,2027-09-30,Transfer,555.89,15011.670556852285,Completed,CHI
1004,2027-10-01,Transfer,495.43,15016.672224074691,Completed,LAX
1005,2027-10-02,Withdrawal,508.91,15021.673891297098,Completed,LAX
1006,2027-10-03,Withdrawal,510.54,15026.675558519506,Completed,LAX
1007,2027-10-04,Withdrawal,486.7,15031.677225741914,Completed,LAX
1008,2027-10-05,Transfer,632.2,15036.67889296432,Completed,LAX
1009,2027-10-06,Withdrawal,308.78,15041.680560186727,Completed,NYC
1010,2027-10-07,Transfer,359.85,15046.682227409136,Completed,CHI
1011,2027-10-08,Transfer,659.76,15051.683894631544,Completed,CHI
1012,2027-10-09,Withdrawal,557.37,15056.685561853952,Completed,NYC
1013,2027-10-10,Deposit,563.06,15061.687229076359,Completed,NYC
1014,2027-10-11,Withdrawal,615.82,15066.688896298765,Completed,NYC
1015,2027-10-12,Deposit,298.16,15071.690563521173,Completed,LAX
1016,2027-10-13,Deposit,643.91,15076.692230743582,Completed,NYC
1017,2027-10-14,Transfer,383.35,15081.693897965988,Completed,NYC
1018,2027-10-15,Deposit,401.73,15086.695565188395,Completed,LAX
1019,2027-10-16,Withdrawal,603.62,15091.697232410803,Completed,CHI
1020,2027-10-17,Transfer,384.43,15096.698899633211,Completed,CHI
1021,2027-10-18,Deposit,553.09,15101.70056685562,Completed,CHI
1022,2027-10-19,Deposit,642.73,15106.702234078026,Completed,CHI
1023,2027-10-20,Withdrawal,435.04,15111.703901300432,Completed,CHI
1024,2027-10-21,Transfer,441.09,15116.70556852284,Completed,LAX
1025,2027-10-22,Transfer,567.2,15121.707235745249,Completed,NYC
1026,2027-10-23,Withdrawal,589.63,15126.708902967655,Completed,CHI
1027,2027-10-24,Withdrawal,534.17,15131.710570190062,Completed,LAX
1028,2027-10-25,Withdrawal,341.86,15136.71223741247,Completed,NYC
1029,2027-10-26,Transfer,661.02,15141.713904634878,Completed,NYC
1030,2027-10-27,Deposit,562.25,15146.715571857287,Completed,CHI
1031,2027-10-28,Withdrawal,264.31,15151.717239079693,Completed,NYC
1032,2027-10-29,Deposit,410.02,15156.7189063021,Completed,CHI
1033,2027-10-30,Withdrawal,394.0,15161.720573524508,Completed,CHI
1034,2027-10-31,Deposit,422.23,15166.722240746916,Completed,NYC
1035,2027-11-01,Transfer,525.61,15171.723907969323,Completed,CHI
1036,2027-11-02,Deposit,428.48,15176.72557519173,Completed,LAX
1037,2027-11-03,Transfer,622.49,15181.727242414137,Completed,LAX
1038,2027-11-04,Withdrawal,610.87,15186.728909636546,Completed,CHI
1039,2027-11-05,Withdrawal,507.43,15191.730576858952,Completed,NYC
1040,2027-11-06,Transfer,394.68,15196.73224408136,Completed,CHI
1041,2027-11-07,Transfer,499.94,15201.733911303767,Completed,CHI
1042,2027-11-08,Deposit,540.68,15206.735578526175,Completed,LAX
1043,2027-11-09,Deposit,616.25,15211.737245748584,Completed,NYC
1044,2027-11-10,Deposit,453.57,15216.73891297099,Completed,CHI
1045,2027-11-11,Deposit,507.97,15221.740580193396,Completed,NYC
1046,2027-11-12,Transfer,400.33,15226.742247415805,Completed,CHI
1047,2027-11-13,Transfer,453.9,15231.743914638213,Completed,LAX
1048,2027-11-14,Transfer,616.83,15236.74558186062,Completed,NYC
1049,2027-11-15,Transfer,659.62,15241.747249083026,Completed,CHI
1050,2027-11-16,Deposit,465.5,15246.748916305434,Completed,LAX
1051,2027-11-17,Transfer,473.59,15251.750583527843,Completed,NYC
1052,2027-11-18,Transfer,423.93,15256.75225075025,Completed,LAX
1053,2027-11-19,Deposit,347.04,15261.753917972657,Completed,LAX
1054,2027-11-20,Withdrawal,537.28,15266.755585195064,Completed,CHI
1055,2027-11-21,Transfer,547.27,15271.757252417472,Completed,LAX
1056,2027-11-22,Transfer,560.44,15276.75891963988,Completed,CHI
1057,2027-11-23,Transfer,502.61,15281.760586862287,Completed,NYC
1058,2027-11-24,Deposit,552.92,15286.762254084693,Completed,CHI
1059,2027-11-25,Withdrawal,516.54,15291.763921307102,Completed,LAX
1060,2027-11-26,Transfer,624.45,15296.76558852951,Completed,CHI
1061,2027-11-27,Withdrawal,537.46,15301.767255751918,Completed,CHI
1062,2027-11-28,Withdrawal,645.13,15306.768922974325,Completed,NYC
1063,2027-11-29,Withdrawal,607.24,15311.770590196731,Completed,CHI
1064,2027-11-30,Transfer,535.9,15316.77225741914,Completed,CHI
1065,2027-12-01,Transfer,375.77,15321.773924641548,Completed,NYC
1066,2027-12-02,Withdrawal,551.73,15326.775591863954,Completed,LAX
1067,2027-12-03,Deposit,532.08,15331.77725908636,Completed,NYC
1068,2027-12-04,Transfer,691.86,15336.778926308769,Completed,CHI
1069,2027-12-05,Deposit,574.23,15341.780593531177,Completed,NYC
1070,2027-12-06,Withdrawal,386.87,15346.782260753585,Completed,NYC
1071,2027-12-07,Transfer,420.71,15351.783927975992,Completed,LAX
1072,2027-12-08,Transfer,596.39,15356.785595198398,Completed,CHI
1073,2027-12-09,Withdrawal,480.69,15361.787262420807,Completed,NYC
1074,2027-12-10,Withdrawal,379.71,15366.788929643215,Completed,CHI
1075,2027-12-11,Transfer,549.08,15371.790596865621,Completed,CHI
1076,2027-12-12,Deposit,549.36,15376.792264088028,Completed,CHI
1077,2027-12-13,Deposit,488.15,15381.793931310436,Completed,NYC
1078,2027-12-14,Withdrawal,586.16,15386.795598532844,Completed,CHI
1079,2027-12-15,Withdrawal,489.58,15391.797265755251,Completed,NYC
1080,2027-12-16,Transfer,686.48,15396.79893297766,Completed,CHI
1081,2027-12-17,Transfer,390.25,15401.800600200066,Completed,CHI
1082,2027-12-18,Deposit,590.79,15406.802267422474,Completed,NYC
1083,2027-12-19,Deposit,599.1,15411.803934644882,Completed,LAX
1084,2027-12-20,Transfer,626.69,15416.805601867289,Completed,NYC
1085,2027-12-21,Withdrawal,487.47,15421.807269089695,Completed,NYC
1086,2027-12-22,Transfer,458.7,15426.808936312103,Completed,LAX
1087,2027-12-23,Deposit,674.07,15431.810603534512,Completed,NYC
1088,2027-12-24,Transfer,554.66,15436.812270756918,Completed,LAX
1089,2027-12-25,Withdrawal,441.49,15441.813937979325,Completed,CHI
1090,2027-12-26,Transfer,583.24,15446.815605201733,Completed,CHI
1091,2027-12-27,Deposit,658.71,15451.817272424141,Completed,NYC
1092,2027-12-28,Transfer,566.64,15456.81893964655,Completed,NYC
1093,2027-12-29,Transfer,427.4,15461.820606868956,Completed,CHI
1094,2027-12-30,Deposit,597.94,15466.822274091362,Completed,CHI
1095,2027-12-31,Transfer,346.25,15471.82394131377,Completed,CHI
1096,2028-01-01,Deposit,577.68,15476.825608536179,Completed,NYC
1097,2028-01-02,Transfer,597.83,15481.827275758586,Completed,LAX
1098,2028-01-03,Deposit,477.8,15486.828942980992,Completed,CHI
1099,2028-01-04,Withdrawal,527.71,15491.8306102034,Completed,NYC
1100,2028-01-05,Transfer,515.03,15496.832277425809,Completed,CHI
1101,2028-01-06,Transfer,446.42,15501.833944648217,Completed,CHI
1102,2028-01-07,Deposit,414.24,15506.835611870623,Completed,CHI
1103,2028-01-08,Deposit,472.13,15511.83727909303,Completed,LAX
1104,2028-01-09,Deposit,437.8,15516.838946315438,Completed,CHI
1105,2028-01-10,Deposit,651.38,15521.840613537846,Completed,NYC
1106,2028-01-11,Deposit,364.47,15526.842280760253,Completed,NYC
1107,2028-01-12,Withdrawal,679.92,15531.84394798266,Completed,LAX
1108,2028-01-13,Withdrawal,476.46,15536.845615205068,Completed,CHI
1109,2028-01-14,Deposit,422.9,15541.847282427476,Completed,NYC
1110,2028-01-15,Withdrawal,445.58,15546.848949649884,Completed,LAX
1111,2028-01-16,Transfer,395.9,15551.85061687229,Completed,LAX
1112,2028-01-17,Withdrawal,296.78,15556.852284094697,Completed,CHI
1113,2028-01-18,Transfer,581.6,15561.853951317105,Completed,NYC
1114,2028-01-19,Deposit,484.64,15566.855618539514,Completed,NYC
1115,2028-01-20,Withdrawal,416.15,15571.85728576192,Completed,LAX
1116,2028-01-21,Deposit,369.42,15576.858952984327,Completed,NYC
1117,2028-01-22,Deposit,443.72,15581.860620206735,Completed,LAX
1118,2028-01-23,Withdrawal,374.85,15586.862287429143,Completed,NYC
1119,2028-01-24,Deposit,629.86,15591.86395465155,Completed,LAX
1120,2028-01-25,Withdrawal,310.37,15596.865621873958,Completed,LAX
1121,2028-01-26,Withdrawal,404.18,15601.867289096364,Completed,NYC
1122,2028-01-27,Deposit,411.7,15606.868956318773,Completed,LAX
1123,2028-01-28,Transfer,547.52,15611.870623541181,Completed,NYC
1124,2028-01-29,Deposit,525.38,15616.872290763587,Completed,CHI
1125,2028-01-30,Withdrawal,485.52,15621.873957985994,Completed,LAX
1126,2028-01-31,Transfer,482.78,15626.875625208402,Completed,LAX
1127,2028-02-01,Withdrawal,539.81,15631.87729243081,Completed,CHI
1128,2028-02-02,Transfer,420.46,15636.878959653217,Completed,CHI
1129,2028-02-03,Deposit,548.37,15641.880626875623,Completed,CHI
