emp_id,department,salary,years_employed,performance_rating,projects_completed,hire_date,is_active
50451,HR,14053,25,5.0,21,1996-03-26,True
50452,Finance,21864,26,4.5705689414549235,12,1996-03-27,True
50453,IT,29464,7,2.240345592901595,10,1996-03-28,True
50454,Sales,46383,8,2.6271542322371473,43,1996-03-29,True
50455,IT,54387,6,2.223290453722501,19,1996-03-30,True
50456,Finance,43354,22,3.1534148139035967,14,1996-03-31,True
50457,HR,48848,25,3.8222378466723876,9,1996-04-01,True
50458,Ops,21569,5,2.1422848355517443,23,1996-04-02,True
50459,Ops,68721,23,3.395234457700176,49,1996-04-03,True
50460,IT,69457,22,2.383494453543051,46,1996-04-04,True
50461,IT,64176,18,3.616611385700222,25,1996-04-05,True
50462,Sales,31620,24,3.6912057986004725,23,1996-04-06,True
50463,IT,40505,14,2.7367015671369095,38,1996-04-07,True
50464,HR,32199,6,3.0451933661020827,35,1996-04-08,True
50465,Ops,19318,5,3.828110548486046,3,1996-04-09,True
50466,IT,34784,27,3.4577189780358095,24,1996-04-10,True
50467,Sales,16851,22,2.9030165647439725,47,1996-04-11,True
50468,IT,14761,16,4.757222374402279,1,1996-04-12,True
50469,IT,59731,12,3.3078653425421307,24,1996-04-13,True
50470,Sales,59466,2,3.8200490850062483,12,1996-04-14,True
50471,IT,70673,9,3.838864932781328,20,1996-04-15,True
50472,Ops,32879,18,3.0041226369837535,18,1996-04-16,True
50473,Finance,43525,25,3.813342535913196,20,1996-04-17,True
50474,Sales,59002,17,2.059907188919458,22,1996-04-18,True
50475,HR,34287,4,3.8204645308493523,36,1996-04-19,True
50476,IT,12635,15,4.24433672956682,46,1996-04-20,True
50477,Sales,164954,28,4.156716378838053,28,1996-04-21,True
50478,Sales,90581,18,2.9516815671427703,34,1996-04-22,True
50479,HR,91491,26,1.216074205983769,39,1996-04-23,True
50480,Finance,45566,9,3.52238738844525,33,1996-04-24,True
50481,HR,26770,12,3.394034249879076,39,1996-04-25,True
50482,Sales,45521,21,3.5414900979117263,44,1996-04-26,True
50483,Finance,51623,1,3.885398930307042,4,1996-04-27,True
50484,Ops,19110,11,2.4853523858979667,25,1996-04-28,True
50485,Ops,32768,12,3.504458861437491,29,1996-04-29,True
50486,Ops,61062,17,3.5601840660906054,4,1996-04-30,True
50487,HR,107996,8,1.763838768432203,16,1996-05-01,True
50488,Finance,63076,10,4.099418833762414,7,1996-05-02,True
50489,Finance,34419,15,2.517463161189189,14,1996-05-03,True
50490,IT,20318,9,2.991736420815726,23,1996-05-04,True
50491,Sales,148697,16,4.0495269988764955,24,1996-05-05,True
50492,IT,47413,5,2.4570513857314817,2,1996-05-06,True
50493,Sales,69842,22,3.7923698366751943,3,1996-05-07,True
50494,Finance,44993,1,4.771162415674405,46,1996-05-08,True
50495,HR,19764,21,3.751996547089432,22,1996-05-09,True
50496,HR,162546,20,4.131165747211646,13,1996-05-10,True
50497,Sales,66025,8,2.6248897317830915,33,1996-05-11,True
50498,Finance,92070,21,1.7152274337547144,14,1996-05-12,True
50499,Sales,27566,19,2.898639746655846,6,1996-05-13,True
50500,IT,43429,9,2.963339144644704,10,1996-05-14,True
50501,HR,100342,8,3.3993563381305822,10,1996-05-15,True
50502,Sales,35761,14,3.438330970490957,31,1996-05-16,True
50503,Ops,28693,29,3.348332062584407,8,1996-05-17,True
50504,Sales,22479,4,2.755767290871609,35,1996-05-18,True
50505,Sales,19571,17,2.3646191599651134,10,1996-05-19,True
50506,Ops,72676,26,3.7213837680206687,33,1996-05-20,True
50507,HR,42645,7,2.7807782873476015,48,1996-05-21,True
50508,Ops,14986,26,2.936278012868699,11,1996-05-22,True
50509,Ops,110318,19,4.352624872661144,34,1996-05-23,True
50510,Finance,95188,10,4.417570296240058,7,1996-05-24,True
50511,HR,88448,21,3.3132703379443824,7,1996-05-25,True
50512,Ops,14568,2,4.112929246060108,7,1996-05-26,True
50513,Finance,47082,21,3.9771489316189728,17,1996-05-27,True
50514,Sales,96366,14,2.693237066062195,12,1996-05-28,True
50515,IT,23734,0,3.639485930300434,42,1996-05-29,True
50516,Sales,27328,2,2.375344286389865,18,1996-05-30,True
50517,Finance,38285,21,3.689888146032323,13,1996-05-31,True
50518,IT,13142,1,2.968112385831124,45,1996-06-01,True
50519,Finance,50350,7,3.844534163891684,32,1996-06-02,True
50520,Sales,80192,7,3.4304421196019823,12,1996-06-03,True
50521,Finance,65921,6,4.502630156101711,1,1996-06-04,True
50522,Ops,108561,20,3.729005800500032,31,1996-06-05,True
50523,IT,46817,9,4.818559743909629,40,1996-06-06,True
50524,HR,43450,17,3.6820194818667233,49,1996-06-07,True
50525,IT,39508,27,2.27371622163567,2,1996-06-08,True
50526,Finance,29049,22,3.5432401385093772,48,1996-06-09,True
50527,Ops,23205,6,3.4682202326383975,25,1996-06-10,True
50528,IT,28308,7,4.424000991337863,48,1996-06-11,True
50529,Ops,42029,4,3.827814994789748,46,1996-06-12,True
50530,Ops,31968,27,2.598568871070725,28,1996-06-13,True
50531,Ops,47124,16,2.001050578411424,4,1996-06-14,True
50532,Finance,46346,6,2.408607808587222,15,1996-06-15,True
50533,Sales,64900,29,3.6291585874489583,33,1996-06-16,True
50534,Finance,32428,15,2.947108857392034,29,1996-06-17,True
50535,Ops,12743,8,3.2626304783256423,29,1996-06-18,True
50536,Ops,24792,0,2.7039738407902902,41,1996-06-19,True
50537,Ops,139443,4,2.859726192634553,19,1996-06-20,True
50538,Finance,69466,29,2.9462284272169814,39,1996-06-21,True
50539,Finance,34606,22,5.0,14,1996-06-22,True
50540,Finance,39105,3,2.3716161391283066,0,1996-06-23,True
50541,Ops,41999,12,3.0432367608538886,34,1996-06-24,True
50542,Sales,33358,7,4.9825623555394145,16,1996-06-25,True
50543,Ops,49784,0,3.9214469644579664,17,1996-06-26,True
50544,HR,66861,27,4.040560522811077,18,1996-06-27,True
50545,IT,92107,7,3.3393610039262525,48,1996-06-28,True
50546,HR,35617,13,4.679466146492145,18,1996-06-29,True
50547,Sales,37188,22,3.0832610841929853,5,1996-06-30,True
50548,Finance,36291,23,5.0,4,1996-07-01,True
50549,IT,45081,0,3.740086653429953,20,1996-07-02,True
50550,Ops,83873,9,2.7426786983166114,1,1996-07-03,True
50551,IT,28147,0,2.04742738515596,19,1996-07-04,True
50552,IT,166738,10,3.228312545554195,12,1996-07-05,True
50553,HR,61875,20,3.571318511097851,6,1996-07-06,True
50554,HR,86393,19,4.919530018511422,1,1996-07-07,True
50555,Sales,25798,25,1.7884489840819355,40,1996-07-08,True
50556,Finance,35409,22,2.480032959958974,48,1996-07-09,True
50557,HR,32377,10,2.52310069625028,34,1996-07-10,True
50558,Sales,45627,4,4.228742310348389,45,1996-07-11,True
50559,Sales,13062,18,5.0,19,1996-07-12,True
50560,Sales,59867,19,2.7870714202747138,41,1996-07-13,True
50561,Ops,16168,6,3.0515632120345217,29,1996-07-14,True
50562,HR,55782,1,3.402448235065666,8,1996-07-15,True
50563,HR,82176,11,4.346360162891852,12,1996-07-16,True
50564,IT,43088,23,3.717235576770924,41,1996-07-17,True
50565,Finance,40320,1,2.7619692046667312,28,1996-07-18,True
50566,Sales,40431,16,3.9595805534265605,31,1996-07-19,True
50567,Finance,39238,2,3.5235290231110477,36,1996-07-20,True
50568,Finance,52567,14,4.7530321843592915,33,1996-07-21,True
50569,Sales,77653,15,3.4215967752215626,40,1996-07-22,True
50570,IT,66539,15,3.6706373359623714,11,1996-07-23,True
50571,Finance,111457,5,3.350379878111185,38,1996-07-24,True
50572,Ops,47999,19,2.882838401051819,31,1996-07-25,True
50573,IT,33483,20,5.0,39,1996-07-26,True
50574,Ops,34475,18,2.0632474761647943,23,1996-07-27,True
50575,Finance,21762,17,4.389684284050636,10,1996-07-28,True
50576,HR,36347,24,3.3073679591874203,37,1996-07-29,True
50577,Finance,32241,13,3.7046448235198417,22,1996-07-30,True
50578,Finance,134511,5,3.209270168838943,18,1996-07-31,True
50579,Sales,63234,11,2.6145256603698934,27,1996-08-01,True
50580,Finance,135969,8,2.5174665092741098,18,1996-08-02,True
50581,Finance,14751,21,2.4713693572172577,4,1996-08-03,True
50582,Ops,55574,10,1.9046250185238063,42,1996-08-04,True
50583,IT,86099,23,3.3682159477718043,22,1996-08-05,True
50584,Sales,56504,5,2.6927525383268796,36,1996-08-06,True
50585,HR,35326,28,3.3839601959211496,40,1996-08-07,True
50586,HR,51632,11,4.074360050675767,34,1996-08-08,True
50587,Finance,49599,3,3.8173834943866267,3,1996-08-09,True
50588,Finance,50560,0,4.239105645915495,40,1996-08-10,True
50589,Sales,54815,2,2.5578144243731153,22,1996-08-11,True
50590,HR,82554,4,4.52610996993564,19,1996-08-12,True
50591,Finance,53653,24,3.3876967190890563,17,1996-08-13,True
50592,Sales,55779,6,3.1796362108449863,16,1996-08-14,True
50593,HR,47509,22,5.0,10,1996-08-15,True
50594,Finance,61890,9,5.0,43,1996-08-16,True
50595,Finance,30844,19,3.1352018987148966,25,1996-08-17,True
50596,Ops,66796,4,4.991396898859029,17,1996-08-18,True
50597,Sales,39070,14,2.8102264620295085,0,1996-08-19,True
50598,Sales,79053,19,3.60223573024859,40,1996-08-20,True
50599,Ops,33420,28,4.269637051112666,38,1996-08-21,True
50600,Sales,46029,27,2.830042147649594,3,1996-08-22,True
50601,Sales,42871,20,5.0,14,1996-08-23,True
50602,Finance,25971,11,4.122212267452464,26,1996-08-24,True
50603,Sales,89177,20,3.174753940800463,12,1996-08-25,True
50604,Ops,59612,28,4.348916074051996,28,1996-08-26,True
50605,Sales,48788,4,2.697626961177691,20,1996-08-27,True
50606,IT,99601,10,1.8400609365450815,48,1996-08-28,True
50607,HR,39227,18,3.8724082837577454,8,1996-08-29,True
50608,IT,47156,15,4.376811320011932,32,1996-08-30,True
50609,IT,92414,11,4.26730446028119,47,1996-08-31,True
50610,Ops,205566,1,4.157932532796267,4,1996-09-01,True
50611,HR,50268,29,3.3488034309478687,39,1996-09-02,True
50612,IT,125745,7,2.647781543944368,0,1996-09-03,True
50613,Finance,53065,1,2.897638712190109,18,1996-09-04,True
50614,HR,29680,25,3.6309200447771763,49,1996-09-05,True
50615,Ops,64637,17,3.2812897048144043,34,1996-09-06,True
50616,Finance,100106,20,4.431863761362454,5,1996-09-07,True
50617,Sales,53771,7,4.549559789601828,3,1996-09-08,True
50618,Sales,63178,16,4.114606777910245,18,1996-09-09,True
50619,Finance,25023,23,3.086063766773851,35,1996-09-10,True
50620,Ops,12279,16,2.931213935555318,30,1996-09-11,True
50621,Sales,54765,19,2.4605298584777486,26,1996-09-12,True
50622,HR,20000,21,2.890795884087678,24,1996-09-13,True
50623,Sales,44639,28,3.474818988278017,16,1996-09-14,True
50624,Ops,31230,22,5.0,34,1996-09-15,True
50625,Sales,50085,25,3.5189418970741104,3,1996-09-16,True
50626,IT,76071,28,3.4582795066691654,35,1996-09-17,True
50627,Ops,16547,22,1.620246788616275,35,1996-09-18,True
50628,Sales,40920,24,3.1292125661408887,4,1996-09-19,True
50629,Ops,40774,1,4.651780810681175,15,1996-09-20,True
50630,HR,99145,16,3.955271248264521,29,1996-09-21,True
50631,IT,46091,10,3.0380451848662657,28,1996-09-22,True
50632,HR,27144,20,2.586708355046228,19,1996-09-23,True
50633,Finance,31264,28,2.9466429883077963,43,1996-09-24,True
50634,IT,129457,7,3.2757962653631574,32,1996-09-25,True
50635,IT,26029,16,3.3411588345644723,3,1996-09-26,True
50636,Finance,45470,5,5.0,38,1996-09-27,True
50637,Sales,51777,26,4.1446615947897545,40,1996-09-28,True
50638,Sales,22270,26,2.881374766489718,3,1996-09-29,True
50639,Ops,27104,5,3.2512875326909634,0,1996-09-30,True
50640,HR,13580,17,3.989084925296381,1,1996-10-01,True
50641,Finance,25683,9,3.984237760683688,0,1996-10-02,True
50642,IT,65394,22,3.7928090193999875,20,1996-10-03,True
50643,IT,50225,23,3.872403057848021,28,1996-10-04,True
50644,Ops,14283,2,4.639978069579515,44,1996-10-05,True
50645,Sales,104182,6,3.0555474531837974,38,1996-10-06,True
50646,Finance,20030,6,2.3337571148207568,47,1996-10-07,True
50647,HR,25065,9,2.5360938249119873,46,1996-10-08,True
50648,Finance,115421,26,3.1160289505227583,20,1996-10-09,True
50649,HR,58492,4,3.731661943678104,47,1996-10-10,True
50650,Sales,42380,13,4.322576535111651,22,1996-10-11,True
50651,Ops,108227,19,3.07912790908055,30,1996-10-12,True
50652,Sales,42425,8,2.9572930010823733,26,1996-10-13,True
50653,Finance,54587,11,4.856556731007727,47,1996-10-14,True
50654,HR,31604,7,3.9336063023873473,22,1996-10-15,True
50655,HR,41269,4,2.9632067184068376,11,1996-10-16,True
50656,Ops,42522,7,2.924705445021891,20,1996-10-17,True
50657,Finance,85627,25,3.600848277631988,49,1996-10-18,True
50658,Finance,30496,10,2.1541985787858904,39,1996-10-19,True
50659,HR,39360,9,3.591882184990669,30,1996-10-20,True
50660,Sales,12110,5,3.315874034683943,23,1996-10-21,True
50661,IT,15921,5,4.084749892675441,22,1996-10-22,True
50662,Ops,67015,0,3.5607838915602326,28,1996-10-23,True
50663,HR,35009,12,3.18452554515829,41,1996-10-24,True
50664,HR,35879,16,3.078705223340422,44,1996-10-25,True
50665,Finance,63372,21,2.105716886542726,31,1996-10-26,True
50666,Sales,36167,11,2.76401441835183,0,1996-10-27,True
50667,Ops,46676,0,3.2958834975849154,25,1996-10-28,True
50668,HR,37223,19,3.528436048092273,28,1996-10-29,True
50669,Ops,13201,9,3.050158832775909,14,1996-10-30,True
50670,Sales,63307,14,4.2097410918527896,9,1996-10-31,True
50671,Ops,106447,8,3.502959644359817,8,1996-11-01,True
50672,HR,88591,18,4.231183551736636,35,1996-11-02,True
50673,HR,45408,14,3.3696042641484665,45,1996-11-03,True
50674,Ops,51152,13,3.102320270844965,49,1996-11-04,True
50675,Sales,54982,1,4.630429356185748,45,1996-11-05,True
50676,Sales,107291,6,4.284702372791052,21,1996-11-06,True
50677,Ops,88879,17,4.321741412775896,1,1996-11-07,True
50678,Sales,35440,23,4.821746301865877,13,1996-11-08,True
50679,Finance,40128,4,3.384995804008729,40,1996-11-09,True
50680,HR,38465,15,3.1207610554693193,23,1996-11-10,True
50681,Sales,30682,0,2.4513702845385197,26,1996-11-11,True
50682,Finance,29907,10,2.5469728139497367,27,1996-11-12,True
50683,Ops,39844,24,4.353951836372602,19,1996-11-13,True
50684,Finance,10208,12,1.8200492925565313,24,1996-11-14,True
50685,Ops,53431,15,3.400741001302648,15,1996-11-15,True
50686,HR,32509,4,3.1157683786319947,29,1996-11-16,True
50687,Finance,20641,27,2.455292024856591,2,1996-11-17,True
50688,HR,37962,9,3.9385459461223005,22,1996-11-18,True
50689,Ops,27095,9,3.0702899708088798,40,1996-11-19,True
50690,Ops,86760,16,3.5423514146975337,23,1996-11-20,True
50691,IT,21906,1,2.247089264197214,24,1996-11-21,True
50692,Finance,44018,12,2.1283129491185777,47,1996-11-22,True
50693,Ops,51855,1,3.802212424277945,15,1996-11-23,True
50694,HR,25691,20,1.9869746533384658,32,1996-11-24,True
50695,HR,20275,14,4.816606879768651,24,1996-11-25,True
50696,Sales,52851,13,4.151159190379418,38,1996-11-26,True
50697,IT,33266,28,3.278956415722373,18,1996-11-27,True
50698,IT,24150,17,3.742114081734588,29,1996-11-28,True
50699,Sales,17927,10,2.652691728678788,41,1996-11-29,True
50700,Finance,60731,10,2.8494662552998773,12,1996-11-30,True
50701,Sales,103128,3,3.3934585425593915,39,1996-12-01,True
50702,Sales,30942,17,4.4086493914832605,22,1996-12-02,True
50703,Sales,57908,14,2.4155095609192827,37,1996-12-03,True
50704,HR,81054,25,3.0694890234522236,28,1996-12-04,True
50705,Finance,76830,15,2.4815394097839922,10,1996-12-05,True
50706,HR,30111,13,2.2702034169230023,21,1996-12-06,True
50707,IT,58383,9,4.643175966101438,15,1996-12-07,True
50708,Ops,64074,28,3.777749405895043,22,1996-12-08,True
50709,Finance,192573,10,2.372410729652767,5,1996-12-09,True
50710,IT,48859,10,3.677354468015568,30,1996-12-10,True
50711,Ops,80235,16,4.03141401033389,40,1996-12-11,True
50712,HR,70389,22,3.3973393453547964,2,1996-12-12,True
50713,Sales,63941,11,5.0,14,1996-12-13,True
50714,Finance,24400,13,3.263720664336699,24,1996-12-14,True
50715,Ops,52068,3,3.558927829256524,46,1996-12-15,True
50716,Ops,106522,20,3.375818621893677,31,1996-12-16,True
50717,HR,35514,16,3.821401292001654,7,1996-12-17,True
50718,Ops,50917,23,3.907162968893357,22,1996-12-18,True
50719,Finance,28016,2,3.1341596342431184,21,1996-12-19,True
50720,Ops,52118,21,4.808765328629112,38,1996-12-20,True
50721,IT,54628,2,4.049217188401574,30,1996-12-21,True
50722,IT,67031,26,2.6567456555207714,3,1996-12-22,True
50723,Finance,35405,25,2.9251647061816057,32,1996-12-23,True
50724,IT,34778,28,3.773823052097832,3,1996-12-24,True
50725,Finance,32076,1,4.7149626708790215,35,1996-12-25,True
50726,Finance,52331,15,2.318717132471769,41,1996-12-26,True
50727,HR,49550,5,4.421279164626877,15,1996-12-27,True
50728,Ops,166330,10,3.284584019071554,18,1996-12-28,True
50729,HR,30910,1,3.564000186518868,45,1996-12-29,True
50730,IT,66790,25,3.7738083480086737,44,1996-12-30,True
50731,IT,32502,20,4.422830825113081,3,1996-12-31,True
50732,Finance,33972,12,2.912889427919953,33,1997-01-01,True
50733,Ops,83805,11,3.9443137471581506,10,1997-01-02,True
50734,Ops,57146,20,4.253310184224205,24,1997-01-03,True
50735,Ops,60923,25,4.412633894218667,27,1997-01-04,True
50736,Ops,20477,21,3.907782512074965,39,1997-01-05,True
50737,HR,202470,25,3.4506855343742013,22,1997-01-06,True
50738,Sales,150217,6,4.145577675281798,6,1997-01-07,True
50739,Finance,29543,20,3.5764777792019036,46,1997-01-08,True
50740,IT,20522,12,3.004889917662899,44,1997-01-09,True
50741,Ops,29448,13,2.3732471391982806,9,1997-01-10,True
50742,Ops,51419,0,4.045805047932598,27,1997-01-11,True
50743,Finance,26028,23,4.544960879417365,16,1997-01-12,True
50744,Finance,52568,18,4.989791251882538,35,1997-01-13,True
50745,Finance,30535,23,3.5577837307665936,45,1997-01-14,True
50746,IT,222516,14,3.0893065545683567,1,1997-01-15,True
50747,Ops,39106,21,3.3581884697788786,34,1997-01-16,True
50748,Finance,34301,29,4.248870905501027,44,1997-01-17,True
50749,Ops,143668,8,3.1559465983667363,12,1997-01-18,True
50750,Finance,54222,25,3.403676704070289,45,1997-01-19,True
50751,HR,44935,12,4.441895540825984,42,1997-01-20,True
50752,Finance,43695,17,4.0091605032140665,26,1997-01-21,True
50753,IT,62089,6,3.8215109564696865,33,1997-01-22,True
50754,Finance,34812,24,5.0,18,1997-01-23,True
50755,Sales,47770,16,4.683917284817813,19,1997-01-24,True
50756,Ops,32517,28,3.9627676535427954,14,1997-01-25,True
50757,Sales,20420,8,3.5327281150365555,27,1997-01-26,True
50758,HR,37052,9,2.1114744573681854,40,1997-01-27,True
50759,Ops,49258,15,2.2432380301740036,45,1997-01-28,True
50760,Ops,112785,4,3.762794748306668,7,1997-01-29,True
50761,Ops,50901,1,2.539210982234354,45,1997-01-30,True
50762,Finance,36566,12,3.102993477667908,11,1997-01-31,True
50763,IT,48038,19,3.858316418186927,11,1997-02-01,True
50764,IT,63060,9,3.050647758000634,17,1997-02-02,True
50765,Finance,12066,26,5.0,27,1997-02-03,True
50766,Ops,34994,24,3.6672223633001213,49,1997-02-04,True
50767,HR,12745,13,2.9370746234443814,7,1997-02-05,True
50768,Finance,16164,2,3.1088178244240265,7,1997-02-06,True
50769,Sales,29085,29,3.4692078613346586,24,1997-02-07,True
50770,IT,41351,5,3.16072872726918,45,1997-02-08,True
50771,Sales,45829,9,3.620204288790865,29,1997-02-09,True
50772,HR,48067,16,3.9808890953906952,22,1997-02-10,True
50773,HR,95821,15,2.9763891859912985,11,1997-02-11,True
50774,Ops,58041,6,3.398265961007462,2,1997-02-12,True
50775,Sales,56013,28,2.61321417125876,46,1997-02-13,True
50776,Sales,37235,9,2.79288301525634,10,1997-02-14,True
50777,Ops,138344,10,3.217457041722617,27,1997-02-15,True
50778,HR,95262,29,4.580549234305347,45,1997-02-16,True
50779,IT,32002,29,4.02129684452554,37,1997-02-17,True
50780,Ops,32095,3,3.7547047051272533,19,1997-02-18,True
50781,Finance,70559,18,4.317046744005542,22,1997-02-19,True
50782,Finance,80360,11,3.751443219907436,10,1997-02-20,True
50783,Finance,37406,25,3.453970834680479,4,1997-02-21,True
50784,Sales,86571,26,3.3519601680821514,12,1997-02-22,True
50785,HR,22615,20,2.514057614275104,49,1997-02-23,True
50786,HR,41158,3,3.534542643837465,26,1997-02-24,True
50787,Ops,81464,13,4.199617270131245,26,1997-02-25,True
50788,Sales,32385,29,4.8818453368571895,5,1997-02-26,True
50789,Sales,49250,9,3.847678409690917,46,1997-02-27,True
50790,Ops,44863,13,4.684199929930638,35,1997-02-28,True
50791,IT,38913,27,2.8506624454534335,26,1997-03-01,True
50792,IT,15248,2,2.614684063642677,8,1997-03-02,True
50793,IT,37508,8,3.9070385824696467,12,1997-03-03,True
50794,Ops,50241,23,4.031278286363678,19,1997-03-04,True
50795,HR,50999,8,3.065277697221087,43,1997-03-05,True
50796,Finance,70712,18,3.2799095753547762,37,1997-03-06,True
50797,Ops,78352,11,4.1965899036125816,47,1997-03-07,True
50798,IT,37075,14,4.3986440639438475,22,1997-03-08,True
50799,Finance,40113,18,4.083524291471377,35,1997-03-09,True
50800,IT,121460,3,3.671608569300942,27,1997-03-10,True
50801,Sales,76471,21,3.590526518588948,24,1997-03-11,True
50802,Finance,46369,19,3.9389076761279886,38,1997-03-12,True
50803,Ops,40449,25,3.4469032220985776,3,1997-03-13,True
50804,Finance,85119,19,2.771981839089588,23,1997-03-14,True
50805,Ops,85426,29,4.454131297232556,33,1997-03-15,True
50806,Sales,43692,18,2.521331337959251,39,1997-03-16,True
50807,IT,59995,1,3.9801010600859232,45,1997-03-17,True
50808,IT,47052,11,3.5287590949908063,6,1997-03-18,True
50809,HR,45063,29,3.534513112194739,3,1997-03-19,True
50810,Finance,136573,3,4.712189374958482,10,1997-03-20,True
50811,Ops,21883,29,3.032814146158773,34,1997-03-21,True
50812,Finance,71731,23,3.9866165136021863,2,1997-03-22,True
50813,HR,24922,1,3.445166718918306,48,1997-03-23,True
50814,Finance,30684,8,3.206766540263771,37,1997-03-24,True
50815,Finance,75416,0,2.9449874783921377,45,1997-03-25,True
50816,HR,21388,0,3.271053441044857,40,1997-03-26,True
50817,Sales,26534,4,3.941022834142748,20,1997-03-27,True
50818,Finance,23631,17,3.342458886774937,0,1997-03-28,True
50819,Sales,32400,11,4.898008261519297,46,1997-03-29,True
50820,IT,54751,14,2.923422735351874,14,1997-03-30,True
50821,HR,90546,4,3.161729372249811,18,1997-03-31,True
50822,Sales,31289,25,1.5419321777601214,44,1997-04-01,True
50823,IT,78069,12,3.1287796411512447,2,1997-04-02,True
50824,IT,22456,10,4.851565231555663,15,1997-04-03,True
50825,Ops,158417,24,2.7704842097868525,42,1997-04-04,True
50826,Finance,34920,9,3.61488312520396,37,1997-04-05,True
50827,Sales,34108,28,3.2605454533385676,24,1997-04-06,True
50828,IT,52632,15,1.8796475703778752,25,1997-04-07,True
50829,HR,47392,16,3.180746164068941,44,1997-04-08,True
50830,Ops,40577,1,2.363689062071101,9,1997-04-09,True
50831,Ops,16589,18,4.068719526884581,38,1997-04-10,True
50832,IT,73174,15,3.035499644437246,31,1997-04-11,True
50833,IT,67406,27,4.3772031315963975,38,1997-04-12,True
50834,Ops,35155,10,2.3869185197489413,47,1997-04-13,True
50835,Finance,22336,15,3.4023118113634845,19,1997-04-14,True
50836,IT,51515,6,5.0,34,1997-04-15,True
50837,HR,84862,18,3.4706720615234374,6,1997-04-16,True
50838,Sales,15904,7,1.6561758468554373,14,1997-04-17,True
50839,IT,22844,24,3.8996596409431104,41,1997-04-18,True
50840,Sales,46319,13,4.483796170955408,31,1997-04-19,True
50841,IT,27295,0,2.503424748248947,2,1997-04-20,True
50842,Ops,35846,27,2.1656853754904484,37,1997-04-21,True
50843,HR,41311,13,2.2906157768747812,45,1997-04-22,True
50844,Ops,69176,3,3.7280027421519284,20,1997-04-23,True
50845,IT,69269,4,4.390538988550944,6,1997-04-24,True
50846,IT,78080,14,2.9532370137414854,40,1997-04-25,True
50847,Ops,74579,7,2.0598896888711113,5,1997-04-26,True
50848,Ops,30360,0,3.9255336519824398,13,1997-04-27,True
50849,Finance,10748,17,4.39856703957527,3,1997-04-28,True
50850,Finance,52720,10,5.0,49,1997-04-29,True
50851,Finance,57055,29,2.5526780075599333,37,1997-04-30,True
50852,Ops,56970,0,4.279267551522881,11,1997-05-01,True
50853,Ops,29562,5,3.8306441513699716,21,1997-05-02,True
50854,Ops,134858,21,3.0520342322266814,36,1997-05-03,True
50855,Finance,16450,19,3.4148931084974903,12,1997-05-04,True
50856,Ops,70505,10,3.1025285858531415,27,1997-05-05,True
50857,IT,63345,4,2.969120282201678,43,1997-05-06,True
50858,HR,75375,20,2.0654934330347476,15,1997-05-07,True
50859,Sales,99615,4,3.6483507799843355,10,1997-05-08,True
50860,Sales,58716,8,4.489984066851576,46,1997-05-09,True
50861,Ops,53518,12,5.0,0,1997-05-10,True
50862,IT,37155,28,3.2779043648548494,17,1997-05-11,True
50863,IT,68986,15,4.229512308410521,31,1997-05-12,True
50864,Finance,55276,17,3.891212168094643,40,1997-05-13,True
50865,Ops,70346,4,2.901890274598886,4,1997-05-14,True
50866,Finance,22534,4,3.2295419054597767,42,1997-05-15,True
50867,HR,17992,21,2.3399754041576886,5,1997-05-16,True
50868,HR,45595,27,3.765099826636483,42,1997-05-17,True
50869,Finance,59911,25,3.45022622498692,32,1997-05-18,True
50870,Ops,17932,20,3.0979606856165876,45,1997-05-19,True
50871,Finance,24279,1,4.5545127037718744,31,1997-05-20,True
50872,Ops,35905,29,3.4532693478246985,49,1997-05-21,True
50873,IT,52270,0,3.0665680700967575,9,1997-05-22,True
50874,IT,53191,22,2.816520087829992,9,1997-05-23,True
50875,Finance,78849,15,2.972364326084955,20,1997-05-24,True
50876,IT,40091,10,4.303740208642786,4,1997-05-25,True
50877,IT,56643,11,3.991571011544487,30,1997-05-26,True
50878,HR,93654,14,3.1526438945721056,7,1997-05-27,True
50879,Sales,37734,4,3.375244686494936,3,1997-05-28,True
50880,Sales,166881,19,2.461945395206482,13,1997-05-29,True
50881,Ops,35778,25,4.202132804373691,43,1997-05-30,True
50882,Ops,47761,20,2.402334881102186,40,1997-05-31,True
50883,Sales,14705,4,3.329045494676144,49,1997-06-01,True
50884,HR,42261,27,1.0,39,1997-06-02,True
50885,HR,32531,18,3.4752750827488854,39,1997-06-03,True
50886,Sales,30565,9,2.4677559645109586,16,1997-06-04,True
50887,Ops,52737,23,3.21256871209263,8,1997-06-05,True
50888,Finance,23369,12,3.1420177148642963,35,1997-06-06,True
50889,HR,50699,26,3.8609773152219855,5,1997-06-07,True
50890,Ops,13855,13,5.0,5,1997-06-08,True
50891,HR,33260,6,2.2494603339085746,11,1997-06-09,True
50892,Finance,98327,3,3.2634493638016147,32,1997-06-10,True
50893,Sales,47991,13,3.2632272702482488,41,1997-06-11,True
50894,Ops,63343,2,3.701039433750534,1,1997-06-12,True
50895,Finance,26153,0,3.8375396643806283,26,1997-06-13,True
50896,Sales,20692,23,3.557576323842982,41,1997-06-14,True
50897,HR,99990,25,4.79887276138791,49,1997-06-15,True
50898,Finance,80611,12,3.8554465122936583,48,1997-06-16,True
50899,Ops,73465,1,3.8719915203406945,39,1997-06-17,True
50900,HR,44356,10,1.603832002072005,33,1997-06-18,True
50901,Sales,88211,23,3.080487353922505,43,1997-06-19,True
